text,start,end
chavena,115.16,115.62
em,115.62,116.12
vez,116.12,116.26
da,116.26,116.42
fatia,116.42,116.72
de,116.72,116.9
"pão,",116.9,117.16
de,117.34,117.54
tão,117.54,117.74
perturbado,117.74,118.32
que,118.32,118.46
estava.,118.46,118.86
Nesse,120.16,120.48
preciso,120.48,120.92
"momento,",120.92,121.42
Alice,121.9,122.18
teve,122.18,122.38
uma,122.38,122.52
sensação,122.52,122.88
muito,122.88,123.24
"estranha,",123.24,123.74
que,124.04,124.36
a,124.36,124.44
confundiu,124.44,124.86
"bastante,",124.86,125.4
até,125.6,126.04
perceber,126.04,126.46
o,126.46,126.58
que,126.58,126.74
era.,126.74,126.94
É,127.88,128.04
que,128.04,128.16
começava,128.16,128.8
outra,128.8,129.18
vez,129.18,129.48
a,129.48,129.6
aumentar,129.6,129.88
de,129.88,130.1
tamanho.,130.1,130.48
E,131.46,131.64
primeiro,131.64,132.06
ocorreu-lhe,132.06,132.98
que,132.98,133.18
devia,133.18,133.58
levantar-se,133.58,134.26
e,134.26,134.38
abandonar,134.38,134.88
o,134.88,135.0
tribunal.,135.0,135.42
"Mas,",136.52,136.74
pensando,136.88,137.06
"melhor,",137.06,137.44
resolveu,137.8,138.2
permanecer,138.2,138.78
onde,138.78,138.96
estava,138.96,139.4
enquanto,139.4,139.9
houvesse,139.9,140.3
espaço,140.3,140.62
para,140.62,140.86
si.,140.86,141.06
—,142.54,142.74
Era,142.74,142.92
bom,142.92,143.08
que,143.08,143.22
não,143.22,143.36
me,143.36,143.46
apertasses,143.46,143.98
tanto,143.98,144.48
—,144.48,144.94
disse,144.94,145.12
o,145.12,145.26
"arganaz,",145.26,145.74
que,146.08,146.26
estava,146.26,146.5
sentado,146.5,146.9
ao,146.9,147.04
lado,147.04,147.22
dela.,147.22,147.52
—,148.06,148.16
Mal,148.16,148.32
consigo,148.32,148.72
respirar.,148.72,149.28
—,150.5,150.54
Não,150.54,150.72
posso,150.72,151.0
evitar,151.0,151.42
—,151.42,151.78
replicou,151.78,152.3
Alice,152.3,152.6
timidamente,152.6,153.32
—,153.32,153.82
estou,153.82,154.12
a,154.12,154.3
crescer.,154.3,154.7
—,155.94,156.06
Não,156.06,156.28
tens,156.28,156.5
o,156.5,156.62
direito,156.62,156.84
de,156.84,157.04
crescer,157.04,157.36
aqui,157.36,157.62
—,157.62,158.08
censurou,158.08,158.56
o,158.56,158.64
arganaz.,158.64,159.12
—,160.54,160.66
Não,160.66,160.86
diga,160.86,161.12
disparates,161.12,161.72
—,161.72,161.94
repostou,161.94,162.4
"Alice,",162.4,162.76
mas,162.88,163.06
abruptamente,163.06,163.8
—,163.8,164.38
sabes,164.38,164.74
que,164.74,164.92
também,164.92,165.24
estás,165.24,165.52
a,165.52,165.7
crescer.,165.7,166.04
—,166.86,166.98
"Sim,",166.98,167.24
mas,167.56,167.74
eu,167.74,167.9
cresço,167.9,168.14
a,168.14,168.22
um,168.22,168.28
ritmo,168.28,168.54
razoável,168.54,169.16
—,169.16,169.44
disse,169.44,169.6
o,169.6,169.74
arganaz,169.74,170.28
—,170.28,170.68
e,170.68,170.8
não,170.8,170.94
dessa,170.94,171.14
maneira,171.14,171.46
ridícula.,171.46,172.1
E,173.16,173.34
"levantou-se,",173.34,173.9
muito,174.02,174.34
"ofendido,",174.34,174.86
atravessando,175.08,175.7
para,175.7,176.06
o,176.06,176.18
outro,176.18,176.38
lado,176.38,176.64
do,176.64,176.78
tribunal.,176.78,177.2
"Entretanto,",178.78,179.48
a,179.82,180.06
rainha,180.06,180.48
não,180.48,180.66
tirou,180.66,181.02
os,181.02,181.14
olhos,181.14,181.32
do,181.32,181.46
chapeleiro.,181.46,182.06
E,182.56,182.84
no,182.84,182.92
momento,182.92,183.26
em,183.26,183.42
que,183.42,183.48
o,183.48,183.56
arganaz,183.56,183.98
atravessou,183.98,184.52
o,184.52,184.62
"tribunal,",184.62,185.08
pediu,185.68,186.1
a,186.1,187.0
um,187.0,187.18
dos,187.18,187.36
funcionários.,187.36,187.96
—,188.7,188.8
Traga-me,188.8,189.16
a,189.16,189.3
lista,189.3,189.56
de,189.56,189.72
cantores,189.72,190.24
do,190.24,190.4
último,190.4,190.68
concerto.,190.68,191.4
Ouvindo,192.0,192.44
essas,192.44,192.62
"palavras,",192.62,193.14
o,193.38,193.5
desgraçado,193.5,194.14
do,194.14,194.3
chapeleiro,194.3,194.92
pôs-se,194.92,195.6
a,195.6,195.66
tremer,195.66,195.96
tanto,195.96,196.44
que,196.44,196.76
descalçou,196.76,197.32
ambos,197.32,197.64
os,197.64,197.84
sapatos.,197.84,198.34
—,199.3,199.4
Presto,199.4,199.76
o,199.76,199.88
teu,199.88,199.96
depoimento,199.96,200.62
—,200.62,200.84
repetiu,200.84,201.4
o,201.4,201.52
rei,201.52,201.68
muito,201.68,201.92
zangado,201.92,202.44
—,202.44,202.88
ou,202.88,203.08
mando-te,203.08,203.46
"executar,",203.46,204.12
quer,204.36,204.52
estejas,204.52,204.94
"nervoso,",204.94,205.46
quer,205.58,205.74
não.,205.74,205.96
—,207.28,207.32
Sou,207.32,207.5
um,207.5,207.62
homem,207.62,207.82
"pobre,",207.82,208.48
vossa,208.72,208.94
majestade,208.94,209.6
—,209.6,209.72
começou,209.72,210.04
o,210.04,210.2
"chapeleiro,",210.2,210.68
numa,210.72,210.86
voz,210.86,211.12
trêmula.,211.12,211.56
E,212.12,212.34
já,212.34,212.56
há,212.56,212.8
uma,212.8,213.04
semana,213.04,213.46
que,213.46,213.7
não,213.7,213.86
tomava,213.86,214.34
"chá,",214.34,214.7
sendo,215.1,215.42
o,215.42,215.58
pão,215.58,215.82
e,215.82,216.1
a,216.1,216.18
manteiga,216.18,216.64
cada,216.64,217.0
vez,217.0,217.3
mais,217.3,217.54
"raros,",217.54,217.98
e,218.4,218.54
as,218.54,218.66
chavenas,218.66,219.14
a,219.14,219.38
piscarem.,219.38,219.9
—,220.5,221.24
As,221.24,221.4
chavenas,221.4,221.96
a,221.96,222.14
quê?,222.14,222.34
—,222.94,223.32
perguntou,223.32,223.8
o,223.8,223.96
rei.,223.96,224.14
—,225.04,225.12
Começou,225.12,225.62
pelo,225.62,225.86
chá,225.86,226.22
—,226.22,226.54
respondeu,226.54,227.06
o,227.06,227.2
chapeleiro.,227.2,227.7
—,228.32,228.42
É,228.42,228.58
claro,228.58,229.0
que,229.0,229.2
chavena,229.2,229.72
começa,229.72,230.24
por,230.24,230.84
chá,230.84,231.2
—,231.2,232.06
cortou,232.06,232.68
o,232.68,232.78
rei,232.78,232.96
rispidamente.,232.96,233.54
—,234.36,234.48
Achas-me,234.48,234.96
com,234.96,235.18
cara,235.18,235.46
de,235.46,235.64
parvo?,235.64,236.12
—,236.26,236.36
continua.,236.36,236.8
—,238.46,238.54
Sou,238.54,238.68
um,238.68,238.82
homem,238.82,239.02
pobre,239.02,239.44
—,239.44,239.78
prosseguiu,239.78,240.64
o,240.64,240.74
chapeleiro.,240.74,241.28
E,241.86,242.0
depois,242.0,242.3
disso,242.3,242.72
houve,242.72,243.24
muitas,243.24,243.56
coisas,243.56,243.92
que,243.92,244.1
começaram,244.1,244.64
a,244.64,244.76
piscar.,244.76,245.26
Só,245.74,245.96
que,245.96,246.1
a,246.1,246.22
lebre,246.22,246.44
de,246.44,246.58
maço,246.58,246.86
disse...,246.86,247.65
—,247.65,248.04
Não,248.04,248.2
disse,248.2,248.44
nada!,248.44,248.86
—,249.12,249.26
interrompeu,249.26,250.06
prontamente,250.06,250.76
a,250.76,250.94
lebre,250.94,251.14
de,251.14,251.3
maço.,251.3,251.6
—,252.3,252.4
Disseste!,252.4,253.0
—,253.32,253.48
exclamou,253.48,253.84
o,253.84,253.94
chapeleiro.,253.94,254.48
—,254.64,254.86
É,254.86,255.0
mentira!,255.0,255.58
—,255.92,256.06
protestou,256.06,256.52
a,256.52,256.62
lebre,256.62,256.82
de,256.82,256.98
maço.,256.98,257.34
—,257.92,258.02
Ela,258.02,258.22
diz,258.22,258.44
que,258.44,258.56
é,258.56,258.64
mentira,258.64,259.08
—,259.08,259.24
disse,259.24,259.42
o,259.42,259.6
rei.,259.6,259.86
—,260.42,260.52
Salta,260.52,260.86
por,260.86,261.04
cima,261.04,261.24
dessa,261.24,261.5
parte.,261.5,261.9
—,263.3,263.34
"Bem,",263.34,263.58
de,264.16,264.38
qualquer,264.38,264.7
"modo,",264.7,265.1
o,265.3,265.46
Arganais,265.46,265.96
disse,265.96,266.38
—,266.38,266.66
continuou,266.66,267.1
o,267.1,267.2
"chapeleiro,",267.2,267.78
olhando,268.14,268.78
ansiosamente,268.78,269.66
em,269.66,269.84
volta,269.84,270.18
para,270.18,270.82
ver,270.82,271.04
se,271.04,271.24
este,271.24,271.46
também,271.46,271.76
o,271.76,271.9
contradizia.,271.9,272.56
Mas,273.38,273.62
o,273.62,273.72
Arganais,273.72,274.12
não,274.12,274.24
disse,274.24,274.48
nada,274.48,274.88
porque,274.88,275.3
estava,275.3,275.74
a,275.74,275.88
dormir,275.88,276.16
que,276.16,276.34
nem,276.34,276.5
uma,276.5,276.66
pedra.,276.66,277.08
—,278.04,278.16
Depois,278.16,278.58
cortei,278.58,279.24
mais,279.24,279.5
fatias,279.5,279.9
de,279.9,280.06
pão,280.06,280.34
—,280.34,280.6
continuou,280.6,281.08
o,281.08,281.18
chapeleiro.,281.18,281.7
—,282.68,282.78
Mas,282.78,282.98
o,282.98,283.1
que,283.1,283.12
disse,283.12,283.34
o,283.34,283.46
Arganais?,283.46,284.08
—,284.38,284.46
perguntou,284.46,284.9
um,284.9,285.02
dos,285.02,285.18
jurados.,285.18,285.62
—,286.36,286.44
Disso,286.44,286.76
não,286.76,286.92
me,286.92,287.06
lembro,287.06,287.4
—,287.4,287.8
disse,287.8,288.06
o,288.06,288.2
chapeleiro.,288.2,288.74
—,289.1,289.72
Tende,289.72,289.94
de,289.94,290.1
"lembrar-te,",290.1,290.82
senão,291.06,291.4
mando,291.4,291.7
te,291.7,291.82
executar,291.82,292.5
—,292.5,292.78
fez,292.78,292.98
saber,292.98,293.46
o,293.46,293.64
rei.,293.64,293.82
O,294.74,294.94
infeliz,294.94,295.32
chapeleiro,295.32,295.98
deixou,295.98,296.72
cair,296.72,297.06
a,297.06,297.22
chavena,297.22,297.68
e,297.68,297.82
a,297.82,297.94
torrada,297.94,298.28
ao,298.28,298.46
chão,298.46,298.74
e,298.74,299.44
pôs,299.44,299.68
um,299.68,299.82
joelho,299.82,300.14
por,300.14,300.36
terra.,300.36,300.68
—,302.28,302.4
"És,",302.4,302.68
mas,302.96,303.26
é,303.26,303.38
um,303.38,303.48
pobre,303.48,304.0
orador,304.0,304.46
—,304.46,304.68
disse,304.68,304.9
o,304.9,305.08
rei.,305.08,305.28
