text,start,end
wynik,64.36,64.68
przeliczyli,64.68,65.34
na,65.34,65.5
szelingi,65.5,66.02
i,66.02,66.14
pęsy.,66.14,66.48
Niech,67.64,67.98
świadek,67.98,68.6
zdejmie,68.6,69.46
ten,69.46,69.64
swój,69.64,69.9
"kapelusz,",69.9,70.46
rozkazał,70.88,71.48
król.,71.48,71.5
To,72.02,72.24
nie,72.24,72.38
"mój,",72.38,72.72
powiedział,73.12,73.48
bezdenny,73.48,74.18
kapelusznik.,74.18,74.48
"Kradziony,",75.28,75.98
krzyknął,76.42,76.98
król,76.98,77.24
do,77.24,77.36
"ławników,",77.36,77.48
którzy,78.26,78.54
to,78.54,78.72
skrzętnie,78.72,79.26
zaprotokołowali.,79.26,80.48
Ja,81.34,81.56
handluję,81.56,82.02
"kapeluszami,",82.02,82.8
wyjaśnił,82.92,83.36
bezdenny,83.36,83.88
kapelusznik.,83.88,84.48
Własnego,84.88,85.34
kapelusza,85.34,85.9
nie,85.9,86.06
"posiadam,",86.06,86.6
jestem,87.3,87.56
kapelusznikiem.,87.56,88.48
Słysząc,89.16,89.7
"to,",89.7,89.82
królowa,90.0,90.46
włożyła,90.46,91.02
okulary,91.02,91.48
i,92.6,92.94
tak,92.94,93.28
długo,93.28,93.62
świdrowała,93.62,94.36
bezdennego,94.36,94.98
kapelusznika,94.98,95.78
zrogim,95.78,96.22
"wzrokiem,",96.22,96.48
aż,97.02,97.3
pobladł,97.3,97.9
i,97.9,98.02
zaczął,98.02,98.34
się,98.34,98.46
trząść.,98.46,98.92
Proszę,100.34,100.96
"zeznawać,",100.96,101.68
zażądał,102.46,103.0
król.,103.0,103.28
I,104.08,104.28
nie,104.28,104.5
denerwować,104.5,105.14
mi,105.14,105.38
"się,",105.38,105.64
bo,106.26,106.58
karno,106.58,107.04
świadka,107.04,107.4
ściąć,107.4,107.76
na,107.76,107.92
miejscu.,107.92,108.34
Świadek,109.34,109.98
nie,109.98,110.54
wydał,110.54,110.92
się,110.92,111.16
oneśmieniony,111.16,112.34
tą,112.34,112.54
zachętą.,112.54,113.12
Dalej,114.22,114.98
przestępował,114.98,116.38
z,116.38,116.56
nogi,116.56,116.82
na,116.82,116.96
"nogę,",116.96,117.28
zerkając,117.7,118.3
bojaźliwie,118.3,119.0
na,119.0,119.14
"królową,",119.14,119.7
aż,120.06,120.3
w,120.3,120.46
końcu,120.46,120.72
tak,120.72,120.96
się,120.96,121.12
"speszył,",121.12,121.66
że,121.94,122.08
zamiast,122.08,122.48
chleba,122.48,122.84
z,122.84,122.96
masłem,122.96,123.36
ugryzł,123.66,124.28
spory,124.28,124.88
kęs,124.88,125.2
filiżanki.,125.2,125.72
W,126.76,127.18
tej,127.18,127.32
samej,127.32,127.68
chwili,127.68,127.88
Elice,127.88,128.28
doznała,128.28,128.74
bardzo,128.74,129.02
dziwnego,129.02,129.42
uczucia.,129.42,129.9
"Zaskoczona,",131.12,131.86
nie,132.3,133.72
od,133.72,133.86
razu,133.86,134.04
"pojęło,",134.04,134.46
co,134.5,134.62
się,134.62,134.76
z,134.76,134.86
nią,134.86,135.0
"dzieje,",135.0,135.36
lecz,135.76,136.04
po,136.04,136.2
chwili,136.2,136.56
nie,136.56,136.98
miała,136.98,137.28
już,137.28,137.48
"wątpliwości,",137.48,138.18
że,138.22,138.6
zaczyna,138.6,139.02
na,139.02,139.12
nowo,139.12,139.54
rosnąć.,139.54,140.04
Najpierw,141.82,142.4
chciała,142.4,142.68
wstać,142.68,143.14
i,143.14,143.44
wyjść,143.44,143.74
z,143.74,143.9
"sądu,",143.9,144.24
ale,144.72,145.04
po,145.04,145.2
namyśle,145.2,145.74
postanowiła,145.74,146.8
"zostać,",146.8,147.32
dopóki,147.38,147.76
się,147.76,147.96
mieści.,147.96,148.38
Nie,149.54,149.84
rozpychaj,149.84,150.36
"się,",150.36,150.58
skarcił,151.06,151.6
nią,151.6,151.78
suseł.,151.78,152.18
Już,153.14,153.48
śledwo,153.48,153.86
oddycham.,153.86,154.4
Nic,155.94,156.2
na,156.2,156.34
to,156.34,156.44
nie,156.44,156.58
"poradzę,",156.58,157.0
odparła,157.04,157.46
z,157.46,157.58
zaszanowaniem,157.58,158.2
Alicja.,158.2,158.48
Rosnę.,159.08,159.58
Nie,160.14,160.44
masz,160.44,160.66
prawa,160.66,160.94
rosnąć,160.94,161.36
"tutaj,",161.36,161.68
pouczył,161.86,162.32
ją,162.32,162.44
suseł.,162.44,162.9
Proszę,164.36,164.78
nie,164.78,164.96
opowiadać,164.96,165.48
"bzdur,",165.48,165.86
odpowiedziała,167.06,168.14
mu,168.14,168.34
Alicja.,168.34,168.88
Już,169.74,170.02
znacznie,170.02,170.4
śmielej.,170.4,170.94
Pan,171.32,171.56
też,171.56,171.8
rośnie,171.8,172.22
i,172.22,172.6
doskonale,172.6,173.1
pan,173.1,173.32
o,173.32,173.5
tym,173.5,173.64
wie.,173.64,173.82
"Owszem,",174.56,175.1
ale,175.24,175.46
ja,175.46,175.58
rosnę,175.58,175.82
w,175.82,175.96
rozsądnym,175.96,176.44
"tempie,",176.44,176.84
zauważył,177.96,178.44
suseł.,178.44,178.84
A,179.42,179.68
nie,179.68,180.12
tak,180.12,180.4
jak,180.4,180.6
głupi.,180.6,181.02
Po,181.36,181.6
czym,181.6,181.76
wstał,181.76,182.14
i,182.14,182.4
z,182.4,182.7
okropnie,182.7,183.1
nadędą,183.1,183.62
"minął,",183.62,184.24
przeniósł,184.36,184.72
się,184.72,184.88
na,184.88,185.04
koniec,185.04,185.44
sali.,185.44,185.78
Królowa,187.12,187.72
tymczasem,187.72,188.68
ani,188.68,188.98
na,188.98,189.18
chwilę,189.18,189.54
nie,189.54,189.72
przestawała,189.72,190.47
świdrować,190.47,191.06
wzrokiem,191.06,191.52
bezdęnego,191.52,192.28
"kapelusznika,",192.28,193.06
a,193.58,193.78
gdy,193.78,193.92
suseł,193.92,194.32
przechodził,194.32,194.88
przez,194.88,195.06
"salę,",195.06,195.42
poleciła,196.12,196.66
jednemu,196.66,197.28
z,197.28,197.54
woźnych,197.54,197.92
trybunału.,197.92,198.48
Proszę,199.04,199.4
dostarczyć,199.4,200.0
liść,200.0,200.4
z,200.4,200.58
tę,200.58,200.7
śpiewaków,200.7,201.34
z,201.34,201.46
ostatniego,201.46,201.96
konkursu.,201.96,202.48
Na,203.32,203.52
te,203.52,203.7
słowa,203.7,204.08
bezdęny,204.08,204.6
kapelusznik,204.6,205.32
zadrżał,205.32,206.04
tak,206.04,206.26
się,206.26,206.42
"mnie,",206.42,206.47
że,206.47,206.76
trzewik,206.76,207.28
i,207.28,207.48
pospadałem,207.48,208.58
mu,208.58,208.72
z,208.72,208.82
nóg.,208.82,209.04
Proszę,209.86,210.44
"zeznawać,",210.44,211.18
rozłościł,211.64,212.18
się,212.18,212.28
król.,212.28,212.48
Albo,212.96,213.32
każe,213.32,213.64
świadka,213.64,214.26
"ściąć,",214.26,214.64
bez,214.86,215.2
względu,215.2,215.48
na,215.48,215.5
"to,",215.5,215.52
czy,216.06,216.44
się,216.44,216.8
świadek,216.8,217.22
"denerwuje,",217.22,217.78
czy,217.86,217.96
nie.,217.96,218.12
Jestem,220.0,220.4
tylko,220.4,220.7
nędznym,220.7,221.26
"człowiekiem,",221.26,221.74
wasza,221.84,222.02
wysokość.,222.02,222.48
Wyduchał,224.02,224.68
drżącym,224.68,225.26
głosem,225.26,225.6
bezdęny,225.6,226.08
kapelusznik.,226.08,226.8
I,227.36,227.56
nawet,227.56,227.98
dobrze,227.98,228.34
nie,228.34,228.66
zacząłem,228.66,229.42
podwieczorku.,229.42,230.18
Najwyżej,231.18,231.72
"tydzień,",231.72,232.48
czy,232.5,232.76
coś,232.76,233.06
koło,233.06,233.36
tego.,233.36,233.48
Nie,234.16,234.32
mówiąc,234.32,234.72
o,234.72,234.86
"tym,",234.86,235.02
że,235.14,235.32
chleb,235.32,235.76
z,235.76,235.94
masłem,235.94,236.36
jest,236.36,236.76
coraz,236.76,237.94
cieńszy.,237.94,238.48
I,239.14,239.38
to,239.38,239.68
mruganie,239.68,240.9
marmolady.,240.9,241.48
Mruganie,242.08,242.54
czego?,242.54,242.84
Przerwał,242.98,243.3
mu,243.3,243.46
król.,243.46,243.8
"Marmolady,",244.12,244.82
zaczęło,244.92,245.26
się,245.26,245.44
od,245.44,245.72
M.,245.72,246.06
Plątał,247.44,247.94
się,247.94,248.14
bezdęny,248.14,249.1
kapelusznik.,249.1,249.84
Dobrze,250.6,250.98
"wiem,",250.98,251.22
że,251.46,251.58
marmolada,251.58,252.38
zaczyna,252.38,252.74
się,252.74,252.9
od,252.9,253.12
M.,253.12,253.28
Rozgniewał,253.62,254.88
się,254.88,255.0
król.,255.0,255.44
Czy,256.16,256.44
świadek,256.44,257.52
ma,257.52,258.04
mnie,258.04,258.22
za,258.22,258.4
durnia?,258.4,258.8
Proszę,259.64,260.04
mówić,260.04,260.36
dalej.,260.36,260.68
Jestem,262.44,262.82
tylko,262.82,263.06
nędznym,263.06,263.6
"człowiekiem,",263.6,264.22
powtórzył,264.5,265.14
kapelusznik.,265.14,265.82
A,267.5,269.34
potem,269.34,269.36
to,269.36,269.68
już,269.68,269.9
było,269.9,270.48
jedno,270.48,272.18
wielkie,272.18,272.52
mruganie.,272.52,273.04
A,273.72,273.9
postrzelony,273.9,274.42
zajączek,274.42,274.94
"mówił,",274.94,275.32
"nieprawda,",275.68,276.42
zaprzeczył,276.86,277.44
głośno,277.44,277.76
postrzelony,277.76,278.28
zajączek.,278.28,278.84
"Mówiłeś,",279.1,279.7
upierał,279.8,280.22
się,280.22,280.38
bezdęny,280.38,280.96
kapelusznik.,280.96,281.62
"Zaprzeczam,",281.78,282.5
krzyknął,282.78,283.28
postrzelony,283.28,283.78
zajączek.,283.78,284.4
On,284.78,285.1
"zaprzecza,",285.1,285.6
rzekł,285.9,286.16
król.,286.16,286.54
Niech,287.5,287.52
świadek,287.52,287.66
opuści,287.66,288.02
ten,288.02,288.24
"fragment,",288.24,288.62
zeznać.,288.74,289.14
W,290.8,291.0
każdym,291.0,291.38
"razie,",291.38,291.74
suseł,291.9,292.2
"mówił,",292.2,292.66
zeznał,293.5,293.52
dalej,293.52,293.72
bezdęny,293.72,294.32
"kapelusznik,",294.32,294.96
zerkając,296.5,296.52
nerwowo,296.52,296.54
po,296.54,296.56
sali,296.56,296.58
w,296.58,296.6
obawie.,296.6,297.08
Czy,299.5,299.52
i,299.52,299.54
ten?,299.54,299.8
Nie,299.94,300.04
zaprzeczył.,300.04,300.66
Ale,302.5,302.52
suseł,302.52,302.54
spał,302.54,302.56
jak,302.56,302.68
suseł,302.68,303.12
i,303.12,303.8
nie,303.8,303.94
przeczył,303.94,304.28
niczemu.,304.28,304.72
Ciągnął,307.16,307.62
bezdęny,307.62,308.08
kapelusznik.,308.08,308.74
Ukroiłem,309.5,309.86
sobie,309.86,310.24
następną,310.24,310.96
kromkę,310.96,311.44
chleba,311.44,311.96
z,311.96,312.82
masłem.,312.82,313.22
Ale,315.16,315.4
co,315.4,315.58
mówił,315.58,315.9
suseł?,315.9,316.3
Przerwał,316.64,317.08
mu,317.08,317.24
jeden,317.24,317.48
z,317.48,317.6
łowników.,317.6,318.1
Tego,318.58,318.88
właśnie,318.88,319.26
nie,319.26,319.44
pamiętam.,319.44,320.04
Zastąpił,320.5,320.84
się,320.84,320.98
bezdęny,320.98,321.54
kapelusznik.,321.54,322.26
Musi,323.5,323.52
sobie,323.52,323.58
świadek,323.58,323.98
"przypomnieć,",323.98,324.64
bo,328.86,329.02
inaczej,329.02,329.56
każe,329.56,329.74
świadka,329.74,330.48
ściąć.,330.48,330.5
Ostrzegł,330.76,331.8
go,331.8,331.94
król.,331.94,333.48
Przyklęknął,334.84,335.82
na,335.82,336.0
jedno,336.0,336.32
kolano,336.32,336.8
i,336.8,337.08
zaczął,337.08,337.34
biadolić.,337.34,337.48
Jestem,338.66,339.12
tylko,339.12,339.44
nędznym,339.44,340.04
"człowiekiem,",340.04,340.48
wasza,340.48,340.5
wysokość.,340.5,340.52
Jest,343.36,343.68
świadek,343.68,344.2
wyjątkowo,344.2,344.9
nędznym,344.9,345.34
"mówcą,",345.34,345.48
podsumował,345.48,345.5
król.,345.5,345.52
