text,start,end
Запишите,45.92,46.56
"показания,",46.56,47.38
—,47.54,47.72
велел,47.72,48.08
король,48.08,48.48
присяжным.,48.48,49.2
И,49.6,49.78
те,49.78,49.94
торопливо,49.94,50.64
записали,50.64,51.3
все,51.3,51.58
три,51.58,51.84
"числа,",51.84,52.32
сложили,52.78,53.4
"их,",53.4,53.62
а,53.82,54.08
сумму,54.08,54.4
перевели,54.4,54.86
в,54.86,55.0
шиллинги,55.0,55.54
и,55.54,55.74
пенсы.,55.74,56.22
—,57.3,57.44
Сними,57.44,57.8
свою,57.8,58.06
"шляпу,",58.06,58.56
—,58.86,58.98
приказал,58.98,59.46
шляпнику,59.46,60.0
король.,60.0,60.31
—,60.31,60.8
Она,60.8,61.08
не,61.08,61.32
"моя,",61.32,61.66
—,61.88,61.94
ответил,61.94,62.34
шляпник.,62.34,62.86
—,62.9,63.42
"Так,",63.42,63.88
шляпа,64.2,64.78
"украдена,",64.78,65.56
—,65.86,66.06
воскликнул,66.06,66.64
"король,",66.64,67.04
обернувшись,67.28,67.85
к,67.85,68.0
"присяжным,",68.0,68.58
которые,68.66,68.92
тотчас,68.92,69.54
же,69.54,69.74
заскрепели,69.74,70.72
грифелями.,70.72,71.42
—,72.16,72.18
Я,72.18,72.4
продаю,72.4,73.0
"шляпы,",73.0,73.6
—,73.76,73.78
пояснил,73.78,74.22
шляпник.,74.22,74.72
—,74.96,75.06
А,75.06,75.16
своих,75.16,75.48
у,75.48,75.7
меня,75.7,75.9
"нет,",75.9,76.3
я,76.52,76.72
ведь,76.72,76.96
шляпник.,76.96,77.64
Тут,78.22,78.5
королева,78.5,79.04
надела,79.04,79.44
очки,79.44,79.88
и,79.88,80.1
стала,80.1,80.32
так,80.32,80.66
пристально,80.66,81.18
глядеть,81.18,81.58
на,81.58,81.72
"шляпника,",81.72,82.3
что,82.72,82.92
тот,82.92,83.16
побледнел,83.16,84.08
и,84.08,84.26
беспокойно,84.26,85.07
задергался.,85.07,85.84
—,87.14,87.2
Что,87.2,87.52
ты,87.52,87.76
можешь,87.76,88.26
сказать,88.26,88.76
по,88.76,89.0
этому,89.0,89.3
делу?,89.3,89.82
—,89.98,90.14
спросил,90.14,90.46
король.,90.46,90.84
—,91.22,91.26
И,91.26,91.42
не,91.42,91.54
"крутись,",91.54,92.1
а,92.22,92.32
не,92.32,92.4
то,92.4,92.52
я,92.52,92.66
велю,92.66,92.92
тебя,92.92,93.24
тут,93.24,93.58
же,93.58,93.74
казнить.,93.74,94.2
Слова,94.82,95.26
"эти,",95.26,95.58
"похоже,",95.66,96.0
нисколько,96.12,96.6
не,96.6,96.8
ободрили,96.8,97.3
свидетеля.,97.3,98.0
Он,98.56,98.78
переступал,98.78,99.42
с,99.42,99.54
ноги,99.54,99.84
на,99.84,100.0
"ногу,",100.0,100.34
с,100.7,100.82
тревогой,100.82,101.32
поглядывая,101.32,102.01
на,102.01,102.22
"королеву,",102.22,102.98
и,103.46,103.6
был,103.6,103.84
до,103.84,104.02
того,104.02,104.24
"смущен,",104.24,104.9
что,105.24,105.44
откусил,105.44,105.98
кусок,105.98,106.38
чашки,106.38,106.92
вместо,106.92,107.4
бутерброда.,107.4,108.18
В,108.6,112.32
эту,112.32,113.94
минуту,113.94,114.52
Алиса,114.52,114.96
вдруг,114.96,115.22
"почувствовала,",115.22,116.06
что,116.32,116.66
с,116.66,116.82
ней,116.82,116.98
происходит,116.98,117.6
что-то,117.6,118.1
странное.,118.1,118.74
Сначала,119.66,120.26
она,120.26,120.52
не,120.52,120.66
могла,120.66,120.98
"понять,",120.98,121.42
что,121.76,121.82
"происходит,",121.82,122.52
но,122.92,123.26
через,123.26,123.48
несколько,123.48,123.94
минут,123.94,124.42
"догадалась,",124.42,125.24
что,125.5,125.8
опять,125.8,126.22
начинает,126.22,126.98
расти.,126.98,127.38
Алиса,128.3,128.68
хотела,128.68,129.08
встать,129.08,129.58
и,129.58,129.76
"уйти,",129.76,130.04
но,130.14,130.24
"передумала,",130.24,130.8
решив,130.88,131.16
оставаться,131.16,131.65
до,131.65,131.88
тех,131.88,132.1
"пор,",132.1,132.36
пока,132.78,133.02
будет,133.02,133.4
тут,133.4,133.64
помещаться.,133.64,134.32
—,134.36,135.4
Не,135.4,135.74
могла,135.74,136.12
бы,136.12,136.28
ты,136.28,136.38
не,136.38,136.5
вдавливать,136.5,137.04
меня,137.04,137.24
в,137.24,137.38
"стенку,",137.38,137.76
—,137.76,137.78
попросила,137.78,138.28
"Соня,",138.28,138.76
сидевшая,138.84,139.4
рядом.,139.4,139.71
—,139.71,140.24
Я,140.24,140.38
так,140.38,140.62
и,140.62,140.78
задохнуться,140.78,141.3
могу.,141.3,141.7
—,142.26,142.36
Я,142.36,142.52
не,142.52,142.7
"виновата,",142.7,143.36
—,143.42,143.48
кротко,143.48,143.8
ответила,143.8,144.22
Алиса.,144.22,144.68
—,144.94,145.1
Я,145.1,145.16
расту.,145.16,145.78
—,146.34,146.4
Ты,146.4,146.54
не,146.54,146.72
имеешь,146.72,147.1
права,147.1,147.58
расти,147.58,148.04
"здесь,",148.04,148.42
—,148.6,148.66
возмутилась,148.66,149.2
Соня.,149.2,149.58
—,149.94,149.98
Не,149.98,150.12
говорите,150.12,150.62
"глупости,",150.62,151.22
—,151.3,151.32
ответила,151.32,151.68
Алиса,151.68,152.04
смелее.,152.04,152.48
—,152.48,152.8
Ведь,152.8,153.02
и,153.02,153.18
вы,153.18,153.34
растете.,153.34,153.94
—,154.34,154.4
"Да,",154.4,154.64
но,154.84,155.08
я,155.08,155.24
расту,155.24,155.56
в,155.56,155.66
разумных,155.66,156.2
"пределах,",156.2,156.82
—,157.1,157.12
сердито,157.12,157.58
возразила,157.58,158.14
"Соня,",158.14,158.58
—,158.64,158.66
а,158.66,158.76
не,158.76,158.84
с,158.84,158.98
такой,158.98,159.34
"скоростью,",159.34,160.04
как,160.18,160.2
ты.,160.2,160.48
"Надувшись,",161.32,161.86
она,161.98,162.12
поднялась,162.12,162.78
и,162.78,163.26
отправилась,163.26,163.84
искать,163.84,164.28
себе,164.28,164.5
место,164.5,164.92
поспокойнее.,164.92,165.8
Королева,166.76,167.38
все,167.38,167.62
еще,167.62,167.88
не,167.88,168.04
спускала,168.04,168.6
глаз,168.6,169.42
со,169.42,169.7
шляпника,169.7,170.28
и,170.28,170.86
не,170.86,171.0
успела,171.0,171.52
Соня,171.54,171.94
"пересесть,",171.94,172.58
как,172.88,173.1
она,173.1,173.32
выкрикнула.,173.32,174.08
—,174.22,174.74
Принести,174.74,175.18
список,175.18,175.76
"всех,",175.76,176.08
кто,176.26,176.42
пел,176.42,176.72
на,176.72,176.9
последнем,176.9,177.46
концерте!,177.46,178.12
—,178.62,178.92
услышав,178.92,179.46
"это,",179.46,179.8
несчастный,179.94,180.5
шляпник,180.5,181.06
так,181.06,181.36
"сотрясся,",181.36,182.1
что,182.48,182.7
с,182.7,182.94
него,182.94,183.14
свалились,183.14,183.92
оба,183.92,184.28
башмака.,184.28,184.8
—,184.82,186.2
Давай,186.2,186.58
"показания,",186.58,187.34
—,187.56,187.9
с,187.9,188.04
досадой,188.04,188.44
повторил,188.44,188.84
"король,",188.84,189.18
—,189.38,189.6
а,189.6,189.74
не,189.74,189.88
"то,",189.96,190.1
что,190.22,190.28
я,190.28,190.36
велю,190.36,190.64
казнить,190.64,191.08
тебя.,191.08,191.4
Можешь,191.78,192.44
вертеться,192.44,192.98
сколько,192.98,193.42
"хочешь,",193.42,193.94
все,194.26,194.48
равно,194.48,194.84
не,194.84,195.08
вывернешься.,195.08,195.8
—,196.34,196.62
Я,196.62,196.84
человек,196.84,197.36
"бедный,",197.36,197.9
Ваше,197.98,198.16
"Величество,",198.16,198.74
—,198.98,199.14
дрожащим,199.14,199.73
голосом,199.73,200.26
начал,200.26,200.58
шляпник.,200.58,201.16
—,201.68,201.74
И,201.74,201.86
я,201.86,202.0
начал,202.0,202.28
пить,202.28,202.58
чай,202.58,202.86
с,202.86,202.98
неделю,202.98,203.3
тому,203.3,203.54
назад,203.54,204.06
или,204.06,204.36
около,204.36,204.84
"того,",204.84,205.22
а,205.64,205.82
хлеб,205.82,206.1
так,206.1,206.38
зачист,206.38,206.76
"вверх,",206.76,207.36
что,207.44,207.64
не,207.64,207.8
откусишь.,207.8,208.43
Чай!,208.43,209.3
—,209.86,209.98
Да,209.98,210.1
чай-то,210.1,210.62
не,210.62,210.78
"кусают,",210.78,211.34
а,211.42,211.56
бьют.,211.56,211.94
Хватит,212.08,212.5
с,212.5,212.58
меня,212.58,212.7
твоих,212.7,212.98
глупостей.,212.98,213.56
Говори,213.82,214.36
по,214.36,214.54
существу.,214.54,215.22
—,215.82,215.88
Я,215.88,216.06
человек,216.06,216.58
"бедный,",216.58,217.16
—,217.22,217.26
повторил,217.26,217.6
шляпник.,217.6,218.14
—,218.48,218.66
Начал,218.66,219.0
я,219.0,219.14
пить,219.14,219.46
"чай,",219.46,219.82
а,219.9,220.06
тут,220.06,220.3
мартовский,220.3,221.16
заяц,221.16,221.62
и,221.62,221.78
говорит.,221.78,222.18
—,222.72,222.84
Я,222.84,223.02
ничего,223.02,223.44
не,223.44,223.68
"говорил,",223.68,224.12
—,224.24,224.28
торопливо,224.28,224.76
прервал,224.76,225.26
его,225.26,225.38
заяц.,225.38,225.97
—,225.97,226.48
"Нет,",226.48,226.88
"говорил,",227.1,227.58
—,227.88,227.92
настаивал,227.92,228.46
шляпник.,228.46,229.02
—,229.4,229.48
Я,229.48,229.64
отрицаю,229.64,230.34
"это,",230.34,230.68
—,231.16,231.2
воскликнул,231.2,231.8
мартовский,231.8,232.36
заяц.,232.36,232.59
—,232.59,233.58
Хватит,233.58,234.1
уже,234.1,234.28
об,234.28,234.48
"этом,",234.48,234.76
раз,235.04,235.2
он,235.2,235.38
все,235.38,235.54
"отрицает,",235.54,236.08
—,236.18,236.2
сказал,236.2,236.4
король.,236.4,236.86
—,237.38,237.4
"Ну,",237.4,237.5
стало,237.6,237.92
"быть,",237.92,238.18
Соня,238.42,238.82
"сказала,",238.82,239.36
—,239.48,239.5
продолжил,239.5,239.96
"шляпник,",239.96,240.56
тревожно,240.78,241.24
оглядываясь,241.26,242.0
и,242.0,242.12
"опасаясь,",242.12,242.84
что,243.18,243.4
и,243.4,243.6
Соня,243.6,243.94
отречется,243.94,244.48
от,244.48,244.6
своих,244.6,244.94
слов.,244.94,245.3
Но,245.82,245.94
Соня,245.94,246.32
ничего,246.32,246.6
не,246.6,246.8
"отрицала,",246.8,247.42
потому,247.84,248.06
что,248.06,248.32
давно,248.32,248.7
уже,248.7,249.08
сладко,249.08,249.35
спала.,249.35,250.04
—,250.1,251.02
После,251.02,251.44
"этого,",251.44,251.9
—,252.14,252.34
продолжал,252.34,252.88
"шляпник,",252.88,253.38
—,253.56,253.76
я,253.76,253.94
отрезал,253.94,254.48
ламоть,254.48,254.9
"хлеба,",254.9,255.42
намазал,255.7,256.28
его,256.28,256.5
маслом.,256.5,257.08
—,257.7,257.78
А,257.78,257.92
что,257.92,258.14
же,258.14,258.32
сказал,258.32,258.68
Соня?,258.68,259.26
—,259.56,259.78
спросил,259.78,260.18
один,260.18,260.38
из,260.38,260.54
присяжных.,260.54,261.12
—,261.52,261.64
Этого,261.64,261.96
я,261.96,262.1
уже,262.1,262.3
не,262.3,262.48
"помню,",262.48,262.88
—,262.98,263.02
ответил,263.02,263.36
шляпник.,263.36,263.96
—,264.2,264.46
Обязан,264.46,264.98
"вспомнить,",264.98,265.44
—,265.5,265.58
рассердился,265.58,266.04
"король,",266.04,266.46
ударив,266.58,266.98
кулаком,266.98,267.45
по,267.45,267.66
"столу,",267.66,268.06
—,268.32,268.44
иначе,268.44,268.9
будешь,268.9,269.26
казнен.,269.26,269.84
Несчастный,270.58,271.22
"шляпник,",271.22,271.8
выронив,272.12,272.58
чашку,272.58,273.14
и,273.14,273.34
хлеб,273.34,273.64
с,273.64,273.8
"маслом,",273.8,274.2
упал,274.3,274.65
на,274.65,274.86
колени.,274.86,275.34
—,275.84,275.92
Я,275.92,276.12
бедный,276.12,276.58
"человек,",276.58,277.04
Ваше,277.22,277.4
"Величество,",277.4,278.02
—,278.2,278.32
опять,278.32,278.54
повторил,278.54,279.02
"он,",279.02,279.3
—,279.62,279.72
и,279.72,279.86
у,279.86,279.98
тебя,279.98,280.26
бедный,280.26,280.84
словарный,280.84,281.5
"запас,",281.5,282.1
—,282.26,282.38
заметил,282.38,282.86
король.,282.86,283.28
