text,start,end
ने,65.76,65.96
फटाफट,65.96,66.6
ये,66.6,66.82
सारी,66.82,67.2
तारीकें,67.2,67.9
अपनी,67.9,68.3
अपनी,68.3,68.68
स्लिटों,68.68,69.26
पर,69.26,69.46
लिख,69.46,69.72
ली,69.72,70.0
उन्हें,70.44,70.82
जोडा,70.82,71.26
और,71.26,71.64
फिर,71.64,71.9
डॉलर,71.9,72.36
और,72.36,72.6
सेंट,72.6,73.06
में,73.06,73.46
इसका,73.46,73.9
उत्तर,73.9,74.36
निकाल,74.36,74.86
लिया,74.86,75.16
अपनी,75.9,76.4
हैट,76.4,76.78
उतार,76.78,77.34
दो,77.34,77.58
राजा,77.58,78.42
हैट,78.42,78.8
बनाने,78.8,79.24
वाले,79.24,79.56
से,79.56,79.72
बोला,79.72,80.18
ये,80.66,80.92
मेरी,80.92,81.34
नहीं,81.34,81.66
है,81.66,81.9
हैट,81.9,82.52
बनाने,82.52,83.0
वाला,83.0,83.28
बोला,83.28,83.92
चोरी,84.26,84.76
की,84.76,84.94
है,84.94,85.2
जूरी,85.2,86.2
की,86.2,86.4
तरफ,86.4,86.8
मुढते,86.8,87.34
हुए,87.34,87.62
राजा,87.62,88.12
चिलाया,88.12,88.8
और,88.8,89.2
उन्होंने,89.2,89.72
इसे,89.72,90.22
दर्ज,90.22,90.62
कर,90.62,90.88
लिया,90.88,91.18
हैट,91.92,92.26
बनाने,92.26,92.76
वाला,92.76,93.14
अपनी,93.14,93.58
बात,93.58,93.98
साफ,93.98,94.38
करते,94.38,94.82
हुए,94.82,95.0
बोला,95.0,95.42
मैंने,95.76,96.3
ये,96.3,96.52
बेचने,96.52,97.08
के,97.08,97.22
लिए,97.22,97.34
रखी,97.34,97.74
हैं,97.74,98.38
मेरी,98.38,98.94
अपनी,98.94,99.38
तो,99.38,99.56
कोई,99.56,99.84
भी,99.84,100.02
नहीं,100.02,100.32
हैं,100.32,100.84
मैं,100.84,101.06
हैट,101.06,101.42
बनाने,101.42,101.96
वाला,101.96,102.32
हूँ,102.32,102.52
अपनी,103.48,104.0
गवाही,104.0,104.54
दो,104.54,104.82
और,104.82,105.36
देखो,105.36,105.9
गब्राओ,105.9,106.56
नहीं,106.56,107.36
वर्ना,107.36,107.84
मैं,107.84,108.04
तुम्हें,108.04,108.5
अभी,108.5,108.82
फासी,108.82,109.34
पर,109.34,109.6
चढ़ा,109.6,110.0
दूँगा,110.0,110.4
लेकिन,111.44,111.92
उसका,111.92,112.3
गवाहा,112.3,112.84
पर,112.84,113.04
कोई,113.04,113.36
असर,113.36,113.7
नहीं,113.7,114.0
हुआ,114.0,114.62
वे,114.72,114.94
राणी,114.94,115.48
की,115.48,115.68
ओर,115.68,115.96
देखता,115.96,116.5
हुआ,116.5,116.82
असमंजस,116.82,117.58
से,117.58,117.8
कभी,117.8,118.2
एक,118.2,118.64
तो,118.64,118.94
कभी,118.94,119.2
दूसरे,119.2,119.68
पैर,119.68,120.04
पर,120.04,120.26
खड़ा,120.26,120.74
होता,120.74,121.44
रहा,121.44,121.72
उससी,122.44,122.94
उधेड़,122.94,123.42
बुन,123.42,123.68
में,123.68,123.94
उसने,123.94,124.34
रोटी,124.34,124.8
और,124.8,125.02
मक्खन,125.02,125.48
की,125.48,125.64
जग़ा,125.64,126.4
अपने,126.4,126.82
चाय,126.82,127.18
के,127.18,127.46
एक,127.46,127.76
कप,127.76,128.08
का,128.08,128.34
ही,128.34,128.5
एक,128.5,128.8
बड़ा,128.8,129.2
टुकड़ा,129.2,129.72
काट,129.72,130.08
लिया,130.08,130.4
ठीक,131.24,131.6
उसी,131.6,131.92
वक्त,131.92,132.26
अलिस,132.26,132.72
को,132.72,132.92
यह,132.92,133.08
मैसूस,133.08,133.72
हुआ,133.72,134.08
कि,134.08,134.52
वे,134.52,134.7
फिर,134.7,135.06
से,135.06,135.24
बड़ी,135.24,135.56
हो,135.56,135.74
रही,135.74,136.02
है,136.02,136.22
पहले,136.86,137.34
तो,137.34,137.5
उसने,137.5,137.88
सोचा,137.88,138.38
कि,138.38,138.64
उसे,138.64,138.94
आदालत,138.94,139.56
से,139.56,139.74
बाहर,139.74,140.1
चला,140.1,140.44
जाना,140.44,140.8
चाहिए,140.8,141.18
पर,141.7,141.94
बाद,141.94,142.28
में,142.28,142.42
उसने,142.42,142.72
यह,142.72,142.94
फैसला,142.94,143.54
लिया,143.54,143.88
कि,143.88,144.36
जब,144.36,144.64
तक,144.64,144.84
वहाँ,144.84,145.14
पर,145.14,145.32
उसके,145.32,145.66
बैठने,145.66,146.14
के,146.14,146.32
लिए,146.32,146.44
जग़ा,146.44,146.9
है,146.9,147.22
वे,147.22,148.04
वहीं,148.04,148.42
पर,148.42,148.6
बैठी,148.6,149.02
रहेगी,149.02,149.48
तुम,150.2,150.52
तो,150.52,150.74
मुझे,150.74,151.06
दबा,151.06,151.48
कर,151.48,151.76
मारी,151.76,152.24
डालोगी,152.24,152.82
उसके,153.1,153.44
बगल,153.44,153.82
में,153.82,154.04
बैठा,154.04,154.42
सुतक्कर,154.42,155.08
चुहा,155.08,155.48
दर्थ,155.48,155.86
से,155.86,156.06
बिलबिलाया,156.06,156.76
मैं,157.24,157.46
ठीक,157.46,157.78
से,157.78,157.98
सांस,157.98,158.38
भी,158.38,158.54
नहीं,158.54,158.76
ले,158.76,158.98
पा,158.98,159.16
रहा,159.16,159.48
हूँ,159.48,160.0
अलिस,160.36,160.84
दबे,160.84,161.22
स्वर,161.22,161.5
में,161.5,161.68
बोली,161.68,162.04
मैं,162.04,162.5
कुछ,162.5,162.74
नहीं,162.74,162.98
कर,162.98,163.22
सकती,163.22,163.62
हूँ,163.62,163.86
मैं,163.86,164.2
बड़ी,164.2,164.54
हो,164.54,164.68
रही,164.68,165.02
हूँ,165.02,165.64
तुमें,165.82,166.22
यहाँ,166.22,166.54
पर,166.54,166.72
बड़े,166.72,167.08
होने,167.08,167.38
का,167.38,167.6
कोई,167.6,167.9
अधिकार,167.9,168.4
नहीं,168.4,168.72
है,168.72,168.86
सुतक्कर,169.24,169.86
चुहा,169.86,170.24
बोला,170.24,170.82
बेकार,171.02,171.64
ही,171.64,171.78
बखवास,171.78,172.34
नहां,172.34,172.56
करो,172.56,172.84
अलिस,173.08,173.52
तुनक्कर,173.52,174.06
बोली,174.06,174.46
तुम,174.62,174.88
भी,174.88,175.02
तो,175.02,175.2
बड़े,175.2,175.5
हो,175.5,175.62
रहे,175.62,175.94
हो,175.94,176.18
हाँ,177.04,177.3
ठीक,177.3,177.68
है,177.68,177.86
लेकिन,177.86,178.44
मैं,178.44,178.6
धंग,178.6,178.9
से,178.9,179.06
बड़ा,179.06,179.36
हो,179.36,179.52
रहा,179.52,179.74
हूँ,179.74,179.98
बेधंग,180.26,180.82
से,180.82,180.98
नहीं,180.98,181.6
सुतक्कर,181.62,182.2
चुहा,182.2,182.58
बोला,182.58,182.98
वै,183.42,183.64
नराज,183.64,184.22
होकर,184.22,184.66
उठा,184.66,185.2
और,185.2,185.92
अदालत,185.92,186.5
के,186.5,186.7
दूसरे,186.7,187.16
और,187.16,187.48
चला,187.48,187.86
गया,187.86,188.14
इस,189.08,189.34
बीच,189.34,189.72
राणी,189.72,190.18
सारा,190.18,190.7
वक्त,190.7,191.02
हाट,191.02,191.38
बनाने,191.38,191.88
वाले,191.88,192.18
को,192.18,192.42
ही,192.42,192.54
घूरे,192.54,192.98
जा,192.98,193.18
रही,193.18,193.42
थी,193.42,193.72
जैसे,194.28,194.78
ही,194.78,194.9
सुतक्कर,194.9,195.48
चुहा,195.48,195.9
अदालत,195.9,196.56
के,196.56,196.74
दूसरी,196.74,197.18
तरफ,197.18,197.5
जा,197.5,197.76
रहा,197.76,198.08
था,198.08,198.38
वै,198.8,199.06
अपने,199.06,199.54
एक,199.54,199.82
अफसर,199.82,200.28
से,200.28,200.48
बोली,200.48,200.86
जरा,201.0,201.74
मुझे,201.74,202.06
पिछले,202.06,202.58
संगीत,202.58,203.1
सभा,203.1,203.5
के,203.5,203.7
गायकों,203.7,204.26
की,204.26,204.4
सूची,204.4,204.82
लाकर,204.82,205.24
दो,205.24,205.46
तो,205.46,205.72
ये,206.48,206.74
सुनते,206.74,207.28
ही,207.28,207.44
बेचारे,207.44,208.08
हाट,208.08,208.42
बनाने,208.42,208.9
वाले,208.9,209.24
की,209.24,209.38
तो,209.38,209.6
इतनी,209.6,210.0
बुरी,210.0,210.34
तरह,210.34,210.66
से,210.66,210.9
कपकपी,210.9,211.48
छूटी,211.48,211.98
कि,212.4,212.56
उसके,212.56,212.88
जूते,212.88,213.28
ही,213.28,213.44
खुल,213.44,213.7
गए,213.7,213.92
अपनी,214.56,214.96
गवाही,214.96,215.46
दो,215.46,215.68
राजा,215.96,216.4
ने,216.4,216.54
गुसे,216.54,216.94
से,216.94,217.16
अपनी,217.16,217.52
बात,217.52,217.88
दहराई,217.88,218.42
वर्ना,218.84,219.26
मैं,219.26,219.4
तुम्हे,219.4,219.66
फासी,219.66,220.14
पर,220.14,220.3
चड़ा,220.3,220.62
दूँगा,220.62,221.0
फिर,221.48,221.72
चाहे,221.72,222.04
तुम,222.04,222.24
घबराए,222.24,222.82
होए,222.82,223.1
हो,223.1,223.34
या,223.34,223.6
नहीं,223.6,224.06
हाट,224.74,225.16
बनाने,225.16,225.66
वाला,225.66,225.96
कापती,225.96,226.54
आवाज,226.54,226.9
में,226.9,227.06
बोला,227.06,227.42
मैं,227.94,228.28
गरीब,228.28,228.9
आदमी,228.9,229.3
हूँ,229.3,229.48
महामहिन,229.48,230.12
मैंने,230.56,230.98
अपनी,230.98,231.38
चाय,231.38,231.68
पीनी,231.68,232.08
शुरू,232.08,232.46
भी,232.46,232.6
नहीं,232.6,232.94
की,232.94,233.14
और,233.56,233.84
तब,233.84,234.12
तक,234.12,234.36
रोटी,234.36,234.86
तक,234.86,235.1
लगा,235.1,235.5
मक्खन,235.5,236.02
पिघल,236.02,236.46
गया,236.46,237.06
और,237.48,237.74
चाय,237.74,238.1
चमकने,238.1,238.68
लगी,238.68,239.06
क्या,239.6,239.88
चमकने,239.88,240.42
लगी?,240.42,240.76
राजा,240.96,241.42
ने,241.42,241.56
पूछा,241.56,242.0
मैं,242.5,242.78
चव,242.78,243.12
से,243.12,243.34
शुरू,243.34,243.72
होने,243.72,244.0
वाली,244.0,244.32
चाय,244.32,244.72
की,244.72,244.88
बात,244.88,245.14
कर,245.14,245.4
रहा,245.4,245.62
हूँ,245.62,245.92
हाट,246.3,246.66
बनाने,246.66,247.16
वाले,247.16,247.4
ने,247.4,247.58
जवाब,247.58,248.04
दिया,248.04,248.38
बेशक,249.12,249.6
मैं,249.6,249.82
ये,249.82,250.0
जानता,250.0,250.54
हूँ,250.54,250.7
कि,250.7,250.88
चाय,250.88,251.3
और,251.3,251.48
चमकना,251.48,252.1
चव,252.1,252.44
से,252.44,252.66
ही,252.66,252.78
शुरू,252.78,253.18
होते,253.18,253.54
हैं,253.54,253.74
क्या,254.1,254.36
तुमने,254.36,254.66
मुझे,254.66,254.94
मूर्ख,254.94,255.38
समझ,255.38,255.72
रखा,255.72,256.1
है?,256.1,256.28
राजा,256.86,257.32
बिगड़ते,257.32,257.88
हुए,257.88,258.1
बोला,258.1,258.5
हाट,259.0,259.4
बनाने,259.4,259.88
वाला,259.88,260.2
बोलता,260.2,260.76
रहा,260.76,261.02
इसके,261.56,261.98
बाद,261.98,262.34
तो,262.34,262.56
बहुत,262.56,262.88
सारी,262.88,263.16
चीजें,263.16,263.54
चमकने,263.54,264.02
लगी,264.02,264.38
और,264.72,264.94
मार्च,264.94,265.36
खरगोश,265.36,265.94
ने,265.94,266.14
ही,266.14,266.26
कहा,266.26,266.6
था,266.6,266.88
मैने,267.38,267.74
नहीं,267.74,268.0
कहा,268.0,268.4
मार्च,268.84,269.24
खरगोश,269.24,269.76
ने,269.76,269.98
उसे,269.98,270.28
बीच,270.28,270.74
ही,270.74,271.48
में,271.48,271.66
टोक,271.66,272.0
दिया,272.0,272.32
वैं,272.92,273.22
इंकार,273.22,273.74
कर,273.74,274.0
रहा,274.0,274.26
है,274.26,274.46
राजा,274.7,275.16
बोला,275.16,275.56
तुम,276.02,276.28
इस,276.28,276.58
हिस्से,276.58,277.0
को,277.0,277.14
छोड़,277.14,277.56
दो,277.56,277.74
हाट,278.42,278.8
बनाने,278.8,279.28
वाला,279.28,279.68
वहां,279.68,280.14
आसपास,280.14,280.88
में,280.88,281.06
देखने,281.06,281.54
लगा,281.54,281.88
कहें,282.24,282.72
सुतक्कर,282.72,283.3
चूहा,283.3,283.78
भी,283.78,284.02
इस,284.02,284.3
बात,284.3,284.6
से,284.6,284.8
इंकार,284.8,285.32
तो,285.32,285.46
नहीं,285.46,285.66
करेगा,285.66,286.18
लेकिन,286.8,287.22
उसने,287.22,287.58
इंकार,287.58,288.16
नहीं,288.16,288.44
किया,288.44,288.92
क्योंकि,289.26,289.78
वेह,289.78,290.24
गहरी,290.24,290.64
नींद,290.64,290.96
में,290.96,291.18
सो,291.18,291.44
रहा,291.44,291.8
था,291.8,292.04
अपनी,292.84,293.26
बात,293.26,293.64
पर,293.64,293.86
जारी,293.86,294.28
रखते,294.28,294.74
हुए,294.74,295.08
हाट,295.14,295.54
बनाने,295.54,296.06
वाला,296.06,296.36
बोला,296.36,296.8
इसके,296.9,297.64
बाद,297.64,297.94
मैंने,297.94,298.24
थोड़ा,298.24,298.72
और,298.72,299.02
मक्खन,299.02,299.48
वे,299.48,299.64
रोटी,299.64,300.0
लिया,300.0,300.36
लेकिन,300.86,301.42
सुतक्कर,301.42,302.0
चूहे,302.0,302.38
ने,302.38,302.56
क्या,302.56,302.8
कहा,302.8,303.12
था,303.12,303.46
जूरी,303.9,304.36
के,304.36,304.56
एक,304.56,304.8
सदस्य,304.8,305.24
ने,305.24,305.42
पूछा,305.42,305.88
मुझे,306.3,306.86
याद,306.86,307.26
नहीं,307.26,307.5
आ,307.5,307.66
रहा,307.66,308.02
है,308.02,308.28
हाट,308.3,308.86
बनाने,308.86,309.34
वाला,309.34,309.6
दुबदुबाया,309.6,310.38
तुमें,310.96,311.3
जरूर,311.3,311.68
याद,311.68,312.02
आ,312.02,312.12
जाना,312.12,312.48
चाहिए,312.48,312.86
वर्ना,313.24,313.64
मैं,313.64,313.92
तुमारा,313.92,314.38
सिर,314.38,314.68
कटवा,314.68,315.12
दूँगा,315.12,315.56
राजा,316.0,316.52
ने,316.52,316.66
टिपनी,316.66,317.14
की,317.14,317.42
अपने,318.24,318.66
हाथ,318.66,319.02
से,319.02,319.18
चाय,319.18,319.52
का,319.52,319.76
कप,319.76,320.12
और,320.12,320.36
रोटी,320.36,320.74
गिरा,320.74,321.08
कर,321.08,321.38
और,321.8,322.02
एक,322.02,322.26
घुटना,322.26,322.86
टेकते,322.86,323.36
हुए,323.36,323.7
हाट,323.7,324.2
बनाने,324.2,324.74
वाला,324.74,325.12
बोलने,325.12,325.9
लगा,325.9,326.22
मैं,326.8,327.1
एक,327.1,327.34
बहुत,327.34,327.66
ही,327.66,327.8
गरीब,327.8,328.24
आदमी,328.24,328.68
हूँ,328.68,328.84
महमहीन,328.84,329.56
राजा,330.2,330.72
बोला,330.72,331.14
तुम,331.44,331.7
बहुत,331.7,332.04
ही,332.04,332.2
खराब,332.2,332.7
वक्ता,332.7,333.16
हो,333.16,333.28
अगर,333.72,334.12
तुम,334.12,334.34
इस,334.34,334.58
मामले,334.58,335.08
में,335.08,335.26
सिर्फ,335.26,335.62
इतना,335.62,336.04
ही,336.04,336.18
जानते,336.18,336.7
हो,336.7,336.88
तो,337.24,337.38
तुम,337.38,337.6
नीचे,337.6,337.98
उतर,337.98,338.34
सकते,338.34,338.72
हो,338.72,338.88
