text,start,end
im,209.86,210.14
przez,210.14,210.44
życzliwe,210.44,211.6
osoby.,211.6,211.96
Jak,213.04,213.3
to,213.3,213.58
rozgrzany,213.58,214.5
do,214.5,214.68
czerwoności,214.68,215.44
pogrzebacz,215.44,216.44
oparzy,216.44,217.1
"cię,",217.1,217.48
jeśli,218.36,218.66
będziesz,218.66,219.26
za,219.26,219.5
długo,219.5,219.78
trzymać,219.78,220.28
go,220.28,220.42
w,220.42,220.48
ręce.,220.48,220.5
Albo,221.08,221.52
palec,221.52,222.84
bardzo,222.84,223.36
głęboko,223.36,223.98
skaleczony,223.98,224.64
nożem,224.64,225.14
zazwyczaj,225.14,225.48
krwawi.,225.48,225.5
"Albo,",226.86,227.3
o,227.46,228.06
czym,228.06,228.24
Alicja,228.24,228.8
zawsze,228.8,229.16
"pamiętała,",229.16,229.48
jeśli,230.58,230.98
napisz,230.98,231.68
się,231.68,232.3
z,232.3,232.52
butelki,232.52,233.16
z,233.16,233.32
napisem,233.32,233.78
"trucizna,",233.78,234.48
prędzej,234.64,234.72
czy,234.72,235.04
"później,",235.04,235.06
prawie,237.08,237.44
na,237.44,237.62
pewno,237.62,237.86
ci,237.86,238.04
to,238.04,238.18
zaszkodzi.,238.18,238.48
Na,240.72,240.94
tej,240.94,241.1
butelce,241.1,241.58
nie,241.58,241.78
było,241.78,242.0
jednak,242.0,242.24
napisu,242.24,242.48
"trucizna,",242.48,242.5
więc,243.12,243.48
Alicja,243.48,243.96
zdecydowała,243.96,244.72
się,244.72,244.82
skosztować,244.82,245.44
jej,245.44,245.66
"zawartości,",245.66,246.4
a,247.08,247.24
"stwierdziwszy,",247.24,247.94
że,248.14,248.94
jest,248.94,249.42
nadal,249.42,249.48
"smaczna,",249.48,249.5
dokładnie,250.32,250.9
"mówiąc,",250.9,251.44
smakowała,251.88,252.32
jak,252.32,252.46
placek,252.46,252.9
wiśniowy,252.9,253.42
zmieszany,254.42,255.08
z,255.08,255.2
"budyniem,",255.2,255.68
"ananasem,",255.82,256.38
pieczonym,256.46,256.82
"indykiem,",256.82,257.28
kawą,257.4,257.48
i,257.78,258.02
gorącą,258.02,258.46
grzanką,258.46,258.92
z,258.92,259.06
"masłem,",259.06,259.44
bardzo,260.14,260.44
szybko,260.44,260.92
dopiła,260.92,261.3
do,261.3,261.42
dna.,261.42,261.48
Co,262.8,263.34
za,263.34,263.5
dziwne,263.5,263.82
"uczucie,",263.82,264.3
powiedziała,264.46,264.94
Alicja.,264.94,265.4
Najwyraźniej,266.14,266.9
składam,266.9,267.4
się,267.4,267.54
jak,267.54,267.72
teleskop.,267.72,268.3
Tak,268.86,269.06
też,269.06,269.3
było.,269.3,269.6
Mierzyła,270.04,270.5
raptem,270.5,270.92
10,270.92,271.26
cali.,271.26,271.72
Uśmiechnęła,273.2,273.82
się,273.82,273.96
na,273.96,274.14
"myśl,",274.14,274.44
że,274.58,274.64
osiągnęła,274.64,275.4
oto,275.4,276.5
odpowiedni,276.5,277.12
"wzrost,",277.12,277.48
żeby,277.58,277.8
przejść,277.8,278.16
przez,278.16,278.44
drzwiczki,278.44,278.92
do,278.92,279.06
ślicznego,279.06,279.54
ogrodu.,279.54,280.0
Najpierw,280.58,281.06
jednak,281.06,281.48
oczekła,281.48,282.46
parę,282.46,282.8
"chwil,",282.8,283.16
aby,283.3,283.48
"sprawdzić,",283.48,284.1
czy,284.5,284.64
nie,284.64,284.82
będzie,284.82,285.14
to,285.14,285.56
się,285.56,286.64
dalej,286.64,287.0
kurczyć.,287.0,287.46
Trochę,288.08,288.4
ją,288.4,288.58
to,288.58,288.7
niepokoiło.,288.7,289.38
No,290.6,290.76
"bo,",290.76,290.94
"przypuśćmy,",291.16,291.72
tłumaczyła,292.18,292.78
"sobie,",292.78,293.06
że,293.68,293.92
mógłabym,293.92,294.62
w,294.62,294.78
końcu,294.78,295.26
całkiem,295.26,296.02
"zaniebyć,",296.02,297.24
jak,297.46,297.68
świeczka.,297.68,298.18
"Ciekawe,",299.34,299.86
jak,299.94,300.06
bym,300.06,300.26
wtedy,300.26,300.54
wyglądała.,300.54,301.18
I,302.62,302.78
spróbowała,302.78,303.46
wyobrazić,303.46,303.96
"sobie,",303.96,304.28
jak,304.38,304.58
wygląda,304.58,305.14
płomek,305.14,306.12
świecy,306.12,306.58
po,306.58,306.92
zmuchnięciu.,306.92,307.48
Nie,308.5,308.7
pamiętała,308.7,309.28
"bowiem,",309.28,309.68
aby,310.16,310.38
kiedyś,310.38,310.88
coś,310.88,311.16
takiego,311.16,311.62
widziała.,311.62,312.14
Po,313.54,313.9
chwili,313.9,314.22
"uspokojona,",314.22,315.16
że,315.34,315.5
nic,315.5,315.82
się,315.82,316.06
dalej,316.06,316.34
nie,316.34,316.48
"dzieje,",316.48,316.5
postanowiła,317.18,318.02
bezwłocnie,318.02,318.82
udać,318.82,319.2
się,319.2,319.34
do,319.34,319.5
ogrodu.,319.5,319.92
Lecz,320.68,321.18
biada,321.18,322.5
biednej,322.5,323.04
Alicji.,323.04,323.48
Ledwie,324.12,324.5
dotarła,324.5,324.94
do,324.94,325.06
"drzwiczek,",325.06,325.58
"stwierdziła,",325.68,326.3
że,326.38,326.5
zapomniała,326.5,327.16
złotego,327.16,327.58
kluczyka.,327.58,328.1
A,328.64,328.8
gdy,328.8,328.94
wróciła,328.94,329.48
po,329.48,329.68
niego,329.68,329.86
do,329.86,330.1
"stolika,",330.1,330.62
okazało,331.1,331.6
"się,",331.6,331.92
że,332.24,332.42
od,332.42,333.6
osiągnięcia,333.6,334.26
go,334.26,334.48
nie,334.48,334.78
ma,334.78,334.94
mowy.,334.94,335.24
Alicja,335.92,336.36
widziała,336.36,336.74
kluczyk,336.74,337.22
przez,337.22,337.58
szkany,337.58,338.2
"blat,",338.2,338.54
jak,338.68,338.84
na,338.84,339.0
"dłoni,",339.0,339.32
i,339.98,340.18
pilnie,340.18,340.76
próbowała,340.76,341.42
wspiąć,341.42,341.98
ją,341.98,342.14
na,342.14,342.28
nogę,342.28,342.56
stolika.,342.56,343.06
Ta,344.22,344.38
jednak,344.38,344.74
okazała,344.74,345.3
się,345.3,345.48
zbyt,345.48,345.82
śliska.,345.82,346.26
Biedna,346.7,347.12
mała,347.12,347.42
"Alicja,",347.42,347.94
zmęczona,348.06,348.48
"próbami,",348.48,349.02
usiadła,349.38,349.78
w,349.78,349.88
końcu,349.88,350.16
na,350.16,350.32
ziemi,350.32,350.64
i,350.64,351.18
się,351.18,351.36
rozpłakała.,351.36,352.04
