text,start,end
еще,273.08,273.46
меньше.,273.46,273.96
Это,274.54,274.84
слегка,274.84,275.26
ее,275.26,275.48
беспокоило.,275.48,276.22
Ведь,276.86,277.12
может,277.12,277.5
"случиться,",277.5,278.16
думала,278.18,278.54
"Алиса,",278.54,279.02
что,279.4,279.62
я,279.62,279.8
буду,279.8,280.04
делаться,280.04,280.46
все,280.54,280.74
меньше,280.74,281.34
и,281.34,281.52
"меньше,",281.52,281.9
как,282.22,282.4
сгорающая,282.4,283.06
свеча.,283.06,283.6
На,284.14,284.42
что,284.42,284.66
же,284.66,284.86
я,284.86,285.02
тогда,285.02,285.34
буду,285.34,285.66
похожа?,285.66,286.38
И,287.38,287.54
она,287.54,287.74
постаралась,287.74,288.34
представить,288.34,288.96
"себе,",288.96,289.26
каков,290.12,290.54
будет,290.54,290.8
"огонь,",290.8,291.28
когда,291.7,292.0
свеча,292.0,292.52
догорит,292.52,293.1
и,293.1,293.32
потухнет.,293.32,293.98
Но,294.62,294.78
не,294.78,294.92
смогла,294.92,295.32
"припомнить,",295.32,295.86
чтобы,296.02,296.12
хоть,296.12,296.34
раз,296.34,296.7
видела,296.7,297.1
такой,297.1,297.23
огонь.,297.23,298.06
Через,298.9,299.26
некоторое,299.26,299.78
"время,",299.78,300.12
"убедившись,",300.34,300.92
что,301.02,301.16
больше,301.16,301.46
не,301.46,301.62
"уменьшается,",301.62,302.34
Алиса,302.86,303.38
решила,303.38,303.8
поскорее,303.8,304.5
отправиться,304.5,305.1
в,305.1,305.26
сад.,305.26,305.6
Бедная,306.28,306.84
Алиса!,306.84,307.46
Подойдя,308.3,308.56
к,308.56,308.66
"дверце,",308.66,309.04
она,309.12,309.18
"вспомнила,",309.18,309.78
что,309.86,309.96
не,309.96,310.1
взяла,310.1,310.42
с,310.42,310.6
собой,310.6,310.86
золотой,310.86,311.42
ключик.,311.44,312.0
А,312.58,312.74
когда,312.74,312.98
она,312.98,313.24
пошла,313.24,313.7
за,313.7,313.92
ним,313.92,314.06
к,314.06,314.2
"столу,",314.2,314.48
то,314.56,314.66
"поняла,",314.66,315.1
что,315.44,315.68
не,315.68,315.79
может,315.79,316.2
дотянуться,316.2,316.82
до,316.82,317.04
него.,317.04,317.3
Она,318.12,318.36
ясно,318.36,318.74
видела,318.74,319.08
ключ,319.08,319.42
сквозь,319.42,319.8
стекло,319.8,320.22
и,320.22,320.56
попробовала,320.56,321.3
добраться,321.3,321.84
до,321.86,322.04
него.,322.04,322.32
Скарабкавшись,323.1,323.9
по,323.9,324.06
ножке,324.06,324.4
"стола,",324.4,324.94
но,325.22,325.38
это,325.38,325.58
ей,325.58,325.76
не,325.76,325.9
удалось.,325.9,326.4
Ножка,326.8,327.34
была,327.34,327.56
слишком,327.56,328.24
скользкая.,328.24,329.0
Алиса,330.14,330.68
попробовала,330.68,331.36
взбираться,331.36,331.96
раз,331.96,332.28
за,332.28,332.56
"разом,",332.56,333.02
но,333.44,333.6
все,333.6,333.8
неудачно.,333.8,334.52
"Наконец,",334.98,335.72
совсем,336.28,336.74
выбившись,336.74,337.48
из,337.48,337.64
"сил,",337.64,338.04
бедная,338.54,339.04
девочка,339.04,339.72
села,339.72,340.08
на,340.08,340.52
пол,340.52,340.86
и,340.86,341.2
заплакала.,341.2,342.0
