text,start,end
DRINK,123.48,123.84
"ME,",123.84,124.1
but,124.44,124.82
the,124.82,124.96
wise,124.96,125.24
little,125.24,125.44
Alice,125.44,125.74
was,125.74,125.92
not,125.92,126.26
going,126.26,126.52
to,126.52,126.68
do,126.68,126.82
that,126.82,127.12
in,127.12,127.3
a,127.3,127.4
hurry.,127.4,127.7
"No,",128.8,129.16
I'll,129.46,129.72
look,129.72,129.88
"first,",129.88,130.34
she,130.62,130.78
"said,",130.78,131.14
and,131.52,131.86
see,131.86,132.04
whether,132.04,132.24
it's,132.24,132.48
marked,132.48,132.68
POISON,132.68,133.14
or,133.14,133.3
not.,133.3,133.54
For,134.4,134.6
she,134.6,134.76
had,134.76,134.9
read,134.9,135.12
several,135.12,135.48
nice,135.48,135.78
little,135.78,136.02
histories,136.02,136.42
about,136.42,136.74
children,136.74,137.08
who,137.08,137.3
had,137.3,137.4
got,137.4,137.6
burnt,137.6,137.94
and,137.94,138.5
eaten,138.5,138.8
up,138.8,139.02
by,139.02,139.18
wild,139.18,139.46
beasts,139.46,139.78
and,139.78,139.94
other,139.94,140.18
unpleasant,140.18,140.6
"things,",140.6,141.04
all,141.54,141.8
because,141.8,142.06
they,142.06,142.26
would,142.26,142.44
not,142.44,142.76
remember,142.76,143.18
the,143.18,143.38
simple,143.38,143.64
rules,143.64,143.96
their,143.96,144.16
friends,144.16,144.46
had,144.46,144.62
taught,144.62,144.86
"them,",144.86,145.14
such,145.7,146.04
as,146.04,146.36
that,146.36,146.66
a,146.66,146.76
red-hot,146.76,147.08
poker,147.08,147.38
will,147.38,147.56
burn,147.56,147.8
you,147.8,147.98
if,147.98,148.14
you,148.14,148.26
hold,148.26,148.46
it,148.46,148.6
too,148.6,148.74
"long,",148.74,149.1
and,149.48,149.74
that,149.74,149.86
if,149.86,149.98
you,149.98,150.06
cut,150.06,150.2
your,150.2,150.34
finger,150.34,150.64
very,150.64,151.02
deeply,151.02,151.38
with,151.38,151.6
a,151.6,151.72
"knife,",151.72,152.0
it,152.34,152.5
usually,152.5,152.78
bleeds.,152.78,153.28
And,154.0,154.2
she,154.2,154.3
had,154.3,154.42
never,154.42,154.68
forgotten,154.68,155.06
that,155.06,155.34
if,155.34,155.58
you,155.58,155.7
drink,155.7,155.92
from,155.92,156.12
a,156.12,156.3
bottle,156.3,156.52
marked,156.52,156.82
"POISON,",156.82,157.44
it,157.72,158.06
is,158.06,158.18
almost,158.18,158.4
certain,158.4,158.64
to,158.64,158.82
disagree,158.82,159.14
with,159.14,159.4
you,159.4,159.58
sooner,159.58,159.94
or,159.94,160.22
later.,160.22,160.44
"However,",162.08,162.48
this,163.14,163.38
bottle,163.38,163.62
was,163.62,163.82
not,163.82,164.06
marked,164.06,164.3
"POISON,",164.3,164.76
so,165.04,165.24
Alice,165.24,165.58
ventured,165.58,165.96
to,165.96,166.12
taste,166.12,166.38
"it,",166.38,166.6
and,167.12,167.24
finding,167.24,167.52
it,167.52,167.68
very,167.68,167.88
"nice,",167.88,168.28
it,168.6,168.78
had,168.78,168.94
in,168.94,169.08
fact,169.08,169.36
a,169.36,169.54
sort,169.54,169.72
of,169.72,169.88
mixed,169.88,170.14
flavor,170.14,170.5
of,170.5,170.68
cherry,170.68,170.96
"tart,",170.96,171.3
"custard,",171.66,172.0
"pineapple,",172.26,172.76
roast,172.96,173.24
"turkey,",173.24,173.6
"toffee,",173.76,174.16
and,174.38,174.42
hot,174.42,174.66
butter,174.66,174.88
"toast,",174.88,175.28
she,175.88,176.1
very,176.1,176.36
soon,176.36,176.66
finished,176.66,177.0
it,177.0,177.18
off.,177.18,177.44
What,178.16,178.44
a,178.44,178.66
curious,178.66,179.18
"feeling,",179.18,179.7
said,179.96,180.26
Alice.,180.26,180.72
I,181.36,181.6
must,181.6,181.84
be,181.84,182.0
shutting,182.0,182.26
up,182.26,182.48
like,182.48,182.64
a,182.64,182.8
telescope.,182.8,183.2
And,184.3,184.56
so,184.56,184.74
it,184.74,184.9
was,184.9,185.06
indeed.,185.06,185.44
She,186.1,186.5
was,186.5,186.66
now,186.66,186.82
only,186.82,187.02
ten,187.02,187.3
inches,187.3,187.54
"high,",187.54,187.9
and,188.06,188.16
her,188.16,188.28
face,188.28,188.52
brightened,188.52,188.8
up,188.8,188.98
at,188.98,189.12
the,189.12,189.22
thought,189.22,189.42
that,189.42,189.62
she,189.62,189.74
was,189.74,189.88
now,189.88,190.06
the,190.06,190.22
right,190.22,190.42
size,190.42,190.76
for,190.76,190.94
going,190.94,191.14
through,191.14,191.32
the,191.32,191.46
little,191.46,191.64
door,191.64,191.92
into,191.92,192.18
that,192.18,192.4
lovely,192.4,192.76
garden.,192.76,193.12
"First,",193.88,194.42
"however,",194.52,194.84
she,195.32,195.56
waited,195.56,195.78
for,195.78,195.98
a,195.98,196.1
few,196.1,196.24
minutes,196.24,196.54
to,196.54,196.74
see,196.74,196.92
if,196.92,197.08
she,197.08,197.18
was,197.18,197.3
going,197.3,197.44
to,197.44,197.62
shrink,197.62,197.84
any,197.84,198.08
further.,198.08,198.42
She,199.3,199.54
felt,199.54,199.78
a,199.78,199.94
little,199.94,200.06
nervous,200.06,200.36
about,200.36,200.64
"this,",200.64,201.0
for,201.58,201.9
it,201.9,202.06
might,202.06,202.26
"end,",202.26,202.62
you,202.76,202.84
"know,",202.84,203.1
said,203.46,203.74
Alice,203.74,204.04
to,204.04,204.18
"herself,",204.18,204.56
it,205.16,205.32
might,205.32,205.46
going,205.46,205.74
out,205.74,205.92
altogether,205.92,206.42
like,206.42,206.82
a,206.82,206.96
candle.,206.96,207.3
I,207.82,208.22
wonder,208.22,208.48
what,208.48,208.66
I,208.66,208.82
should,208.82,209.0
be,209.0,209.16
like,209.16,209.38
then.,209.38,209.66
And,210.76,210.96
she,210.96,211.1
tried,211.1,211.34
to,211.34,211.54
fancy,211.54,211.84
what,211.84,212.04
the,212.04,212.2
flame,212.2,212.4
of,212.4,212.54
a,212.54,212.66
candle,212.66,212.92
is,212.92,213.12
like,213.12,213.4
after,213.4,213.72
the,213.72,213.88
candle,213.88,214.22
is,214.22,214.42
blown,214.42,214.62
"out,",214.62,214.92
for,215.4,215.7
she,215.7,215.86
could,215.86,216.0
not,216.0,216.14
remember,216.14,216.5
ever,216.5,216.78
having,216.78,217.06
seen,217.06,217.36
such,217.36,217.7
a,217.7,217.82
thing.,217.82,218.02
After,219.36,219.64
a,219.64,219.78
"while,",219.78,220.06
finding,220.48,220.72
that,220.72,220.9
nothing,220.9,221.18
more,221.18,221.38
"happened,",221.38,221.78
she,222.08,222.2
decided,222.2,222.58
on,222.58,222.78
going,222.78,223.04
into,223.04,223.28
the,223.28,223.44
garden,223.44,223.66
at,223.66,223.82
once.,223.82,224.14
But,224.66,224.9
alas,224.9,225.32
for,225.32,225.52
poor,225.52,225.78
"Alice,",225.78,226.2
when,226.76,226.92
she,226.92,227.06
got,227.06,227.22
to,227.22,227.34
the,227.34,227.46
"door,",227.46,227.66
she,227.84,227.96
found,227.96,228.2
she,228.2,228.36
had,228.36,228.48
forgotten,228.48,228.76
the,228.76,228.96
little,228.96,229.22
golden,229.22,229.56
"key,",229.56,229.86
and,230.52,230.76
when,230.76,230.88
she,230.88,231.0
went,231.0,231.16
back,231.16,231.36
to,231.36,231.5
the,231.5,231.6
table,231.6,231.84
for,231.84,232.1
"it,",232.1,232.3
she,232.72,232.92
found,232.92,233.18
she,233.18,233.36
could,233.36,233.52
not,233.52,233.7
possibly,233.7,234.16
reach,234.16,234.5
it.,234.5,234.68
She,235.6,235.84
could,235.84,236.0
see,236.0,236.14
it,236.14,236.26
quite,236.26,236.46
plainly,236.46,236.86
through,236.86,237.0
the,237.0,237.14
"glass,",237.14,237.5
and,237.72,237.84
she,237.84,237.96
tried,237.96,238.14
her,238.14,238.3
best,238.3,238.54
to,238.54,238.7
climb,238.7,238.94
up,238.94,239.12
one,239.12,239.24
of,239.24,239.34
the,239.34,239.44
legs,239.44,239.62
of,239.62,239.74
the,239.74,239.84
"table,",239.84,240.1
but,240.72,240.94
it,240.94,241.02
was,241.02,241.16
too,241.16,241.32
"slippery,",241.32,241.72
and,242.3,242.5
when,242.5,242.62
she,242.62,242.74
had,242.74,242.88
tired,242.88,243.1
herself,243.1,243.44
out,243.44,243.66
with,243.66,243.82
"trying,",243.82,244.18
the,244.8,245.06
poor,245.06,245.28
little,245.28,245.5
thing,245.5,245.74
sat,245.74,245.96
down,245.96,246.28
and,246.28,246.54
cried.,246.54,246.88
