text,start,end
想,212.54,212.7
到,212.7,212.88
现在,212.88,213.16
的,213.16,213.38
自己,213.38,213.72
能,213.72,214.28
够,214.28,214.44
穿,214.44,214.66
过,214.66,214.84
那,214.84,215.0
扇,215.0,215.16
小,215.16,215.4
门,215.4,215.66
去,216.14,216.32
到,216.32,216.54
那个,216.54,216.76
自己,216.76,217.1
向,217.1,217.46
往,217.46,217.62
的,217.62,217.78
花,217.78,217.96
园,217.96,218.2
里,218.2,218.42
她,218.74,218.88
就,218.88,219.02
觉得,219.02,219.24
非常,219.24,219.54
高,219.54,219.88
兴,219.88,220.14
她,221.04,221.26
在,221.26,221.44
出,221.44,221.6
发,221.6,221.8
前,221.8,222.1
等,222.1,222.34
了,222.34,222.48
几,222.48,222.66
分,222.66,222.84
钟,222.84,223.04
看,223.72,223.9
自己,223.9,224.24
还,224.24,224.6
会,224.6,224.8
不会,224.8,225.02
继,225.02,225.32
续,225.32,225.5
缩,225.5,225.7
小,225.7,225.94
她,226.8,227.0
紧,227.0,227.24
张,227.24,227.44
地,227.44,227.64
对,227.64,227.84
自己,227.84,228.14
说,228.14,228.38
道,228.38,228.6
我的,229.38,229.7
身,229.7,229.96
体,229.96,230.18
可能,230.18,230.52
会,230.52,230.78
一直,230.78,231.18
不,231.18,231.42
停,231.42,231.56
地,231.56,231.68
变,231.68,231.86
小,231.86,232.1
最,232.48,232.68
后,232.68,232.84
就,232.84,233.02
像,233.02,233.26
烛,233.26,233.54
光,233.54,233.76
一,233.76,233.96
样,233.96,234.14
消,234.14,234.76
失,234.76,234.94
不,234.94,235.14
见,235.14,235.36
了,235.36,235.58
我,236.32,236.54
最,236.54,236.7
后,236.7,236.84
会,236.84,237.02
变,237.02,237.2
成,237.2,237.4
哪,237.4,237.6
种,237.6,237.78
样,237.78,238.02
子,238.02,238.22
呢,238.22,238.46
她,239.44,239.68
想,239.68,239.88
象,239.88,240.08
着,240.08,240.26
蜡,240.26,240.46
烛,240.46,240.62
被,240.62,240.8
人,240.8,240.96
吹,240.96,241.14
灭,241.14,241.32
后,241.32,241.48
的,241.48,241.62
场,241.62,241.86
景,241.86,242.06
她,242.98,243.16
还,243.16,243.32
没,243.32,243.48
见,243.48,243.72
过,243.72,243.96
熄,243.96,244.36
灭,244.36,244.52
的,244.52,244.66
火,244.66,244.86
焰,244.86,245.12
所以,245.5,245.84
也,245.84,246.02
不知道,246.02,246.4
那,246.4,246.72
到底,246.72,247.02
是,247.02,247.28
怎,247.28,247.52
样,247.52,247.68
一,247.68,247.84
种,247.84,247.98
景,247.98,248.24
象,248.24,248.46
过,250.06,250.36
了,250.36,250.52
一,250.52,250.64
会,250.64,250.78
儿,250.78,250.94
她,251.36,251.5
感,251.5,251.66
到,251.66,251.82
自己,251.82,252.12
已经,252.12,252.44
停,252.44,252.78
滞,252.78,252.96
了,252.96,253.08
变,253.08,253.28
化,253.28,253.5
这,254.4,254.6
时,254.6,254.96
她,254.96,255.26
放心,255.26,255.6
地,255.6,255.82
向,255.82,256.0
那,256.0,256.24
扇,256.24,256.42
小,256.42,256.66
门,256.66,256.84
走,256.84,257.06
去,257.06,257.36
可是,258.48,258.92
当,258.92,259.52
她,259.52,259.72
走,259.72,259.94
到,259.94,260.1
门,260.1,260.32
前,260.32,260.62
时,260.62,260.94
她,261.56,261.74
发,261.74,261.9
现,261.9,262.08
自己,262.08,262.34
忘,262.34,262.58
了,262.58,262.74
拿,262.74,262.94
钥,262.94,263.22
匙,263.22,263.5
她,264.56,264.76
赶,264.76,264.94
忙,264.94,265.1
跑,265.1,265.3
回,265.3,265.46
桌,265.46,265.68
前,265.68,266.0
但,266.6,266.78
现在,266.78,267.2
她,267.2,267.44
已经,267.44,267.68
变,267.68,267.9
得,267.9,268.04
太,268.04,268.3
矮,268.3,268.64
了,268.64,268.86
根,269.2,269.48
本,269.48,269.7
够,269.7,270.0
不,270.0,270.18
着,270.18,270.4
桌,270.4,270.7
上,270.7,270.9
的,270.9,271.04
钥,271.04,271.26
匙,271.26,271.52
她,272.48,272.68
从,272.68,272.88
下面,272.88,273.24
往,273.24,273.5
上,273.5,273.76
看,273.76,274.04
发,274.5,274.74
现,274.74,274.9
钥,274.9,275.16
匙,275.16,275.36
就,275.36,275.58
在,275.58,275.74
桌,275.74,275.96
子,275.96,276.12
上,276.12,276.3
放,276.3,276.52
着,276.52,276.78
她,277.82,278.04
试,278.04,278.3
着,278.3,278.46
从,278.46,278.7
桌,278.7,278.94
腿,278.94,279.12
往,279.12,279.34
上,279.34,279.54
爬,279.54,279.86
可是,280.48,280.7
桌,280.7,280.9
腿,280.9,281.12
太,281.12,281.38
光,281.38,281.64
滑,281.64,281.88
了,281.88,282.14
她,282.86,283.02
累,283.02,283.24
得,283.24,283.4
筋,283.4,283.66
疲,283.66,283.86
力,283.86,284.08
尽,284.08,284.36
也,284.54,284.86
没,284.86,285.06
能,285.06,285.2
爬,285.2,285.42
上,285.42,285.66
去,285.66,285.94
她,287.14,287.32
坐,287.32,287.52
在,287.52,287.7
桌,287.7,287.92
边,287.92,288.14
无,288.14,288.48
助,288.48,288.72
地,288.72,288.94
哭,288.94,289.32
了,289.32,289.54
起,289.54,289.72
来,289.72,289.96
