text,start,end
后,46.22,46.4
说,46.4,46.62
你,46.62,46.8
犯,46.8,46.98
了,46.98,47.12
"罪,",47.12,47.32
她,47.78,47.96
要,47.96,48.12
砍,48.12,48.34
你的,48.34,48.6
头,48.6,48.82
了。,48.82,49.02
那个,50.66,50.96
最,50.96,51.24
先,51.24,51.38
说,51.38,51.58
话,51.58,51.72
的人,51.72,51.92
问,51.92,52.14
"道,",52.14,52.34
是,52.66,52.88
什么,52.88,53.08
原因?,53.08,53.44
老,54.58,54.76
七,54.76,54.96
说,54.96,55.16
"道,",55.16,55.36
老,55.94,56.16
二,56.16,56.3
这,56.3,56.5
事,56.5,56.74
与,56.74,57.04
你,57.04,57.26
无,57.26,57.42
关。,57.42,57.66
老,58.62,58.9
五,58.9,59.08
说,59.08,59.28
"道,",59.28,59.5
"不,",59.98,60.24
我,60.76,61.02
认,61.02,61.18
为,61.18,61.32
他,61.32,61.46
应,61.46,61.64
该,61.64,61.76
知道,61.76,62.0
这,62.0,62.22
件,62.22,62.4
事。,62.4,62.62
你,63.66,63.9
送,63.9,64.12
错,64.12,64.3
了,64.3,64.44
东,64.44,64.62
"西,",64.62,64.88
你,65.38,65.56
把,65.56,65.72
郁,65.72,65.92
金,65.92,66.1
香,66.1,66.34
的,66.34,66.5
根,66.5,66.74
当,66.74,67.26
成,67.26,67.46
洋,67.46,67.74
葱,67.74,67.96
送,67.96,68.2
去了,68.2,68.44
厨,68.44,68.68
房?,68.68,68.92
老,70.64,70.92
七,70.92,71.2
把,71.2,71.4
刷,71.4,71.7
子,71.7,71.92
扔,71.92,72.12
到,72.12,72.26
一,72.26,72.44
"边,",72.44,72.66
生,73.28,73.5
气,73.5,73.66
地,73.66,73.8
说,73.8,73.98
"道,",73.98,74.2
这,74.66,75.1
件事情,75.1,75.52
太,75.52,75.94
不,75.94,76.18
公,76.18,76.34
平,76.34,76.54
了。,76.54,76.74
这,77.86,78.1
"时,",78.1,78.44
他,79.1,79.3
发,79.3,79.48
现,79.48,79.64
爱,79.64,79.8
丽,79.8,79.98
丝,79.98,80.28
正,80.28,81.14
好,81.14,81.5
奇,81.5,81.72
地,81.72,81.86
看,81.86,82.04
着,82.04,82.2
他们。,82.2,82.48
他,83.3,83.46
马,83.46,83.62
上,83.62,83.8
停,83.8,84.04
止,84.04,84.18
了,84.18,84.3
说,84.3,84.48
"话,",84.48,84.7
剩,85.42,85.66
下,85.66,85.86
的,85.86,85.98
两,85.98,86.12
个,86.12,86.3
人,86.3,86.48
也,86.48,86.74
朝,86.74,86.92
爱,86.92,87.1
丽,87.1,87.24
丝,87.24,87.36
看,87.36,87.58
"着,",87.58,87.78
他们,88.62,88.88
很有,88.88,89.26
礼,89.26,89.48
貌,89.48,89.66
地,89.66,89.8
向,89.8,89.96
爱,89.96,90.16
丽,90.16,90.34
丝,90.34,90.52
行,90.52,90.76
了,90.76,90.9
个,90.9,91.02
礼。,91.02,91.2
爱,92.26,92.48
丽,92.48,92.62
丝,92.62,92.74
有,92.74,92.9
点,92.9,93.06
紧,93.06,93.3
张,93.3,93.46
地,93.46,93.6
问,93.6,93.76
"道,",93.76,94.0
我想,95.02,95.5
知道,95.5,96.06
你们,96.06,96.72
为什么,96.72,97.24
要,97.24,97.5
把,97.5,97.66
这,97.66,97.9
些,97.9,98.08
花,98.08,98.34
染,98.34,98.64
成,98.64,98.88
红,98.88,99.16
色,99.16,99.44
呢?,99.44,99.68
老,101.48,101.78
五,101.78,101.94
和,101.94,102.1
老,102.1,102.26
七,102.26,102.56
都,102.56,103.08
看,103.08,103.26
了,103.26,103.38
一下,103.38,103.58
老,103.58,103.78
"二,",103.78,104.02
好像,104.5,104.8
要,104.8,105.02
他,105.02,105.3
来,105.3,105.54
回,105.54,105.74
答,105.74,105.92
一,105.92,106.12
样。,106.12,106.3
老,107.32,107.54
二,107.54,107.76
小,107.76,108.02
声,108.02,108.2
地,108.2,108.34
说,108.34,108.54
"道,",108.54,108.76
我们,109.58,109.96
种,109.96,110.2
错,110.2,110.4
了,110.4,110.6
"树,",110.6,110.86
把,111.16,111.42
白,111.42,111.66
玫,111.66,111.82
瑰,111.82,112.04
当,112.04,112.34
成,112.34,112.52
红,112.52,112.8
玫,112.8,112.94
瑰,112.94,113.12
种,113.12,113.3
了。,113.3,113.5
这,114.16,114.36
要,114.36,114.54
是,114.54,114.72
让,114.72,114.92
王,114.92,115.22
后,115.22,115.4
发,115.4,115.7
现,115.7,115.98
"了,",115.98,116.2
王,116.62,116.9
后,116.9,117.1
一定,117.1,117.36
会,117.36,117.58
砍,117.58,117.78
了,117.78,117.92
我们,117.92,118.12
的,118.12,118.26
头。,118.26,118.5
所以,119.22,119.62
我们,119.62,119.98
要,119.98,120.14
赶,120.14,120.34
在,120.34,120.52
事情,120.52,120.9
被,120.9,121.14
发,121.14,121.36
现,121.36,121.54
"之前,",121.54,121.96
把,122.5,122.68
这,122.68,122.94
……,122.94,123.18
这,124.22,124.46
时,124.46,124.7
正,124.7,124.94
在,124.94,125.1
观,125.1,125.3
察,125.3,125.5
周,125.5,125.74
围,125.74,125.9
情况,125.9,126.22
的,126.22,126.42
老,126.42,126.58
五,126.58,126.72
喊,126.72,126.92
"道,",126.92,127.06
不,127.42,127.62
"好了,",127.62,127.88
王,128.36,128.58
后,128.58,128.74
"来了,",128.74,129.0
王,129.4,129.62
后,129.62,129.82
来了!,129.82,130.1
三,131.02,131.32
个,131.32,131.5
花,131.5,131.7
匠,131.7,131.88
连,131.88,132.44
忙,132.44,132.64
跪,132.64,132.92
"下,",132.92,133.18
头,133.82,134.06
朝,134.06,134.32
下,134.32,134.58
紧,134.58,134.92
紧,134.92,135.12
地,135.12,135.26
低,135.26,135.42
着。,135.42,135.6
脚,136.4,136.6
步,136.6,136.76
声,136.76,136.94
越,136.94,137.14
来,137.14,137.28
越,137.28,137.44
"近,",137.44,137.68
听,138.06,138.26
上,138.26,138.5
去,138.5,138.76
来,138.76,139.08
的人,139.08,139.3
不,139.3,139.52
"少,",139.52,139.76
爱,140.38,140.6
丽,140.6,140.76
丝,140.76,140.9
很好,140.9,141.2
"奇,",141.2,141.66
她,142.36,142.58
向,142.58,142.74
那,142.74,142.94
边,142.94,143.08
看,143.08,143.32
了,143.32,143.46
"看,",143.46,143.68
心,144.1,144.3
里,144.3,144.46
很,144.46,144.62
着,144.62,144.86
"急,",144.86,145.1
想,145.48,145.68
马,145.68,145.88
上,145.88,146.1
见,146.1,146.3
到,146.3,146.48
王,146.48,146.72
后。,146.72,146.96
最,148.5,148.7
前,148.7,148.94
排,148.94,149.16
的是,149.16,149.64
十,149.64,149.94
个,149.94,150.14
士,150.14,150.34
"兵,",150.34,150.6
他们,151.08,151.36
长,151.36,151.6
得,151.6,151.76
跟,151.76,151.9
花,151.9,152.14
匠,152.14,152.34
一,152.34,152.54
"样,",152.54,152.7
都是,153.02,153.3
长,153.3,153.56
方,153.56,153.76
形,153.76,154.02
的,154.02,154.2
身,154.2,154.4
"体,",154.4,154.64
手,155.24,155.5
脚,155.5,155.74
整,155.74,156.02
齐,156.02,156.22
地,156.22,156.38
长,156.38,156.54
在,156.54,156.76
四,156.76,157.08
个,157.08,157.24
脚,157.24,157.42
"上,",157.42,157.68
他们,158.36,158.66
的,158.66,158.82
衣,158.82,159.02
服,159.02,159.24
就,159.24,159.7
好像,159.7,159.98
是,159.98,160.2
扑,160.2,160.36
克,160.36,160.5
牌,160.5,160.7
里,160.7,160.86
的,160.86,160.98
梅,160.98,161.18
花。,161.18,161.4
接,162.58,162.78
"着,",162.78,163.06
走,163.28,163.5
来了,163.5,163.78
与,163.78,163.98
士,163.98,164.24
兵,164.24,164.48
体,164.48,164.8
型,164.8,165.02
一,165.02,165.18
样,165.18,165.36
的,165.36,165.48
队,165.48,165.68
"伍,",165.68,165.86
他们,166.32,166.58
都是,166.58,166.88
穿,166.88,167.14
着,167.14,167.32
方,167.32,167.54
片,167.54,167.78
衣,167.78,168.04
服,168.04,168.2
的,168.2,168.38
侍,168.38,168.62
"臣,",168.62,168.88
也是,169.46,169.76
十,169.76,170.06
个,170.06,170.24
人。,170.24,170.42
在,171.34,171.62
他们,171.62,171.86
的,171.86,172.0
后,172.0,172.18
"面,",172.18,172.44
跟,172.84,173.06
着,173.06,173.22
十,173.22,173.5
个,173.5,173.72
穿,173.72,173.94
着,173.94,174.08
红,174.08,174.32
桃,174.32,174.52
衣,174.52,174.7
服,174.7,174.82
的,174.82,174.96
小,174.96,175.16
孩。,175.16,175.36
他们,176.32,176.6
这,176.6,176.78
些,176.78,176.96
皇,176.96,177.26
室,177.26,177.42
的,177.42,177.56
孩子,177.56,177.8
"们,",177.8,178.08
高,178.38,178.62
兴,178.62,178.8
地,178.8,179.0
牵,179.0,179.26
着,179.26,179.44
手,179.44,179.62
走了,179.62,179.92
过,179.92,180.14
来。,180.14,180.38
在,181.48,181.74
孩子,181.74,182.1
们,182.1,182.3
的,182.3,182.42
后,182.42,182.58
"面,",182.58,182.82
紧,183.08,183.24
跟,183.24,183.5
着,183.5,183.68
的是,183.68,184.28
客,184.28,184.58
人,184.58,184.78
们,184.78,184.92
的,184.92,185.04
队,185.04,185.2
"伍,",185.2,185.44
这,186.06,186.28
些,186.28,186.48
人,186.48,186.7
大,186.7,186.98
多,186.98,187.14
为,187.14,187.36
国,187.36,187.62
王,187.62,187.88
和,187.88,188.08
王,188.08,188.34
后。,188.34,188.56
在,189.3,189.46
他们,189.46,189.7
中,189.7,189.98
"间,",189.98,190.3
爱,190.66,190.8
丽,190.8,190.94
丝,190.94,191.08
看到,191.08,191.36
了,191.36,191.6
那,191.6,191.8
只,191.8,192.0
白,192.0,192.26
"兔,",192.26,192.52
它,193.4,193.62
正,193.62,193.8
与,193.8,193.98
身,193.98,194.18
边,194.18,194.34
的人,194.34,194.64
说,194.64,194.9
"话,",194.9,195.12
它,195.92,196.16
看,196.16,196.34
上,196.34,196.52
去,196.52,196.68
有,196.68,196.82
点,196.82,196.96
慌,196.96,197.26
"张,",197.26,197.52
可是,198.28,198.56
不管,198.56,198.82
对,198.82,199.1
谁,199.1,199.4
说,199.4,199.64
"话,",199.64,199.88
它,200.42,200.7
都是,200.7,200.98
微,200.98,201.24
笑,201.24,201.46
地,201.46,201.64
点,201.64,201.82
头,201.82,202.04
附,202.04,202.28
和,202.28,202.46
着。,202.46,202.64
从,203.94,204.2
爱,204.2,204.36
丽,204.36,204.48
丝,204.48,204.6
身,204.6,204.82
边,204.82,204.98
走,204.98,205.22
过,205.22,205.44
"时,",205.44,205.76
它,206.22,206.42
并,206.42,206.62
没有,206.62,206.86
看到,206.86,207.24
它。,207.24,207.54
在,208.34,208.58
客,208.58,208.84
人,208.84,209.0
的,209.0,209.12
后,209.12,209.3
"面,",209.3,209.56
走,209.9,210.12
过,210.12,210.28
来,210.28,210.46
的是,210.46,210.76
红,210.76,211.36
桃,211.36,211.58
武,211.58,211.78
士,211.78,211.96
丁,211.96,212.28
"钩,",212.28,212.5
他,213.52,213.72
手,213.72,213.98
上,213.98,214.24
庄,214.24,214.56
严,214.56,214.76
地,214.76,214.92
托,214.92,215.1
着,215.1,215.28
国,215.28,215.46
王,215.46,215.64
的,215.64,215.8
王,215.8,216.02
"冠,",216.02,216.24
最,216.96,217.24
后,217.24,217.46
登,217.46,217.7
场,217.7,217.94
的是,217.94,218.64
尊,218.64,219.04
贵,219.04,219.24
的,219.24,219.44
红,219.44,219.78
桃,219.78,220.06
国,220.06,220.32
王,220.32,220.64
和,220.64,221.22
王,221.22,221.52
后。,221.52,221.76
爱,223.24,223.46
丽,223.46,223.62
丝,223.62,223.78
有,223.78,223.94
点,223.94,224.12
惊,224.12,224.4
"慌,",224.4,224.66
她,225.26,225.46
不知道,225.46,225.86
自己,225.86,226.34
是不是,226.34,226.78
应,226.78,227.02
该,227.02,227.16
像,227.16,227.4
那,227.4,227.64
三,227.64,227.88
个,227.88,228.12
花,228.12,228.36
匠,228.36,228.58
一,228.58,228.78
样,228.78,228.96
趴,228.96,229.32
在,229.32,229.52
地,229.52,229.72
上。,229.72,229.92
她,230.74,230.94
从,230.94,231.12
来,231.12,231.28
不知道,231.28,231.74
王,231.74,232.36
室,232.36,232.62
在,232.62,232.82
巡,232.82,233.08
游,233.08,233.28
时,233.28,233.62
有,233.62,233.92
这样,233.92,234.3
的,234.3,234.5
规,234.5,234.74
矩。,234.74,234.98
爱,235.84,236.04
丽,236.04,236.2
丝,236.2,236.36
心,236.36,236.54
想,236.54,236.76
"道,",236.76,237.0
人,237.42,237.68
们,237.68,237.86
要,237.86,238.02
是,238.02,238.3
都,238.3,238.74
脸,238.74,238.98
朝,238.98,239.24
下,239.24,239.48
地,239.48,239.62
趴,239.62,239.84
"着,",239.84,240.0
那,240.42,240.58
还,240.58,240.7
怎么,240.7,240.92
观,240.92,241.2
看,241.2,241.52
游,241.52,242.06
行,242.06,242.24
的,242.24,242.4
队,242.4,242.62
伍,242.62,242.76
呢?,242.76,242.96
那,243.7,243.9
这,243.9,244.1
巡,244.1,244.34
游,244.34,244.58
不,244.58,244.82
就,244.82,245.02
失,245.02,245.32
去,245.32,245.58
意,245.58,245.84
义,245.84,246.0
了,246.0,246.16
吗?,246.16,246.34
所以,247.44,247.9
爱,247.9,248.32
丽,248.32,248.52
丝,248.52,248.84
选,248.84,249.26
择,249.26,249.5
站,249.5,249.92
在,249.92,250.12
原,250.12,250.4
"地,",250.4,250.64
等,251.02,251.36
着,251.36,251.5
看,251.5,251.72
游,251.72,252.02
行,252.02,252.2
队,252.2,252.38
伍,252.38,252.52
的,252.52,252.66
到,252.66,252.86
来。,252.86,253.1
当,254.26,254.52
队,254.52,254.68
伍,254.68,254.8
来,254.8,254.96
到,254.96,255.12
爱,255.12,255.32
丽,255.32,255.44
丝,255.44,255.56
身,255.56,255.78
边,255.78,255.98
"时,",255.98,256.3
一,256.7,256.86
行,256.86,257.06
人,257.06,257.3
都,257.3,257.56
停,257.56,257.8
住,257.8,257.98
了,257.98,258.12
脚,258.12,258.34
步。,258.34,258.54
王,259.26,259.58
后,259.58,259.78
对,259.78,259.96
红,259.96,260.18
桃,260.18,260.34
武,260.34,260.54
士,260.54,260.72
喊,260.72,261.0
"道,",261.0,261.24
这个,261.62,262.08
小,262.08,262.32
女,262.32,262.5
孩,262.5,262.66
是,262.66,262.86
谁?,262.86,263.12
可是,264.02,264.26
红,264.26,264.48
桃,264.48,264.64
武,264.64,264.84
士,264.84,265.1
什么,265.1,265.52
都,265.52,265.78
没,265.78,265.98
"说,",265.98,266.28
只,267.0,267.02
面,267.02,267.16
带,267.16,267.4
微,267.4,267.58
笑,267.58,267.78
地,267.78,268.06
向,268.06,268.52
女,268.52,268.74
王,268.74,269.0
鞠,269.0,269.22
躬。,269.22,269.42
王,270.5,270.78
后,270.78,270.96
摇,270.96,271.14
头,271.14,271.32
骂,271.32,271.54
"道,",271.54,271.8
没,272.28,272.6
用,272.6,272.78
的,272.78,272.94
傻,272.94,273.12
瓜。,273.12,273.34
接,274.12,274.4
着,274.4,274.6
她,274.6,274.86
转,274.86,275.04
过,275.04,275.2
头,275.2,275.42
"去,",275.42,275.7
看,276.02,276.22
着,276.22,276.36
爱,276.36,276.5
丽,276.5,276.64
丝,276.64,276.8
说,276.8,277.02
"道,",277.02,277.22
你,277.64,277.88
叫,277.88,278.02
什么,278.02,278.28
名,278.28,278.48
字?,278.48,278.68
爱,280.0,280.24
丽,280.24,280.42
丝,280.42,280.58
恭,280.58,280.82
敬,280.82,280.98
地,280.98,281.12
回,281.12,281.3
答,281.3,281.48
"道,",281.48,281.74
尊,282.34,282.62
敬,282.62,282.8
的,282.8,282.94
王,282.94,283.1
后,283.1,283.26
陛,283.26,283.48
"下,",283.48,283.72
我,284.04,284.24
叫,284.24,284.36
爱,284.36,284.54
丽,284.54,284.7
丝。,284.7,284.92
可是,285.94,286.2
爱,286.2,286.38
丽,286.38,286.5
丝,286.5,286.62
心,286.62,286.8
里,286.8,286.94
想,286.94,287.14
"道,",287.14,287.38
这,287.64,287.9
没,287.9,288.06
什么,288.06,288.26
可,288.26,288.48
怕,288.48,288.66
"的,",288.66,288.88
他们,289.2,289.46
只是,289.46,289.76
一些,289.76,290.06
扑,290.06,290.26
克,290.26,290.4
牌。,290.4,290.66
接,292.36,292.6
着,292.6,292.84
王,292.84,293.34
后,293.34,293.58
指,293.58,293.9
着,293.9,294.06
地,294.06,294.26
上,294.26,294.5
趴,294.5,294.82
着,294.82,294.98
的,294.98,295.1
三,295.1,295.24
个,295.24,295.4
花,295.4,295.58
匠,295.58,295.82
问,295.82,296.02
"道,",296.02,296.18
那,296.76,296.94
些,296.94,297.12
人,297.12,297.28
又,297.28,297.46
是,297.46,297.62
谁?,297.62,297.84
因为,298.98,299.34
他们,299.34,299.7
只,299.7,299.94
露,299.94,300.1
出,300.1,300.26
了,300.26,300.38
后,300.38,300.58
"背,",300.58,300.76
而,301.34,301.54
其,301.54,301.72
他,301.72,301.88
人,301.88,302.0
的,302.0,302.14
后,302.14,302.32
背,302.32,302.52
也,302.52,302.8
都,302.8,302.96
与,302.96,303.08
他们,303.08,303.38
的,303.38,303.54
一,303.54,303.74
"样,",303.74,303.92
所以,304.66,305.0
王,305.0,305.3
后,305.3,305.52
分,305.52,305.76
不,305.76,305.94
清,305.94,306.18
他们,306.18,306.5
的,306.5,306.66
身,306.66,306.86
份。,306.86,307.02
爱,308.26,308.48
丽,308.48,308.66
丝,308.66,308.78
说,308.78,309.0
"道,",309.0,309.24
我,309.68,310.12
怎么,310.12,310.3
知道,310.3,310.64
呢?,310.64,310.9
这,311.14,311.32
关,311.32,311.48
我,311.48,311.66
什么,311.66,311.88
事?,311.88,312.1
她,313.22,313.44
不,313.44,313.62
禁,313.62,313.78
为,313.78,313.96
自己,313.96,314.24
的,314.24,314.4
大,314.4,314.62
胆,314.62,314.82
感,314.82,315.06
到,315.06,315.24
惊,315.24,315.46
讶。,315.46,315.64
王,316.82,317.08
后,317.08,317.28
听,317.28,317.46
了,317.46,317.6
她,317.6,317.72
的话,317.72,318.02
简,318.02,318.36
直,318.36,318.5
气,318.5,318.68
坏,318.68,318.92
"了,",318.92,319.1
她,319.6,319.8
的,319.8,319.92
脸,319.92,320.2
涨,320.2,320.54
得,320.54,320.7
通,320.7,320.94
"红,",320.94,321.22
狠,321.78,321.96
狠,321.96,322.1
地,322.1,322.24
看,322.24,322.38
了,322.38,322.52
一,322.52,322.66
阵,322.66,322.84
爱,322.84,323.1
丽,323.1,323.28
"丝,",323.28,323.44
然后,324.0,324.28
吼,324.28,324.56
"道,",324.56,324.8
快,325.16,325.34
把,325.34,325.48
这个,325.48,325.68
无,325.68,325.84
礼,325.84,325.98
的人,325.98,326.22
抓,326.22,326.62
起,326.62,326.86
"来,",326.86,327.06
快,327.36,327.5
砍,327.5,327.82
掉,327.82,328.02
他的,328.02,328.22
头!,328.22,328.4
