text,start,end
इस,35.28,35.54
पर,35.54,35.76
सत्य,35.76,36.16
ने,36.16,36.38
उपर,36.38,36.74
देखा,36.74,37.24
और,37.24,37.52
बोला,37.52,37.9
बहुत,38.24,38.66
अच्छा,38.66,39.0
पंजे,39.0,39.5
हमेशा,39.5,40.34
अपनी,40.34,40.72
गल्तियां,40.72,41.3
दूसरे,41.3,41.74
के,41.74,41.9
मथे,41.9,42.3
मर,42.3,42.58
देते,42.58,43.02
हो,43.02,43.18
तुम्हारे,43.9,44.44
लिए,44.44,44.68
ये,44.68,44.92
ज़ादा,44.92,45.32
अच्छा,45.32,45.68
होगा,45.68,46.06
कि,46.06,46.5
तुम,46.5,46.7
ज़रा,46.7,47.0
ध्यान,47.0,47.38
से,47.38,47.54
बोला,47.54,47.86
करो,47.86,48.14
पंजा,48.28,48.72
बोला,48.72,49.14
अभी,49.54,49.9
कल,49.9,50.16
ही,50.16,50.3
मैंने,50.3,50.56
राणी,50.56,51.0
को,51.0,51.16
ये,51.16,51.34
कहते,51.34,51.76
सुना,51.76,52.14
था,52.14,52.44
कि,52.72,52.9
तुम,52.9,53.1
इसी,53.1,53.44
लायक,53.44,53.86
हो,53.86,54.06
कि,54.06,54.32
तुमारा,54.32,54.76
सिर,54.76,55.02
काट,55.02,55.4
दिया,55.4,55.68
जाए,55.68,55.96
किस,56.54,56.84
बात,56.84,57.16
के,57.16,57.36
लिए?,57.36,57.56
सबसे,57.96,58.42
पहले,58.42,58.78
बोलने,58.78,59.2
वाले,59.2,59.5
ने,59.5,59.66
पूछा,59.66,60.1
इससे,60.74,61.12
तुमारा,61.12,61.56
कोई,61.56,61.84
मतलब,61.84,62.24
नहीं,62.24,62.5
है,62.5,62.68
दुगी,62.68,63.14
सत्ता,63.46,63.9
बोला,63.9,64.24
बेशक,64.9,65.42
उससे,65.42,65.84
इससे,65.84,66.46
मतलब,66.46,66.9
है,66.9,67.12
पंजा,67.12,67.82
बोला,67.82,68.26
और,68.56,68.8
मैं,68.8,69.08
उसे,69.08,69.4
ये,69.4,69.7
बताऊंगा,69.7,70.46
ये,71.02,71.26
रसोये,71.26,71.9
के,71.9,72.08
पास,72.08,72.46
प्यास,72.46,73.06
के,73.06,73.24
बजाए,73.24,73.68
ट्यूलिप,73.68,74.62
की,74.62,74.78
गाठे,74.78,75.26
ले,75.26,75.48
गया,75.48,75.74
था,75.74,75.96
सत्ते,76.64,77.12
ने,77.12,77.28
अपना,77.28,77.58
ब्रश,77.58,77.94
नीचे,77.94,78.34
फैक,78.34,78.66
दिया,78.66,79.02
और,79.02,79.28
बोला,79.28,79.68
ये,80.0,80.24
तो,80.24,80.44
नाइंसाफी,80.44,81.26
है,81.26,81.44
अचानक,81.44,82.56
उसने,82.56,82.86
आलिस,82.86,83.24
को,83.24,83.42
देखा,83.42,83.9
जो,83.9,84.46
उन्हें,84.46,84.78
देख,84.78,85.08
रही,85.08,85.4
थी,85.4,85.74
उसने,86.18,86.62
और,86.62,86.88
दूसरे,86.88,87.28
मालियों,87.28,87.86
ने,87.86,88.5
जट,88.5,88.88
से,88.88,89.16
जुक,89.16,89.66
कर,89.66,89.96
उसका,89.96,90.36
अभिवादन,90.36,91.04
किया,91.04,91.44
क्या,92.44,92.8
आप,92.8,93.16
लोग,93.16,93.34
प्लीज,93.34,93.68
मुझे,93.68,94.0
ये,94.0,94.2
बताएंगे,94.2,94.9
कि,94.9,95.4
आप,95.4,95.74
लोग,95.74,96.04
इन,96.04,96.3
गुलाबों,96.3,96.88
को,96.88,97.04
क्यों,97.04,97.32
रंग,97.32,97.56
रहे,97.56,97.82
हैं,97.82,98.05
आलिस,98.05,98.84
ने,98.84,99.02
पूछा,99.02,99.52
पंजा,99.52,100.72
और,100.72,100.92
सत्ता,100.92,101.42
कुछ,101.42,102.0
भी,102.0,102.18
बोलने,102.18,102.64
की,102.64,102.78
बजाएं,102.78,103.5
दुगी,103.5,103.9
की,103.9,104.08
ओर,104.08,104.32
देखने,104.32,104.78
लगे,104.78,105.14
जिसने,105.14,106.0
धीमी,106.0,106.42
आवाज,106.42,106.78
में,106.78,106.94
बताया,106.94,107.52
बात,108.2,108.56
दरसल,108.56,109.06
ये,109.06,109.34
है,109.34,109.66
मिस,109.66,110.0
कि,110.0,110.48
हमें,110.48,110.8
लाल,110.8,111.18
गुलाब,111.18,111.58
लगाने,111.58,112.1
का,112.1,112.3
आदेश,112.3,112.78
दिया,112.78,113.12
गया,113.12,113.4
था,113.4,113.82
पर,113.86,114.34
हमने,114.34,114.68
गलती,114.68,115.16
से,115.16,115.34
सफेद,115.34,115.86
लगा,115.86,116.2
दिया,116.2,116.52
अगर,116.52,117.36
रानी,117.36,117.8
ने,117.8,118.0
यह,118.0,118.18
देख,118.18,118.6
लिया,118.6,118.94
तो,118.94,119.5
हमें,119.5,119.86
अपने,119.86,120.28
अपने,120.28,120.64
सिरों,120.64,121.02
से,121.02,121.2
हाथ,121.2,121.58
धोना,121.58,121.92
पड़,121.92,122.18
जाएगा,122.18,122.64
इसलिए,123.08,123.62
आप,123.62,124.0
तो,124.0,124.16
देख,124.16,124.52
ही,124.52,124.68
रही,124.68,124.96
हैं,124.96,125.28
कि,125.28,125.74
हम,125.74,126.0
लोग,126.0,126.24
अपनी,126.24,126.62
तरफ,126.62,127.0
से,127.0,127.26
पूरी,127.26,127.86
कोशिश,127.86,128.36
कर,128.36,128.6
रहे,128.6,128.82
हैं,128.82,129.12
कि,129.12,129.56
उनके,129.56,130.0
आने,130.0,130.38
से,130.38,130.6
पहले,130.6,131.04
उसी,131.98,132.38
समय,132.38,132.74
पझा,132.74,133.32
जो,133.32,133.66
ध्यान,133.66,134.1
से,134.1,134.28
बगीचे,134.28,134.92
पर,134.92,135.14
नजर,135.14,135.54
रखे,135.54,135.9
हुए,135.9,136.18
था,136.18,136.44
चिलाया,136.44,137.28
रानी,137.28,138.16
रानी,138.16,138.8
तुरंथ,138.8,140.16
ही,140.16,140.28
तीनों,140.28,140.74
माली,140.74,141.12
मूँ,141.12,141.46
के,141.46,141.64
बल,141.64,141.9
जमीपर,141.9,142.62
सीधे,142.62,143.24
लेट,143.24,143.56
गए,143.56,143.82
दूर,144.34,144.76
से,144.76,144.96
कदमों,144.96,145.42
की,145.42,145.6
आहट,145.6,146.02
आ,146.02,146.2
रही,146.2,146.5
थी,146.5,146.84
और,146.84,147.38
अलिस,147.38,147.86
महराणी,147.86,148.5
को,148.5,148.66
देखने,148.66,149.2
के,149.2,149.38
लिए,149.38,149.66
उच्चुक्ता,149.66,150.72
पूर्वक,150.72,151.24
इधर,151.24,151.62
उधर,151.62,151.96
ताक,151.96,152.34
रही,152.34,152.64
थी,152.64,152.88
पहले,153.64,154.12
चीडी,154.12,154.58
के,154.58,154.74
दस,154.74,155.04
सिपाही,155.04,155.58
मार्च,155.58,156.0
करते,156.0,156.42
हुए,156.42,156.64
आये,156.64,157.3
वे,157.3,157.72
सभी,157.72,158.16
मालीयों,158.16,158.68
की,158.68,158.82
तरह,158.82,159.14
चोकोर,159.14,160.14
और,160.14,160.38
सीधे,160.38,160.86
थे,160.86,161.1
इनके,161.78,162.2
कानों,162.2,162.84
से,162.84,163.08
उनके,163.08,163.56
हाथ,163.56,164.0
और,164.0,164.3
पाउं,164.3,164.68
बहर,164.68,165.04
निकले,165.04,165.48
हुए,165.48,165.72
थे,165.72,165.96
इसके,166.66,167.12
बाद,167.12,167.52
शाही,167.52,167.98
दरबार,167.98,168.5
के,168.5,168.68
सेवक,168.68,169.2
दस,169.2,169.9
दरबारी,169.9,170.52
आये,170.52,171.0
जिन,171.0,171.6
पर,171.6,171.88
इंट,171.88,172.36
के,172.36,172.56
निशान,172.56,173.04
बने,173.04,173.4
हुए,173.4,173.66
थे,173.66,173.94
सैनिकों,174.66,175.36
की,175.36,175.5
तरह,175.5,175.84
वे,175.84,176.1
भी,176.1,176.34
दोदो,176.34,176.76
करके,176.76,177.28
आये,177.28,177.72
दरबारी,178.32,178.98
और,178.98,179.14
पाउं,179.14,179.24
के,179.24,179.26
बाद,179.26,179.64
एक,179.64,180.2
दूसरे,180.2,180.64
का,180.64,180.8
हाथ,180.8,181.14
पकड़,181.14,181.56
कर,181.56,181.78
थुमकते,181.78,182.48
हुए,182.48,182.76
दस,182.76,183.24
शाही,183.24,184.04
बच्चे,184.04,184.48
आये,184.48,184.8
ये,185.42,185.62
सिर,185.62,185.96
से,185.96,186.18
पाउं,186.18,186.52
तक,186.52,186.72
पाउं,186.72,187.2
के,187.2,187.38
निशान,187.38,187.88
से,187.88,188.06
धखे,188.06,188.48
हुए,188.48,188.76
थे,188.76,189.0
इसके,189.68,190.14
बाद,190.14,190.48
महमान,190.48,191.12
आये,191.12,191.6
जिन,191.6,192.2
में,192.2,192.38
से,192.38,192.56
जादतर,192.56,193.18
राजा,193.18,193.68
और,193.68,193.96
राणिया,193.96,194.48
थी,194.48,194.8
और,194.8,195.42
ये,195.42,195.56
बहुत,195.56,195.94
ही,195.94,196.1
सजे,196.1,196.48
दजे,196.48,196.84
दिख,196.84,197.12
रहे,197.12,197.42
थे,197.42,197.66
इनके,198.36,198.8
बीच,198.8,199.14
में,199.14,199.38
सफेद,199.38,199.9
खरगोश,199.9,200.44
दोड,200.44,200.82
रहा,200.82,201.12
था,201.12,201.82
वे,202.02,202.24
डरते,202.24,202.74
हुए,202.74,202.94
बोल,202.94,203.26
रहा,203.26,203.56
था,203.56,203.92
लिकिन,203.92,204.66
वहाँ,204.66,204.98
जो,204.98,205.2
कुछ,205.2,205.48
भी,205.48,205.68
कहा,205.68,206.02
जा,206.02,206.26
रहा,206.26,206.58
था,206.58,206.91
उसमें,206.91,207.74
से,207.74,207.92
लगबख,207.92,208.4
हर,208.4,208.7
बात,208.7,209.04
पर,209.04,209.38
वे,209.38,209.9
कृतग्यता,209.9,210.72
पूरवक,210.72,211.26
मुस्कुराता,211.26,211.98
जा,211.98,212.2
रहा,212.2,212.42
था,212.42,212.74
खरगोश,213.48,214.08
के,214.08,214.24
पीछे-पीछे,214.24,215.08
गहरे,215.08,215.56
लाल,215.56,215.94
रंग,215.94,216.24
की,216.24,216.44
एक,216.44,216.68
गधी,216.68,217.08
पर,217.08,217.32
रखा,217.32,217.68
राजा,217.68,218.22
का,218.22,218.96
ताज,218.96,219.34
उठाए,219.34,219.84
गर्व,220.3,220.72
से,220.72,220.94
पान,220.94,221.32
का,221.32,221.5
गुलाम,221.5,221.96
चला,221.96,222.34
आ,222.34,222.42
रहा,222.42,222.74
था,222.74,223.02
इस,223.76,224.04
शाही,224.04,224.48
जलूस,224.48,224.92
के,224.92,225.14
आखिर,225.14,225.66
में,225.66,226.28
चहल,226.28,226.66
करदमी,226.66,227.26
करते,227.26,227.74
हुए,227.74,228.02
पान,228.02,228.6
की,228.6,228.78
राणी,228.78,229.24
और,229.24,229.5
राजा,229.5,229.94
आये,229.94,230.3
अलिस,231.04,231.52
तैन,231.52,231.84
नहीं,231.84,232.0
कर,232.0,232.28
पा,232.28,232.5
रही,232.5,232.72
थी,232.72,233.02
कि,233.02,233.48
क्या,233.48,233.72
उसे,233.72,234.1
भी,234.1,234.26
मालियों,234.26,234.9
की,234.9,235.04
तरह,235.04,235.38
मू,235.38,235.72
के,235.72,235.96
बल,235.96,236.22
जमी,236.22,236.6
पर,236.6,236.88
लेट,236.88,237.22
जाना,237.22,237.6
चाहिए,237.6,237.98
या,237.98,238.2
नहीं,238.2,238.58
सच,239.3,239.76
तो,239.76,240.0
ये,240.0,240.24
था,240.24,240.6
कि,240.6,241.06
उसने,241.06,241.34
कभी,241.34,241.72
भी,241.72,241.88
ऐसा,241.88,242.26
किसी,242.26,242.64
नियम,242.64,243.02
के,243.02,243.22
बारे,243.22,243.52
में,243.52,243.72
नहीं,243.72,243.96
सुना,243.96,244.3
था,244.3,244.52
इसके,245.38,245.84
अलावा,245.84,246.4
ऐसे,246.4,247.18
जलूस,247.18,247.58
का,247.58,247.74
फाइदा,247.74,248.26
ही,248.26,248.44
क्या,248.44,248.72
जिसे,248.72,249.54
लोग,249.54,249.84
देख,249.84,250.22
भी,250.22,250.38
ना,250.38,250.62
पाए,250.62,250.86
अलिस,251.56,252.02
ने,252.02,252.22
सोचा,252.22,252.72
तो,252.72,253.12
वे,253.12,253.34
अपनी,253.34,253.84
जगह,253.84,254.26
पर,254.26,254.6
ही,254.6,254.96
खड़ी,254.96,255.36
रही,255.36,255.72
और,255.72,256.22
उनके,256.22,256.6
आने,256.6,256.98
का,256.98,257.16
इंतिजार,257.16,257.76
करने,257.76,258.16
लगी,258.16,258.5
शाही,259.14,259.68
दल,259.68,259.92
अलिस,259.92,260.46
की,260.46,260.64
नस्दीक,260.64,261.18
पहुँच,261.18,261.6
कर,261.6,261.82
रुख,261.82,262.1
गया,262.1,262.48
और,262.48,262.92
सभी,262.92,263.32
उसकी,263.32,263.74
ओर,263.74,264.12
ध्यान,264.12,264.82
से,264.82,264.98
देखने,264.98,265.44
लगे,265.44,265.76
फ्रॉक,266.46,266.94
के,266.94,267.16
भीतर,267.16,267.74
अलिस,267.74,268.36
को,268.36,268.56
अपना,268.56,268.96
दिल,268.96,269.26
तेजी,269.26,269.74
से,269.74,269.96
धड़कता,269.96,270.6
हुआ,270.6,270.9
महसूस,270.9,271.54
हुआ,271.54,271.88
और,271.88,272.5
लगा,272.5,272.86
कि,272.86,273.08
उसकी,273.08,273.48
तांगे,273.48,273.94
कामप,273.94,274.4
रही,274.4,274.66
है,274.66,274.82
उसकी,275.58,276.02
सांसे,276.02,276.58
तेजी,276.58,277.22
से,277.22,277.48
अंदर,277.48,277.88
बाहर,277.88,278.36
हो,278.36,278.66
रही,278.66,278.98
थी,278.98,279.22
और,279.22,279.78
उसे,279.78,280.08
अपना,280.08,280.54
सिर,280.54,280.82
भारी,280.82,281.3
महसूस,281.3,281.88
होने,281.88,282.2
लगा,282.2,282.6
और,282.6,283.28
एक,283.28,283.58
पल,283.58,283.84
के,283.84,284.04
लिए,284.04,284.2
तो,284.2,284.46
वे,284.46,284.66
डर,284.66,285.0
के,285.0,285.22
मारे,285.22,285.56
सफेद,285.56,286.06
पढ़,286.06,286.34
गयी,286.34,286.58
थी,286.58,286.78
अचानक,287.42,288.08
रानी,288.08,288.6
पान,288.6,289.0
के,289.0,289.18
गुलाम,289.18,289.64
की,289.64,289.84
ओर,289.84,290.1
मुढी,290.1,290.44
और,290.44,291.16
अलिस,291.16,291.62
की,291.62,291.82
तरफ,291.82,292.1
इशारा,292.1,292.68
करते,292.68,293.12
हुए,293.12,293.4
वे,293.4,293.7
तेज,293.7,294.16
आवाज,294.16,294.64
में,294.64,294.84
चीखी,294.84,295.24
कौन,295.92,296.3
है,296.3,296.48
ये?,296.48,296.76
अचानक,297.46,298.38
सबकी,298.38,298.8
नजरें,298.8,299.36
अलिस,299.36,299.82
के,299.82,300.02
उपर,300.02,300.4
पढ़,300.4,300.74
गई,300.74,300.96
उसे,300.96,302.12
अपनी,302.12,302.52
जिन्दगी,302.52,303.02
में,303.02,303.22
कभी,303.22,303.68
भी,303.68,303.96
इतना,303.96,304.44
ज़ाधा,304.44,304.84
डर,304.84,305.08
नहीं,305.08,305.3
लगा,305.3,305.66
था,305.66,305.88
वे,306.34,306.6
लगबग,306.6,307.06
भूली,307.06,307.58
गई,307.58,307.82
थी,307.82,308.16
कि,308.16,308.6
पान,308.6,309.02
की,309.02,309.2
रानी,309.2,309.72
ने,309.72,310.3
उसका,310.3,310.64
नाम,310.64,310.94
पूछा,310.94,311.38
है,311.38,311.58
और,311.58,311.94
वे,311.94,312.12
बेचैनी,312.12,312.84
से,312.84,313.04
उसके,313.04,313.44
जवाब,313.44,313.94
की,313.94,314.08
प्रतिक्षा,314.08,314.72
में,314.72,314.86
खड़ी,314.86,315.2
है,315.2,315.36
मेरा,316.12,316.52
नाम,316.52,316.82
अलिस,316.82,317.34
है,317.34,317.52
महराणी,317.52,318.3
सहबा,318.3,318.92
अपना,318.92,319.64
पूरा,319.64,320.06
साहस,320.06,320.52
बटोर,320.52,321.0
कर,321.0,321.28
उस,321.28,321.8
भैभीत,321.8,322.5
लड़की,322.5,322.9
ने,322.9,323.08
जवाब,323.08,323.56
दिया,323.56,323.94
और,323.94,324.5
विनमरता,324.5,325.2
पूरवक,325.2,325.7
जुख,325.7,326.08
कर,326.08,326.38
उनका,326.38,327.08
अभिवादन,327.08,327.8
किया,327.8,328.12
फिर,328.54,329.08
वे,329.08,329.26
खुछ,329.26,329.62
से,329.62,329.78
बोली,329.78,330.18
आखिर,330.18,330.98
ये,330.98,331.12
सिर्फ,331.12,331.46
ताश,331.46,331.88
की,331.88,332.1
गढ़ी,332.1,332.5
ही,332.5,332.68
तो,332.68,332.86
है,332.86,333.12
मुझे,333.12,333.8
इन,333.8,334.06
से,334.06,334.28
डरने,334.28,334.78
की,334.78,334.96
कोई,334.96,335.2
ज़रुबत,335.2,335.62
नहीं,335.62,335.88
है,335.88,336.08
और,336.08,337.08
ये,337.08,337.3
लोग,337.3,337.54
कौन,337.54,337.84
है,337.84,338.0
रानी,338.26,338.74
ने,338.74,338.9
मालियों,338.9,339.4
की,339.4,339.52
तरफ,339.52,339.82
इशारा,339.82,340.38
करके,340.38,340.72
पूछा,340.72,341.22
जो,341.22,341.82
गुलाब,341.82,342.38
के,342.38,342.58
पेड़,342.58,342.96
के,342.96,343.14
पास,343.14,343.6
ही,343.6,343.9
अपने,343.9,344.62
सिर,344.62,344.96
नीचे,344.96,345.42
करके,345.42,345.84
लेटे,345.84,346.28
हुए,346.28,346.56
थे,346.56,346.82
मालियों,347.44,348.2
के,348.2,348.38
पीछे,348.38,348.76
भी,348.76,348.94
वैसा,348.94,349.36
ही,349.36,349.5
डिजाइन,349.5,349.96
बना,349.96,350.34
हुआ,350.34,350.66
था,350.66,350.96
जैसा,350.96,351.78
कि,351.78,351.92
बाकी,351.92,352.36
की,352.36,352.54
गढ़ी,352.54,352.94
के,352.94,353.08
पीछे,353.08,353.46
था,353.46,353.76
इसलिए,353.76,354.6
वे,354.6,354.8
ये,354.8,355.12
नहीं,355.12,355.38
समझ,355.38,355.8
पा,355.8,356.06
रही,356.06,356.3
थी,356.3,356.64
कि,356.64,357.12
ये,357.12,357.32
माली,357.32,357.86
है,357.86,358.04
या,358.04,358.34
सिपाही,358.34,359.1
या,359.1,359.42
दरबारी,359.42,360.1
है,360.1,360.28
या,360.28,360.8
फिर,360.8,361.04
खुद,361.04,361.48
उसके,361.48,361.96
ही,361.96,362.24
तीन,362.24,362.56
बच्चे,362.56,362.98
है,362.98,363.14
ये,363.84,364.32
मैं,364.32,364.66
कैसे,364.66,365.02
जान,365.02,365.3
सकती,365.3,365.72
हूँ,365.72,365.92
अलिस,365.92,366.46
बोली,366.46,366.84
वे,366.84,367.36
अपनी,367.36,367.78
दिलैरी,367.78,368.4
को,368.4,368.58
वापस,368.58,369.04
पाकर,369.04,369.58
हैरान,369.58,370.08
हो,370.08,370.24
गई,370.24,370.42
थी,370.42,371.06
ये,371.06,371.34
मेरा,371.34,371.74
काम,371.74,372.02
नहीं,372.02,372.32
है,372.32,372.52
रानी,372.52,373.68
गुस्से,373.68,374.14
से,374.14,374.3
लाल,374.3,374.64
हो,374.64,374.82
गई,374.82,375.04
और,375.04,375.34
चिलाई,375.34,375.88
इसका,375.88,376.86
सिर,376.86,377.24
उड़ा,377.24,377.52
दो,377.52,377.72
