text,start,end
لماذا,47.0,47.78
قال,47.98,48.2
سفين,48.2,48.64
هذا,48.64,49.16
ليس,49.16,49.56
شأنك,49.56,50.16
يا,50.16,50.28
تو,50.28,50.5
قال,51.22,51.42
فايف,51.42,51.84
بل,51.84,52.04
أنه,52.04,52.34
شأني,52.34,52.72
وسأخبره,52.72,53.42
بسبب,53.66,54.1
إحضارك,54.1,54.64
للطاهية,54.64,55.38
جذور,55.38,56.04
زهرة,56.04,56.44
تيولب,56.44,56.92
بدلا,56.92,57.24
من,57.24,57.4
البصل,57.4,57.88
ألقى,58.92,59.28
سفين,59.28,59.52
ريشته,59.52,59.86
وبدأ,59.86,60.22
يقول,60.22,60.48
حسنا,60.58,61.0
من,61.0,61.16
بين,61.16,61.38
كل,61.38,61.66
الأمور,61.66,62.0
الجائزة,62.0,62.62
عندما,62.98,63.38
صدف,63.38,63.68
أن,63.68,63.82
وقعت,63.82,64.14
عينه,64.14,64.48
على,64.48,64.7
أليس,64.7,65.0
وهي,65.0,65.22
واقفة,65.22,65.68
تراقبهم,65.68,66.22
فسعادة,66.46,67.04
رباطة,67.04,67.44
جاء,67.44,67.66
شيء,67.66,67.96
فاجأة,67.96,68.72
نظر,68.72,69.04
الآخران,69.04,69.62
أيضا,69.62,70.1
ثم,70.1,70.6
انحنى,70.6,70.96
جميعهم,70.96,71.42
احتراما,71.42,72.04
قالت,72.56,72.98
أليس,72.98,73.2
بشيء,73.2,73.52
من,73.52,73.64
البحل,73.64,74.1
هل,74.68,74.96
أخبرتموني,74.96,75.86
من,75.86,75.98
فضلكم,75.98,76.5
لماذا,76.5,76.96
تقومون,76.96,77.48
بتلوين,77.48,77.98
تلك,77.98,78.24
البرود,78.24,78.72
لم,79.64,79.82
يقل,79.82,80.1
فايف,80.1,80.38
و,80.38,80.48
سفين,80.48,80.74
شيئا,80.74,81.1
بالنظر,81.78,82.24
إلى,82.24,82.48
تو,82.48,82.78
بدأ,83.7,84.1
تو,84.1,84.2
يقول,84.2,84.56
بصوت,84.56,84.96
منخفض,84.96,85.48
عجبا,85.6,86.12
الحقيقة,86.12,87.08
كما,87.08,87.48
ترين,87.48,87.84
يا,87.84,88.02
أنيسا,88.02,88.48
كان,89.06,89.34
ينبغي,89.34,89.88
أن,89.88,89.98
تكون,89.98,90.26
هنا,90.26,90.46
شجرة,90.46,90.86
ورد,90.86,91.22
أحمر,91.22,91.48
لكننا,92.1,92.74
خطأ,92.74,93.46
وضعنا,93.46,93.92
شجرة,93.92,94.42
ورد,94.42,94.9
أبيض,94.9,95.32
ولو,95.66,95.94
اكتشفت,95.94,96.46
الملك,96.46,96.8
الأمر,96.8,97.26
سيتم,97.26,98.1
قطع,98.1,98.46
رؤوسنا,98.46,99.04
كما,99.04,99.42
تعلمين,99.42,99.94
لذا,101.12,101.48
تريننا,101.48,101.98
يا,101.98,102.18
أنيسا,102.18,102.54
نبذل,102.54,102.9
قصار,102.9,103.28
جهدنا,103.28,103.76
قبل,103.76,104.06
أن,104.06,104.22
تأتي,104.22,104.6
لكاي,104.6,105.38
في,106.28,106.46
هذه,106.46,106.68
اللحظة,106.68,107.18
نادى,107.18,107.66
فايف,107.66,107.96
الذي,107.96,108.22
كان,108.22,108.56
ينظر,108.56,108.98
بلحفة,108.98,109.5
عبر,109.5,109.8
الحديقة,109.8,110.32
الملكة,110.68,111.32
الملكة,111.32,111.98
وفي,112.32,112.54
الحال,112.54,112.9
ألقى,112.9,113.26
الجنائنيون,113.26,114.28
الثلاثة,114.28,115.06
بتنفسهم,115.06,115.82
على,115.82,116.08
وجوههم,116.08,116.78
صدر,117.36,117.7
صوت,117.7,118.06
وقع,118.06,118.46
أقدام,118.46,118.84
كثيرة,118.84,119.36
فنظرت,119.38,120.02
أليس,120.02,120.3
حولها,120.3,120.7
ويتتلهف,120.7,121.68
لرؤية,121.68,122.2
الملكة,122.2,122.74
قدم,124.52,124.86
أولا,124.86,125.48
عشرة,125.48,125.88
جنود,125.88,126.3
يحملون,126.3,126.92
عصيا,126.92,127.38
غليظة,127.38,128.0
وكانوا,128.68,129.32
كلهم,129.32,129.78
على,129.78,130.0
طراز,130.0,130.42
الجنائنيين,130.42,131.28
الثلاثة,131.28,131.9
مستطيلون,132.32,132.96
ومسطح,132.96,133.54
أيديهم,133.96,134.46
وأرجلهم,134.46,135.06
عند,135.06,135.34
الزوايا,135.34,135.94
بعد,136.7,137.0
ذلك,137.0,137.42
أتى,137.42,137.68
عشرة,137.68,138.08
من,138.08,138.28
رجال,138.28,138.64
الحاشية,138.64,139.2
وقد,139.66,139.9
استان,139.9,140.26
هؤلاء,140.26,140.76
بالألماس,140.76,141.42
ومسوا,141.78,142.22
اثنان,142.22,142.6
اثنان,142.6,143.06
مثل,143.28,143.6
ما,143.6,143.7
فعل,143.7,143.98
الجنود,143.98,144.54
وبعد,145.06,145.42
هؤلاء,145.42,145.98
جاء,145.98,146.36
الأطفال,146.36,146.92
الملكيون,146.92,147.72
وكان,148.7,149.16
هناك,149.16,149.68
عشرة,149.68,150.08
منهم,150.08,150.48
وقد,150.9,151.24
أتى,151.24,151.54
الصغار,151.54,152.26
الأعزاء,152.26,152.9
يقفزون,152.9,153.44
بمرح,153.44,153.94
كل,154.46,154.72
زوجين,154.72,155.24
معا,155.24,155.7
يدا,155.7,156.08
بيد,156.08,156.42
وقد,156.92,157.3
تزين,157.3,157.74
كلهم,157.74,158.18
بالقلوب,158.18,158.8
بعد,160.98,161.24
ذلك,161.24,161.62
أتى,161.62,161.88
الضيوف,161.88,162.32
وأكثرهم,162.32,162.96
من,162.96,163.1
الملوك,163.1,163.5
والملكات,163.5,164.18
ومن,164.56,164.82
بينهم,164.82,165.36
تعرفت,165.36,165.96
الأسئلة,165.96,166.4
الأرنب,166.4,166.86
الأبيض,166.86,167.32
كان,167.92,168.14
يتحدث,168.14,168.74
بأسلوب,168.74,169.22
سريع,169.22,169.7
ومتوتر,169.7,170.48
ويبتسم,170.88,171.44
لكل,171.44,171.84
ما,171.84,172.06
يقال,172.06,172.48
وقد,173.1,173.46
مر,173.46,173.72
من,173.72,173.88
دون,173.88,174.14
أن,174.14,174.3
ينتبه,174.3,174.78
بها,174.78,175.1
ثم,176.92,177.16
تبعهم,177.16,177.66
الشاب,177.66,178.12
الكبة,178.12,178.48
حامل,179.14,179.56
انتاج,179.56,179.88
الملك,179.88,180.26
على,180.26,180.52
وسادة,180.52,181.12
مخملية,181.12,181.8
حمراء,181.8,182.3
وفي,182.78,183.1
آخر,183.1,183.44
هذا,183.44,183.7
الموكب,183.7,184.12
الفخم,184.12,184.48
جاء,184.88,185.18
ملك,185.18,185.46
وملكة,185.46,186.06
الكبة,186.06,186.48
سور,188.5,188.9
أليس,188.9,189.26
الشك,189.26,189.6
فيما,189.6,189.94
لو,189.94,190.12
كان,190.12,190.34
عليها,190.34,190.7
الانبطاح,190.7,191.28
على,191.28,191.48
وجهها,191.48,191.5
مثل,192.04,192.34
الجنائنيين,192.34,193.16
الثلاثة,193.16,193.48
لكنها,194.68,195.24
لم,195.24,195.4
تستطع,195.4,195.48
أن,195.48,195.5
تتذكر,195.5,195.52
أنها,196.58,197.02
سمعت,197.02,197.44
بمثل,197.44,197.84
هذه,197.84,198.1
القاعدة,198.1,198.66
أثناء,198.66,198.98
مروك,198.98,199.34
الموكب,199.34,199.48
وأخذ,201.2,201.6
التفكر,201.6,202.14
بالإضافة,202.14,202.48
إلى,202.48,202.5
ذلك,202.5,202.52
ما,203.68,203.88
فائدة,203.88,204.3
الموكب,204.3,204.78
إن,204.78,204.96
كان,204.96,205.16
على,205.16,205.36
الناس,205.36,205.68
الانبطاح,205.68,206.22
على,206.22,206.38
وجوههم,206.38,206.48
بحيث,207.06,207.42
لا,207.42,207.56
يستطعون,207.56,208.22
مشاهدته,208.22,208.48
وهكذا,208.76,210.0
وقفت,210.0,210.5
حيث,210.5,210.78
كانت,210.78,211.16
وضططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططططط,211.16,237.98
لو,238.0,238.58
سمحت,238.58,238.94
يا,238.94,239.12
صاحبة,239.12,239.54
الجلالة,239.54,240.22
لكنها,240.22,241.06
أضافت,241.06,241.54
في,241.54,241.66
نفسها,241.66,242.1
عجبا,242.1,242.78
ليس,242.78,243.28
سوى,243.28,243.58
مجموعة,243.58,244.02
من,244.02,244.18
أوراق,244.18,244.52
اللعب,244.52,244.96
قبل,244.96,246.0
أي,246.0,246.22
شيء,246.22,246.88
لسوى,246.88,247.3
بحاجة,247.3,247.76
أن,247.76,247.96
أخشاهم,247.96,248.56
ومن,249.38,249.72
هم,249.72,249.98
هؤلاء,249.98,250.64
قالت,250.64,251.22
الملكة,251.22,251.6
مشيرة,251.6,251.88
إلى,251.88,252.1
جنائنيين,252.1,252.8
الثلاثة,252.8,253.32
الذين,253.32,253.62
تمددوا,253.62,254.22
حول,254.22,254.46
شجرة,254.46,254.94
الود,254.94,255.36
لأنه,255.92,256.38
كما,256.38,256.62
ترون,256.62,257.12
كانوا,257.12,257.76
منبطحين,257.76,258.36
على,258.36,258.56
وجوههم,258.56,259.32
والرسم,259.32,260.16
الموجود,260.16,260.66
على,260.66,260.86
ظهورهم,260.86,261.48
يشبه,261.48,261.86
سائر,261.86,262.18
المجموعة,262.18,262.8
ولم,263.46,263.72
تستطع,263.72,264.16
أن,264.16,264.3
تعرف,264.3,264.64
ما,264.64,265.16
إذا,265.16,265.44
كانوا,265.44,265.8
جنائنيين,265.8,266.58
أو,266.58,266.8
جنود,266.8,267.18
أو,267.18,267.38
من,267.38,267.5
الحاشية,267.5,268.12
وأنهم,268.12,268.6
ثلاثة,268.6,269.22
من,269.22,269.94
أطفالها,269.94,270.56
قالت,271.92,272.32
ألس,272.32,272.5
وقد,272.5,272.74
أصابتها,272.74,273.22
الدهشة,273.22,273.64
إزاء,273.64,273.9
شجاعتها,273.9,274.64
كيف,274.64,275.22
لي,275.22,275.36
أن,275.36,275.54
أعرف,275.54,275.9
هذا,275.9,276.14
ليس,276.14,276.48
من,276.48,276.64
شأني,276.64,277.04
حمرت,277.42,277.9
الملكة,277.9,278.32
من,278.32,278.44
الغيض,278.44,278.88
وبعد,278.88,279.58
أن,279.58,279.7
حدقت,279.7,280.12
بغضبا,280.12,280.62
إليها,280.62,280.96
للحظة,280.96,281.48
مثل,281.48,281.76
وحش,281.76,282.08
بري,282.08,282.4
بدأت,282.4,283.14
تصرخ,283.14,283.52
اقطعوا,283.52,283.98
رأسها,283.98,284.44
اقطعوا,284.44,285.04
