text,start,end
chanced,59.68,60.12
to,60.12,60.28
fall,60.28,60.44
upon,60.44,60.72
"Alice,",60.72,61.18
"""'as",61.36,61.84
she,61.84,61.96
stood,61.96,62.18
watching,62.18,62.52
"them,",62.52,62.8
"""'and",62.82,63.34
he,63.34,63.42
checked,63.42,63.64
himself,63.64,63.98
suddenly.,63.98,64.38
"""'The",65.32,65.58
others,65.58,65.84
looked,65.84,66.06
round,66.06,66.28
as,66.28,66.52
"well,",66.52,66.82
"""'and",66.92,67.2
all,67.2,67.46
of,67.46,67.6
them,67.6,67.72
bowed,67.72,68.04
low.,68.04,68.32
"""'Would",69.22,69.5
you,69.5,69.66
tell,69.66,69.96
"me,'",69.96,70.58
said,70.58,70.84
"Alice,",70.84,71.26
a,71.46,71.6
little,71.6,71.76
"timidly,",71.76,72.26
"""'why",72.46,73.18
you,73.18,73.38
are,73.38,73.54
painting,73.54,73.86
all,73.86,74.16
those,74.16,74.42
roses?',74.42,75.6
"""'Five",75.64,76.08
and,76.08,76.22
Sets,76.22,76.44
said,76.44,76.58
"nothing,",76.58,76.9
but,77.12,77.36
looked,77.36,77.6
at,77.6,77.78
Two.,77.78,78.02
"""'Two",78.8,79.14
began,79.14,79.46
in,79.46,79.62
a,79.62,79.74
low,79.74,79.88
"voice,",79.88,80.28
"""'Why,",80.7,81.04
the,81.14,81.26
fact,81.26,81.54
"is,",81.54,81.72
you,81.8,81.88
"see,",81.88,82.08
"Miss,",82.16,82.36
"""'this",82.52,82.86
here,82.86,83.06
ought,83.06,83.24
to,83.24,83.4
have,83.4,83.5
been,83.5,83.66
a,83.66,83.82
red,83.82,84.12
rose,84.12,84.44
"tree,",84.44,84.7
"""'and",84.72,84.9
we,84.9,85.02
put,85.02,85.22
a,85.22,85.38
white,85.38,85.64
one,85.64,85.86
in,85.86,86.0
by,86.0,86.14
mistake.,86.14,86.62
"""'And",86.96,87.22
if,87.22,87.34
the,87.34,87.46
Queen,87.46,87.62
was,87.62,87.8
to,87.8,87.98
find,87.98,88.16
it,88.16,88.28
"out,",88.28,88.44
"""'we",88.44,88.66
should,88.66,88.86
all,88.86,89.16
have,89.16,89.4
our,89.4,89.56
heads,89.56,89.84
cut,89.84,90.08
"off,",90.08,90.38
you,90.52,90.66
know.,90.66,90.88
"""'So",91.16,91.44
you,91.44,91.6
"see,",91.6,91.74
"Miss,",91.86,91.96
we're,92.06,92.18
doing,92.18,92.36
our,92.36,92.54
best,92.54,92.84
"""'before",92.84,93.08
she,93.08,93.26
comes,93.26,93.54
to...',93.54,94.22
"""'At",94.48,94.7
this,94.7,94.92
"moment,",94.92,95.2
"Five,",95.32,95.64
who,95.86,96.14
had,96.14,96.24
been,96.24,96.38
anxiously,96.38,96.84
"""'looking",96.84,97.16
across,97.16,97.42
the,97.42,97.6
"garden,",97.6,97.84
called,97.96,98.16
"out,",98.16,98.24
"""'The",98.24,98.76
"Queen,",98.76,99.06
the,99.22,99.36
Queen!',99.36,100.0
"""'And",100.26,100.56
three,100.56,100.8
gardeners,100.8,101.24
instantly,101.24,101.7
threw,101.7,101.96
themselves,101.96,102.36
"""'flat",102.4,102.78
upon,102.78,103.02
their,103.02,103.22
faces.,103.22,103.58
"""'There",104.46,104.72
was,104.72,104.86
a,104.86,104.96
sound,104.96,105.14
of,105.14,105.26
many,105.26,105.44
"footsteps,",105.44,105.86
"""'and",105.96,106.5
Alice,106.5,106.8
looked,106.8,107.02
"round,",107.02,107.36
eager,107.66,107.98
to,107.98,108.28
see,108.28,108.44
the,108.44,108.58
Queen.,108.58,108.88
"""'First",109.3,110.12
came,110.12,110.42
10,110.42,110.66
soldiers,110.66,111.04
carrying,111.04,111.36
clubs.,111.36,111.78
"""'These",112.32,112.58
were,112.58,112.72
all,112.72,112.92
shaped,112.92,113.18
like,113.18,113.36
the,113.36,113.5
three,113.5,113.68
"gardeners,",113.68,114.14
"""'oblong",114.28,114.74
and,114.74,114.94
"flat,",114.94,115.26
"""'with",115.68,115.92
their,115.92,116.08
hands,116.08,116.36
and,116.36,116.54
feet,116.54,116.78
at,116.78,116.98
the,116.98,117.1
corners.,117.1,117.52
"""'Next,",118.5,118.92
the,119.02,119.1
10,119.1,119.26
courtiers.,119.26,119.74
"""'These",120.58,120.86
were,120.86,121.02
ornamented,121.02,121.58
all,121.58,121.8
over,121.8,122.04
with,122.04,122.28
"diamonds,",122.28,122.7
"""'and",122.98,123.2
walked,123.2,123.5
two,123.5,123.72
and,123.72,123.88
two,123.88,124.12
as,124.12,124.48
the,124.48,124.64
soldiers,124.64,124.92
did.,124.92,125.22
"""'After",126.34,126.68
these,126.68,126.96
came,126.96,127.14
the,127.14,127.28
royal,127.28,127.48
children.,127.48,127.92
"""'There",128.3,128.54
were,128.54,128.66
10,128.66,128.86
of,128.86,129.02
"them,",129.02,129.22
"""'and",129.8,130.04
the,130.04,130.16
little,130.16,130.34
dears,130.34,130.66
came,130.66,130.9
jumping,130.9,131.22
merrily,131.22,131.66
"along,",131.66,132.08
"""'hand",132.12,132.5
in,132.5,132.66
"hand,",132.66,132.94
in,133.08,133.22
couples.,133.22,133.58
"""'They",133.78,134.44
were,134.44,134.58
all,134.58,134.84
ornamented,134.84,135.54
with,135.54,135.78
hearts.,135.78,136.14
"""'Next",137.36,137.76
came,137.76,137.96
the,137.96,138.1
"guests,",138.1,138.5
"""'mostly",138.82,139.32
kings,139.32,139.52
and,139.52,139.68
"queens,",139.68,140.02
"""'and",140.06,140.28
among,140.28,140.54
"them,",140.54,140.78
Alice,140.88,141.12
recognized,141.12,141.66
the,141.66,141.84
white,141.84,142.06
rabbit.,142.06,142.36
"""'It",143.06,143.2
was,143.2,143.3
talking,143.3,143.58
in,143.58,143.76
a,143.76,143.86
"hurried,",143.86,144.1
nervous,144.16,144.42
"manner,",144.42,144.78
"""'smiling",144.98,145.48
at,145.48,145.64
everything,145.64,145.98
that,145.98,146.2
was,146.2,146.32
"said,",146.32,146.6
"""'and",146.62,146.86
went,146.86,147.02
by,147.02,147.24
without,147.24,147.52
noticing,147.52,147.86
her.,147.86,148.14
"""'Then",149.46,149.76
followed,149.76,150.06
the,150.06,150.24
knave,150.24,150.42
of,150.42,150.58
"hearts,",150.58,150.92
"""'carrying",151.0,151.38
the,151.38,151.54
king's,151.54,151.82
crown,151.82,152.06
on,152.06,152.3
a,152.3,152.42
crimson,152.42,152.82
velvet,152.82,153.12
cushion.,153.12,153.5
"""'And",154.5,154.78
last,154.78,155.06
of,155.06,155.22
all,155.22,155.34
this,155.34,155.52
grand,155.52,155.74
procession,155.74,156.33
"""'came",156.33,156.9
the,156.9,157.06
king,157.06,157.42
and,157.42,157.76
queen,157.76,158.16
of,158.16,158.46
hearts.,158.46,158.88
"""'Alice",159.66,160.2
was,160.2,160.38
rather,160.38,160.6
doubtful,160.6,161.01
"""'whether",161.01,161.3
she,161.3,161.48
ought,161.48,161.7
not,161.7,161.9
to,161.9,162.06
lie,162.06,162.2
down,162.2,162.4
on,162.4,162.56
her,162.56,162.66
face,162.66,162.84
"""'like",162.84,163.04
the,163.04,163.16
three,163.16,163.34
"gardeners,",163.34,163.88
"""'but",164.42,164.68
she,164.68,164.82
could,164.82,164.94
not,164.94,165.08
remember,165.08,165.42
ever,165.42,165.76
"""'having",165.82,166.2
heard,166.2,166.44
of,166.44,166.6
such,166.6,166.82
a,166.82,166.94
rule,166.94,167.06
at,167.06,167.2
processions.,167.2,167.86
"""'And",168.46,168.72
"besides,",168.72,169.26
what,169.58,169.9
would,169.9,170.06
be,170.06,170.18
the,170.18,170.32
use,170.32,170.56
of,170.56,170.72
a,170.72,170.82
procession?',170.82,171.48
"""'Thought",171.88,172.14
"she,",172.14,172.42
if,172.72,173.2
people,173.2,173.56
had,173.56,173.8
all,173.8,174.06
to,174.06,174.24
lie,174.24,174.46
down,174.46,174.68
on,174.68,174.86
their,174.86,174.98
faces,174.98,175.28
"""'so",175.34,175.54
that,175.54,175.66
they,175.66,175.8
couldn't,175.8,176.12
see,176.12,176.32
it.,176.32,176.5
"""'So",176.94,177.34
she,177.34,177.52
stood,177.52,177.78
still,177.78,178.04
where,178.04,178.22
she,178.22,178.38
was,178.38,178.74
and,178.74,179.28
waited.,179.28,179.58
"""'When",179.92,180.34
the,180.34,180.48
procession,180.48,180.92
came,180.92,181.12
opposite,181.12,181.42
to,181.42,181.7
"Alice,",181.7,182.08
"""'they",182.22,182.58
all,182.58,182.8
stopped,182.8,183.14
and,183.14,183.32
looked,183.32,183.48
at,183.48,183.62
her.,183.62,183.86
"""'And",184.38,184.64
the,184.64,184.78
queen,184.78,185.06
said,185.06,185.38
"severely,",185.38,185.84
"""'Who",186.54,186.98
is,186.98,187.58
this?',187.58,188.6
"""'She",188.8,189.28
said,189.28,189.46
it,189.46,189.58
to,189.58,189.68
the,189.68,189.8
knave,189.8,189.96
of,189.96,190.08
"hearts,",190.08,190.4
"""'who",190.42,190.66
only,190.66,190.9
bowed,190.9,191.3
and,191.3,191.42
smiled,191.42,191.74
in,191.74,191.96
reply.,191.96,192.3
"""'Idiot,'",193.56,194.58
said,194.58,194.86
the,194.86,195.02
"queen,",195.02,195.3
"""'tossing",195.64,196.12
her,196.12,196.3
head,196.3,196.48
impatiently.,196.48,197.2
"""'And",197.5,197.76
turning,197.76,197.98
to,197.98,198.18
"Alice,",198.18,198.46
she,198.68,198.8
went,198.8,199.0
"on,",199.0,199.3
"""'What's",200.2,200.76
your,200.76,200.96
"name,",200.96,201.2
child?',201.3,201.92
"""'My",203.42,203.66
name,203.66,203.84
is,203.84,203.98
"Alice,",203.98,204.42
so,204.64,204.82
please,204.82,205.06
your,205.06,205.24
"majesty,'",205.24,206.3
"""'said",206.34,206.64
Alice,206.64,206.94
very,206.94,207.22
politely.,207.22,207.72
"""'But",208.44,208.68
she,208.68,208.84
added,208.84,209.18
to,209.18,209.5
"herself,",209.5,210.0
"""'Why,",210.68,211.4
they're,211.66,211.94
only,211.94,212.18
a,212.18,212.36
pack,212.36,212.58
of,212.58,212.72
cards,212.72,213.02
after,213.02,213.32
all.,213.32,213.62
"""'I",214.1,214.4
needn't,214.4,214.7
be,214.7,214.84
afraid,214.84,215.14
of,215.14,215.32
them.',215.32,215.72
"""'And",216.84,217.12
who,217.12,217.58
are,217.58,218.0
these?',218.0,218.88
said,218.88,219.26
the,219.26,219.42
"queen,",219.42,219.7
"""'pointing",220.04,220.54
to,220.54,220.68
the,220.68,220.82
three,220.82,221.02
gardeners,221.02,221.47
"""'who",221.47,221.64
were,221.64,221.74
lying,221.74,222.02
around,222.02,222.34
the,222.34,222.52
rose,222.52,222.76
tree.,222.76,223.04
"""'For",223.22,224.04
you,224.04,224.34
"see,",224.34,224.64
as,225.12,225.32
they,225.32,225.44
were,225.44,225.54
lying,225.54,225.78
on,225.78,225.96
their,225.96,226.08
faces,226.08,226.44
"""'and",226.84,227.08
the,227.08,227.2
pattern,227.2,227.48
on,227.48,227.68
their,227.68,227.8
backs,227.8,228.09
"""'was",228.09,228.32
the,228.32,228.48
same,228.48,228.66
as,228.66,228.8
the,228.8,228.92
rest,228.92,229.08
of,229.08,229.2
the,229.2,229.3
"pack,",229.3,229.64
"""'she",230.1,230.32
could,230.32,230.5
not,230.5,230.68
tell,230.68,230.94
whether,230.94,231.18
they,231.18,231.38
were,231.38,231.52
gardeners,231.52,232.02
"""'or",232.04,232.32
soldiers,232.32,232.82
or,232.82,233.38
courtiers,233.38,233.92
"""'or",234.12,234.38
three,234.38,234.64
of,234.64,234.82
her,234.82,234.94
own,234.94,235.1
children.',235.1,235.7
"""'How",236.6,237.0
should,237.0,237.22
I,237.22,237.4
know?',237.4,237.98
said,237.98,238.44
"Alice,",238.44,238.9
"""'surprised",239.14,239.74
at,239.74,239.9
her,239.9,240.02
own,240.02,240.16
courage.,240.16,240.62
"""'It's",241.18,241.5
no,241.5,241.64
business,241.64,242.0
of,242.0,242.2
mine.',242.2,243.08
"""'The",243.36,243.86
queen,243.86,244.12
turned,244.12,244.38
crimson,244.38,244.72
with,244.72,244.92
fury.,244.92,245.28
"""'And",245.82,246.1
after,246.1,246.32
glaring,246.32,246.68
at,246.68,246.86
her,246.86,247.02
for,247.02,247.2
a,247.2,247.34
moment,247.34,247.56
like,247.56,247.78
a,247.78,247.92
wild,247.92,248.16
"beast,",248.16,248.56
"""'screamed,",248.78,249.56
off,249.68,250.08
with,250.08,250.28
her,250.28,250.44
head!',250.44,251.06
