text,start,end
fecero,75.44,75.82
un,75.82,75.9
profondo,75.9,76.28
inchino.,76.28,76.74
—,77.48,77.88
Non,77.88,78.06
vi,78.06,78.2
spiacerebbe,78.2,78.76
"dirmi,",78.76,79.22
fece,79.4,79.72
Alice,79.72,80.04
un,80.04,80.22
po',80.22,80.38
"timida,",80.38,80.8
perché,81.24,81.56
state,81.56,81.86
dipingendo,81.86,82.52
queste,82.52,82.82
rose?,82.82,83.24
Cinque,84.32,84.88
e,84.88,85.04
Sette,85.04,85.52
non,85.52,85.76
dissero,85.76,86.2
"niente,",86.2,86.68
ma,86.82,86.92
guardarono,86.92,87.58
Due.,87.58,87.84
Due,88.52,88.86
prese,88.86,89.28
a,89.28,89.4
parlare,89.4,89.76
a,89.76,89.9
bassa,89.9,90.24
voce,90.24,90.64
—,90.64,91.28
"Insomma,",91.28,91.86
il,92.02,92.18
fatto,92.18,92.54
"è,",92.54,92.8
"signorina,",92.92,93.5
che,93.92,94.08
questo,94.08,94.4
avrebbe,94.4,94.66
dovuto,94.66,95.04
essere,95.04,95.42
un,95.42,95.58
rosaio,95.58,96.02
"rosso,",96.02,96.56
e,96.94,97.16
invece,97.16,97.58
ne,97.58,97.76
abbiamo,97.76,98.0
piantato,98.0,98.56
uno,98.56,98.72
bianco,98.72,99.1
per,99.1,99.28
sbaglio.,99.28,99.8
Se,100.42,100.64
se,100.64,100.8
ne,100.8,100.92
dovesse,100.92,101.28
accorgere,101.28,101.82
la,101.82,101.96
regina,101.96,102.38
ci,102.38,102.54
farebbe,102.54,102.94
tagliare,102.94,103.36
la,103.36,103.52
testa,103.52,103.86
tutti,103.86,104.12
quanti.,104.12,104.68
—,105.28,105.38
"Perciò,",105.38,105.76
"signorina,",105.9,106.42
facciamo,106.74,107.18
del,107.18,107.38
nostro,107.38,107.68
meglio,107.68,108.12
prima,108.12,108.44
che,108.44,108.62
lei,108.62,108.76
arrivi,108.76,109.24
per...,109.24,109.9
In,110.44,110.68
quel,110.68,110.86
momento,110.86,111.26
"Cinque,",111.26,111.84
che,111.94,112.06
non,112.06,112.2
aveva,112.2,112.48
mai,112.48,112.8
smesso,112.8,113.16
di,113.16,113.3
guardare,113.3,113.7
preoccupato,113.7,114.34
dall'altra,114.34,114.78
parte,114.78,115.12
del,115.12,115.32
"giardino,",115.32,115.82
gridò,115.92,116.22
—,116.22,116.32
La,116.58,116.76
regina!,116.76,117.26
La,117.44,117.62
regina!,117.62,118.1
E,118.62,118.78
di,118.78,118.9
colpo,118.9,119.36
i,119.36,119.52
tre,119.52,119.68
giardinieri,119.68,120.26
si,120.26,120.42
gettarono,120.42,120.92
bocconi.,120.92,121.46
Si,122.18,122.36
sentì,122.36,122.76
il,122.76,122.88
rumore,122.88,123.2
di,123.2,123.38
numerosi,123.38,123.76
passi,123.76,124.34
e,124.34,124.82
Alice,124.82,125.12
girò,125.12,125.4
gli,125.4,125.54
occhi,125.54,125.78
ansiosa,125.78,126.24
di,126.24,126.42
vedere,126.42,126.64
la,126.64,126.84
regina.,126.84,127.26
In,128.74,128.9
testa,128.9,129.4
venivano,129.4,129.86
dieci,129.86,130.18
soldati,130.18,130.7
armati,130.7,131.08
di,131.08,131.24
picche.,131.24,131.66
Avevano,132.16,132.64
la,132.64,132.8
stessa,132.8,133.18
sagoma,133.18,133.64
piatta,133.64,134.02
e,134.02,134.14
oblunga,134.14,134.56
dei,134.56,134.68
tre,134.68,134.86
"giardinieri,",134.86,135.58
con,135.92,136.28
mani,136.28,136.6
e,136.6,136.72
piedi,136.72,136.96
attaccati,136.96,137.5
ai,137.5,137.62
quattro,137.62,137.96
angoli.,137.96,138.38
Poi,138.94,139.24
venivano,139.24,139.68
i,139.68,139.78
dieci,139.78,140.04
cortigiani.,140.04,140.72
Questi,141.26,141.66
erano,141.66,142.0
tutti,142.0,142.3
adorni,142.3,142.76
di,142.76,142.9
"diamanti,",142.9,143.5
e,143.92,144.04
marciavano,144.04,144.7
a,144.7,144.82
due,144.82,145.0
a,145.0,145.12
due,145.12,145.26
come,145.26,145.52
soldati.,145.52,146.12
Quindi,146.68,147.14
seguivano,147.14,147.78
gli,147.78,147.92
infanti,147.92,148.36
reali.,148.36,148.94
Erano,149.3,149.68
in,149.68,149.86
"dieci,",149.86,150.32
e,150.58,150.88
i,150.88,151.0
piccoli,151.0,151.38
cari,151.38,151.76
venivano,151.76,152.22
avanti,152.22,152.64
saltellando,152.64,153.38
allegri,153.38,153.98
e,153.98,154.42
tenendosi,154.42,154.9
per,154.9,155.1
mano,155.1,155.42
a,155.42,155.6
coppie.,155.6,156.06
Erano,156.6,156.92
tutti,156.92,157.22
ornati,157.22,157.62
di,157.62,157.78
cuori.,157.78,158.16
Poi,158.92,159.34
arrivavano,159.34,159.96
gli,159.96,160.14
"ospiti,",160.14,160.64
più,160.96,161.14
che,161.14,161.28
altro,161.28,161.62
re,161.62,161.88
e,161.88,162.04
regine.,162.04,162.48
In,163.08,163.28
mezzo,163.28,163.62
a,163.62,163.78
questi,163.78,164.1
Alice,164.1,164.44
riconobbe,164.44,165.06
il,165.06,165.16
coniglio,165.16,165.52
"bianco,",165.52,166.04
che,166.44,166.6
stava,166.6,166.86
parlando,166.86,167.4
nervoso,167.4,167.96
e,167.96,168.08
"concitato,",168.08,168.78
e,169.14,169.28
sorrideva,169.28,169.96
ogni,169.96,170.14
frase.,170.14,170.48
Passò,171.0,171.4
senza,171.4,171.74
neppure,171.74,172.14
notarla.,172.14,172.48
Seguiva,173.84,174.4
il,174.4,174.6
fante,174.6,174.94
di,174.94,175.1
"bastoni,",175.1,175.76
recando,176.22,176.68
la,176.68,176.84
corona,176.84,177.14
reale,177.14,177.68
su,177.68,177.84
di,177.84,177.96
un,177.96,178.08
cuscino,178.08,178.44
di,178.44,178.6
velluto,178.6,179.02
cremisi.,179.02,179.48
E,180.12,180.3
"infine,",180.3,180.82
al,181.04,181.26
termine,181.26,181.72
di,181.72,181.86
un,181.86,181.96
tale,181.96,182.2
grandioso,182.2,182.68
"corteo,",182.68,183.32
venivano,183.86,184.26
il,184.26,184.5
re,184.5,184.72
e,184.72,184.94
la,184.94,185.02
regina,185.02,185.36
di,185.36,185.48
bastoni.,185.48,186.08
Alice,186.72,187.24
si,187.24,187.44
chiese,187.44,187.72
dubbiosa,187.72,188.32
se,188.32,188.44
doveva,188.44,188.78
buttarsi,188.78,189.34
con,189.34,189.52
la,189.52,189.66
faccia,189.66,189.94
a,189.94,190.06
terra,190.06,190.34
come,190.34,190.62
i,190.62,190.72
tre,190.72,190.84
giardinieri.,190.84,191.56
Però,192.08,192.38
non,192.38,192.56
ricordava,192.56,193.08
affatto,193.08,193.52
d'aver,193.52,193.8
sentito,193.8,194.34
che,194.34,194.48
esistesse,194.48,195.08
una,195.08,195.28
simile,195.28,195.68
norma,195.68,196.12
relativa,196.12,196.6
ai,196.6,196.74
cortei.,196.74,197.2
E,197.92,198.14
"poi,",198.14,198.52
a,198.82,199.08
che,199.08,199.2
servirebbero,199.2,199.86
i,199.86,200.02
"cortei,",200.02,200.5
"pensò,",200.74,201.18
se,201.7,201.86
la,201.86,202.02
gente,202.02,202.36
se,202.36,202.6
ne,202.6,202.72
dovesse,202.72,203.1
stare,203.1,203.5
con,203.5,203.7
la,203.7,203.84
faccia,203.84,204.14
a,204.14,204.28
"terra,",204.28,204.62
in,205.18,205.38
modo,205.38,205.6
da,205.6,205.74
non,205.74,205.88
poter,205.88,206.18
vedere,206.18,206.48
niente?,206.48,206.96
Perciò,207.72,208.14
rimase,208.14,208.5
ferma,208.5,208.88
dove,208.88,209.06
era,209.06,209.28
e,209.28,209.44
attese.,209.44,209.92
Quando,211.2,211.6
il,211.6,211.74
corteo,211.74,212.18
arrivò,212.18,212.48
davanti,212.48,212.84
ad,212.84,212.98
"Alice,",212.98,213.32
tutte,213.48,213.68
si,213.68,213.88
fermarono,213.88,214.54
e,214.54,214.64
la,214.64,214.76
guardarono.,214.76,215.4
E,215.86,216.0
la,216.0,216.08
regina,216.08,216.42
disse,216.42,216.7
con,216.7,216.92
voce,216.92,217.16
"brusca,",217.16,217.48
«Chi,218.06,218.26
è,218.26,218.42
questa?»,218.42,219.04
Rivolta,219.54,220.06
al,220.06,220.18
fante,220.18,220.5
i,220.5,220.64
"bastoni,",220.64,221.22
che,221.58,221.74
per,221.74,221.92
tutta,221.92,222.18
risposta,222.18,222.76
fece,222.76,223.12
un,223.12,223.26
inchino,223.26,223.6
e,223.6,223.74
sorrise.,223.74,224.22
«Idiota!»,224.92,225.82
disse,225.82,226.26
la,226.26,226.46
"regina,",226.46,226.9
scuotendo,227.02,227.5
la,227.5,227.66
testa,227.66,228.0
"spazientita,",228.0,228.86
e,229.26,229.46
rivolgendosi,229.46,230.12
ad,230.12,230.28
Alice,230.28,230.54
"proseguì,",230.54,231.18
«Come,231.56,231.88
ti,231.88,232.06
"chiami,",232.06,232.4
bambina?»,232.5,233.08
«Mi,233.94,234.12
chiamo,234.12,234.4
"Alice,",234.4,234.84
a,235.02,235.14
vostra,235.14,235.54
maestà,235.54,235.9
"piacendo»,",235.9,236.78
disse,236.78,237.02
Alice,237.02,237.5
molto,237.5,237.92
"compitamente,",237.92,238.8
ma,239.38,239.68
soggiunse,239.68,240.24
tra,240.24,240.44
sé,240.44,240.7
e,240.7,240.9
sé.,240.9,241.08
"«Insomma,",241.56,242.24
dopo,242.64,242.92
tutto,242.92,243.22
non,243.22,243.4
sono,243.4,243.68
che,243.68,243.82
un,243.82,243.98
mazzo,243.98,244.3
di,244.3,244.46
carte.,244.46,244.86
Non,245.24,245.54
è,245.54,245.7
il,245.7,245.82
caso,245.82,246.04
di,246.04,246.16
averne,246.16,246.48
paura.»,246.48,247.02
«E,247.86,248.12
questi,248.12,248.48
chi,248.48,248.66
sono?»,248.66,249.52
disse,249.52,249.84
la,249.84,250.02
"regina,",250.02,250.46
indicando,250.56,250.94
i,250.94,251.06
tre,251.06,251.2
giardinieri,251.2,251.86
stesi,251.86,252.2
bocconi,252.2,252.72
intorno,252.72,253.14
al,253.14,253.28
rosaio.,253.28,253.78
"Infatti,",254.26,254.92
dal,255.46,255.62
momento,255.62,256.02
che,256.02,256.2
stavano,256.2,256.58
a,256.58,256.72
faccia,256.72,257.02
in,257.02,257.2
giù,257.2,257.44
e,257.44,257.6
il,257.6,257.74
disegno,257.74,258.14
sulla,258.14,258.4
schiena,258.4,258.84
era,258.84,259.0
uguale,259.0,259.4
a,259.4,259.5
quello,259.5,259.7
del,259.7,259.92
resto,259.92,260.18
del,260.18,260.4
"mazzo,",260.4,260.82
lei,261.54,261.86
non,261.86,262.04
era,262.04,262.2
in,262.2,262.3
grado,262.3,262.52
di,262.52,262.68
capire,262.68,263.02
se,263.02,263.18
fossero,263.18,263.52
"giardinieri,",263.52,264.22
"soldati,",264.48,265.14
cortigiani,265.48,266.2
o,266.2,266.58
tra,266.58,266.76
i,266.76,266.86
suoi,266.86,267.08
figlioli.,267.08,267.62
«E,268.74,268.96
cosa,268.96,269.16
posso,269.16,269.44
saperne,269.44,269.92
io?»,269.92,270.36
disse,270.36,270.8
"Alice,",270.8,271.2
sorpresa,271.32,271.7
dal,271.7,271.88
suo,271.88,272.04
stesso,272.04,272.36
coraggio.,272.36,272.9
«Non,273.22,273.48
è,273.48,273.58
affar,273.58,273.82
mio.»,273.82,274.24
La,274.88,275.1
regina,275.1,275.48
diventò,275.48,275.88
rossa,275.88,276.2
di,276.2,276.36
collera,276.36,276.86
"e,",276.86,277.4
dopo,277.44,277.64
averla,277.64,277.98
fissata,277.98,278.48
per,278.48,278.66
un,278.66,278.78
attimo,278.78,279.16
come,279.16,279.36
una,279.36,279.52
belva,279.52,279.82
"feroce,",279.82,280.42
"urlò,",280.94,281.34
«Mozzatele,281.56,282.3
la,282.3,282.44
testa!»,282.44,283.2
