text,start,end
may,150.44,150.66
actually,150.66,151.04
appear,151.04,151.34
"purposeful,",151.34,152.02
including,152.48,152.86
sniffing,152.86,153.4
or,153.4,153.6
touching,153.6,153.88
"objects,",153.88,154.46
"hopping,",154.5,155.2
"jumping,",155.4,155.66
"bending,",155.86,156.14
or,156.3,156.38
twisting.,156.38,156.7
Complex,158.0,158.16
vocal,158.16,158.48
tics,158.48,158.88
include,158.88,159.3
words,159.3,159.72
or,159.72,159.94
phrases.,159.94,160.36
Perhaps,162.06,162.36
the,162.36,162.52
most,162.52,162.64
dramatic,162.64,163.08
and,163.08,163.3
disabling,163.3,163.76
tics,163.76,164.16
include,164.16,164.48
motor,164.48,164.82
movements,164.82,165.34
that,165.34,165.72
result,165.72,165.98
in,165.98,166.18
"self-harm,",166.18,166.86
such,166.88,167.1
as,167.1,167.24
punching,167.24,167.56
oneself,167.56,167.96
in,167.96,168.16
the,168.16,168.26
"face,",168.26,168.64
or,169.04,169.22
vocal,169.22,169.52
"tics,",169.52,169.98
including,170.2,170.68
"coprolalia,",170.68,171.82
which,171.86,172.24
involves,172.24,172.6
uttering,172.6,173.04
swear,173.04,173.32
"words,",173.32,173.72
or,174.24,174.4
"echolalia,",174.4,175.12
which,175.5,175.74
involves,175.74,176.14
repeating,176.14,176.66
the,176.66,176.86
words,176.86,177.18
or,177.18,177.4
phrases,177.4,177.78
of,177.78,178.1
others.,178.1,178.46
Tics,179.84,180.12
are,180.12,180.28
often,180.28,180.52
worse,180.52,180.82
with,180.82,181.04
excitement,181.04,181.46
or,181.46,181.72
"anxiety,",181.72,182.24
and,182.82,182.98
better,182.98,183.18
during,183.18,183.48
"calm,",183.48,183.96
focused,184.24,184.44
activities.,184.44,185.08
Certain,186.16,186.46
physical,186.46,186.82
experiences,186.82,187.58
can,187.58,188.1
trigger,188.1,188.44
or,188.44,188.68
worsen,188.68,189.02
tics.,189.02,189.44
For,189.88,190.08
"example,",190.08,190.32
tight,190.48,190.62
collars,190.62,191.16
may,191.16,191.36
trigger,191.36,191.72
neck,191.72,192.22
"tics,",192.22,192.64
or,193.2,193.38
hearing,193.38,193.62
another,193.62,193.9
person,193.9,194.28
sniff,194.28,194.82
or,194.82,195.06
throat,195.06,195.38
clear,195.38,195.74
may,195.74,196.42
trigger,196.42,196.68
the,196.68,196.86
production,196.86,197.26
of,197.26,197.48
similar,197.48,197.78
sounds.,197.78,198.3
Tics,199.48,199.84
come,199.84,200.06
and,200.06,200.2
go,200.2,200.4
over,200.4,200.64
"time,",200.64,201.1
varying,201.44,201.8
in,201.8,202.08
"type,",202.08,202.42
"frequency,",202.68,203.08
"location,",203.26,203.66
and,203.76,203.9
severity.,203.9,204.26
The,205.64,205.84
first,205.84,206.02
symptoms,206.02,206.56
Tourette's,206.56,207.18
patients,207.18,207.5
experience,207.5,208.02
usually,208.02,208.66
occur,208.66,209.14
in,209.14,209.36
the,209.36,209.48
head,209.48,209.76
and,209.76,209.94
neck,209.94,210.14
"area,",210.14,210.5
though,211.12,211.3
they,211.3,211.44
may,211.44,211.6
progress,211.6,212.12
to,212.12,212.32
include,212.32,212.62
muscles,212.62,212.96
of,212.96,213.14
the,213.14,213.26
trunk,213.26,213.56
and,213.56,213.9
extremities.,213.9,214.58
The,215.8,216.0
symptoms,216.0,216.32
of,216.32,216.54
Tourette's,216.54,217.04
are,217.04,217.28
"involuntary,",217.28,218.06
but,218.5,218.68
there,218.68,218.78
are,218.78,218.86
some,218.86,219.02
people,219.02,219.3
who,219.3,219.5
can,219.5,219.64
sometimes,219.64,220.0
"suppress,",220.0,220.6
"camouflage,",220.82,221.3
or,221.54,221.64
otherwise,221.64,221.92
manage,221.92,222.34
their,222.34,222.52
tics,222.52,222.88
in,223.16,223.32
an,223.32,223.46
effort,223.46,223.66
to,223.66,223.84
minimize,223.84,224.2
their,224.2,224.48
impact,224.48,224.98
on,224.98,225.34
functioning.,225.34,225.76
"However,",226.86,227.22
people,227.4,227.62
affected,227.62,227.96
by,227.96,228.2
Tourette's,228.2,228.72
often,228.72,228.92
report,228.92,229.28
a,229.28,229.46
substantial,229.46,230.08
build-up,230.08,230.68
in,230.68,230.84
tension,230.84,231.16
when,231.24,231.78
suppressing,231.78,232.2
their,232.2,232.42
"tics,",232.42,232.8
to,233.12,233.38
the,233.38,233.48
point,233.48,233.6
where,233.6,233.74
they,233.74,233.84
often,233.84,234.08
feel,234.08,234.38
that,234.38,234.56
the,234.56,234.68
tic,234.68,234.96
must,234.96,235.38
be,235.38,235.56
expressed.,235.56,236.06
Tics,237.36,237.72
in,237.72,237.88
response,237.88,238.3
to,238.3,238.5
an,238.5,238.64
environmental,238.64,239.06
trigger,239.06,239.5
can,239.5,239.9
appear,239.9,240.12
to,240.12,240.24
be,240.24,240.4
voluntary,240.4,240.86
or,240.86,241.16
"purposeful,",241.16,241.72
but,241.82,242.18
are,242.18,242.32
not.,242.32,242.6
Many,243.94,244.22
people,244.22,244.48
with,244.48,244.66
Tourette's,244.66,245.22
experience,245.22,245.72
additional,245.72,246.3
neurobehavioral,246.3,247.22
problems,247.22,247.48
that,247.7,247.96
include,247.96,248.26
"inattention,",248.26,248.86
"hyperactivity,",249.34,250.22
and,250.42,250.48
impulsivity.,250.48,251.12
People,251.72,251.98
with,251.98,252.18
Tourette's,252.18,252.68
have,252.68,253.2
also,253.2,253.44
reported,253.44,253.86
problems,253.86,254.24
with,254.24,254.46
depression,254.46,254.92
or,254.92,255.36
anxiety,255.36,255.8
"disorders,",255.8,256.24
as,256.96,257.12
well,257.12,257.26
as,257.26,257.42
other,257.42,257.58
difficulties,257.58,258.14
Tourette's,258.14,258.64
syndrome,258.64,258.96
may,258.96,259.2
or,259.2,259.32
may,259.32,259.48
not,259.48,259.66
directly,259.66,259.98
cause.,259.98,260.28
Tourette's,261.16,261.6
is,261.6,261.7
a,261.7,261.82
diagnosis,261.82,262.3
doctors,262.3,262.74
make,262.74,263.12
after,263.12,263.5
verifying,263.5,264.12
that,264.12,264.3
the,264.3,264.44
patient,264.44,264.7
has,264.7,264.9
had,264.9,265.06
both,265.06,265.32
motor,265.32,265.7
and,265.7,265.92
vocal,265.92,266.2
tics,266.2,266.48
for,266.9,267.1
at,267.1,267.26
least,267.26,267.48
one,267.48,267.72
year.,267.72,267.98
The,269.28,269.46
existence,269.46,269.78
of,269.78,270.0
other,270.0,270.24
neurological,270.24,270.86
or,270.86,271.18
psychiatric,271.18,271.66
conditions,271.66,272.12
can,272.12,272.34
also,272.34,272.64
help,272.64,272.88
doctors,272.88,273.28
establish,273.82,274.32
the,274.32,274.54
diagnosis,274.54,275.0
of,275.0,275.24
Tourette's,275.24,275.72
as,275.72,275.84
the,275.84,275.94
correct,275.94,276.18
one.,276.18,276.4
Knowledgeable,278.1,278.64
clinicians,278.64,279.06
consulted,279.06,279.6
by,279.6,279.82
patients,279.82,280.32
do,280.32,280.54
not,280.54,280.72
often,280.72,281.04
misdiagnose,281.04,281.88
common,281.88,282.18
tics.,282.18,282.6
"However,",283.42,283.8
atypical,283.96,284.38
symptoms,284.38,284.94
or,284.94,285.56
atypical,285.56,286.02
"presentations,",286.02,286.7
such,286.88,287.12
as,287.12,287.32
onset,287.32,287.72
of,287.72,287.92
symptoms,287.92,288.2
in,288.2,288.48
"adulthood,",288.48,288.8
may,289.58,289.8
require,289.8,290.3
specialty,290.3,290.92
expertise,290.92,291.72
for,291.72,292.12
diagnosis.,292.12,292.66
There,293.88,294.08
are,294.08,294.14
no,294.14,294.28
blood,294.28,294.56
or,294.56,294.74
laboratory,294.74,295.12
tests,295.12,295.58
needed,295.58,295.84
for,295.84,296.06
diagnosis.,296.06,296.54
"However,",297.42,297.76
neuroimaging,297.96,298.52
"studies,",298.52,299.04
which,299.5,299.7
include,299.7,300.08
magnetic,300.08,300.56
resonance,300.56,301.0
"imaging,",301.0,301.44
computerized,301.88,302.52
"tomography,",302.52,303.02
and,303.72,303.92
"electroencephalograms,",303.92,305.34
as,305.48,305.62
well,305.62,305.74
as,305.74,305.88
certain,305.88,306.1
lab,306.1,306.4
"tests,",306.4,306.7
may,306.76,306.86
be,306.86,306.98
used,306.98,307.2
to,307.2,307.36
rule,307.36,307.52
out,307.52,307.7
other,307.7,307.92
conditions,307.92,308.28
that,308.94,309.1
Tourette's,309.1,309.5
might,309.5,309.64
be,309.64,309.8
confused,309.8,310.24
with.,310.24,310.54
In,310.98,311.18
terms,311.18,311.34
of,311.34,311.48
the,311.48,311.58
role,311.58,311.78
of,311.78,311.94
genes,311.94,312.22
in,312.22,312.36
the,312.36,312.48
"disorder,",312.48,312.88
evidence,313.56,313.88
from,313.88,314.12
twin,314.12,314.44
and,314.44,314.62
family,314.62,314.94
studies,314.94,315.28
suggests,315.28,315.7
that,315.7,315.9
Tourette's,315.9,316.36
is,316.36,316.48
an,316.48,316.62
inherited,316.62,317.08
disorder.,317.08,317.58
Although,318.9,319.18
early,319.18,319.56
family,319.56,319.92
studies,319.92,320.3
suggested,320.3,320.84
an,320.84,321.2
autosomal,321.2,321.74
dominant,321.74,322.18
mode,322.18,322.46
of,322.46,322.6
inheritance,322.6,323.02
characterized,323.02,323.78
the,323.78,323.96
"condition,",323.96,324.38
more,325.04,325.22
recent,325.22,325.52
studies,325.52,326.0
discovered,326.0,326.72
the,326.72,326.92
pattern,326.92,327.2
of,327.2,327.36
inheritance,327.36,327.88
was,327.88,328.26
much,328.26,328.46
more,328.46,328.62
complex.,328.62,329.18
Although,330.58,330.84
there,330.84,331.04
may,331.04,331.18
be,331.18,331.3
a,331.3,331.42
few,331.42,331.6
genes,331.6,332.12
that,332.12,332.46
have,332.46,332.6
substantial,332.6,333.08
"effects,",333.08,333.56
it's,333.8,334.02
also,334.02,334.22
possible,334.22,334.66
that,334.66,334.88
many,334.88,335.1
genes,335.1,335.46
with,335.46,335.68
smaller,335.68,336.0
effects,336.0,336.46
and,336.46,337.04
environmental,337.04,337.46
factors,337.46,337.93
may,337.93,338.22
play,338.22,338.4
a,338.4,338.54
role,338.54,338.82
in,338.82,339.3
the,339.3,339.44
development,339.44,339.78
of,339.78,340.1
Tourette's.,340.1,340.6
Genetic,341.7,342.18
studies,342.18,342.54
also,342.54,342.86
suggest,342.86,343.28
that,343.28,343.46
some,343.46,343.64
forms,343.64,343.94
of,343.94,344.12
attention,344.12,344.46
deficit,344.46,344.92
hyperactivity,344.92,345.7
disorder,345.7,346.2
and,346.5,346.98
obsessive-compulsive,346.98,347.88
disorder,347.88,348.38
are,348.38,348.88
genetically,348.88,349.26
related,349.26,349.7
to,349.7,349.92
Tourette's.,349.92,350.46
But,351.12,351.3
there's,351.3,351.48
less,351.48,351.7
evidence,351.7,352.04
for,352.04,352.26
a,352.26,352.4
genetic,352.4,352.66
relationship,352.66,353.18
between,353.18,353.56
Tourette's,353.56,354.12
and,354.5,354.7
other,354.7,354.96
neurobehavioral,354.96,355.8
problems,355.8,356.28
that,356.28,356.72
Tourette's,356.72,357.28
commonly,357.28,357.68
co-occurs,357.68,358.36
with.,358.36,358.64
An,359.26,359.46
important,359.46,359.76
role,359.76,360.04
in,360.04,360.2
Tourette's,360.2,360.56
gene,360.56,360.78
expression,360.78,361.24
is,361.24,361.48
played,361.48,361.74
by,361.74,361.94
the,361.94,362.1
sex,362.1,362.36
of,362.36,362.52
the,362.52,362.62
person.,362.62,362.98
In,364.0,364.22
"particular,",364.22,364.72
males,365.36,365.7
affected,365.7,366.08
by,366.08,366.28
the,366.28,366.44
gene,366.44,366.72
are,366.72,366.88
more,366.88,367.06
likely,367.06,367.32
to,367.32,367.48
have,367.48,367.62
"tics,",367.62,368.02
and,368.4,368.58
females,368.58,368.96
who,368.96,369.18
have,369.18,369.46
a,369.46,369.74
genetic,369.74,370.0
predisposition,370.0,370.68
are,370.68,370.86
more,370.86,371.0
likely,371.0,371.24
to,371.24,371.42
have,371.42,371.6
obsessive-compulsive,371.6,372.62
symptoms.,372.62,373.1
Much,374.38,374.66
current,374.66,374.92
research,374.92,375.4
is,375.4,375.6
aimed,375.6,375.78
at,375.78,375.96
better,375.96,376.18
understanding,376.18,376.72
the,376.72,376.94
genetic,376.94,377.26
basis,377.26,377.8
and,377.8,378.18
symptomatology,378.18,378.96
of,378.96,379.16
"Tourette's,",379.16,379.62
as,380.02,380.18
well,380.18,380.32
as,380.32,380.48
its,380.48,380.62
relationship,380.62,381.12
to,381.12,381.36
related,381.36,381.68
disorders.,381.68,382.3
The,383.2,383.38
hope,383.38,383.6
is,383.6,383.76
that,383.76,383.9
this,383.9,384.06
research,384.06,384.64
leads,384.64,385.22
to,385.22,385.38
better,385.38,385.6
diagnostic,385.6,386.18
tools,386.18,386.62
and,386.62,387.06
better,387.06,387.28
treatments,387.28,387.8
for,387.8,388.22
Tourette's.,388.22,388.76
