text,start,end
and,28.94,29.16
smarter,29.16,29.48
"boys,",29.48,29.96
what,30.36,30.54
it,30.54,30.66
was,30.66,30.9
that,30.9,31.06
made,31.06,31.26
this,31.26,31.44
Elvis,31.44,31.76
guy,31.76,31.96
so,31.96,32.2
special.,32.2,32.68
He,33.3,33.52
told,33.52,33.74
me,33.74,33.9
that,33.9,34.06
it,34.06,34.14
was,34.14,34.28
not,34.28,34.44
anything,34.44,34.82
about,34.82,35.1
Elvis',35.1,35.62
"personality,",35.62,36.28
but,36.76,36.92
his,36.92,37.04
wavy,37.04,37.38
hair,37.38,37.78
and,37.78,38.04
the,38.04,38.22
way,38.22,38.34
he,38.34,38.52
moved,38.52,38.74
his,38.74,38.94
body.,38.94,39.28
About,39.98,40.26
a,40.26,40.38
half,40.38,40.56
an,40.56,40.72
hour,40.72,40.88
"later,",40.88,41.26
the,41.56,41.66
boys,41.66,41.86
in,41.86,41.98
the,41.98,42.08
orphanage,42.08,42.54
called,42.54,42.8
down,42.8,43.08
to,43.08,43.22
the,43.22,43.36
main,43.36,43.52
dining,43.52,43.86
room,43.86,44.04
by,44.04,44.18
the,44.18,44.34
matron,44.34,44.68
were,44.68,44.84
told,44.84,45.12
that,45.12,45.28
they,45.28,45.4
were,45.4,45.52
all,45.52,45.68
going,45.68,45.96
to,45.96,46.16
downtown,46.16,46.56
"Jacksonville,",46.56,47.24
Florida,47.34,47.72
to,47.72,48.22
get,48.22,48.4
a,48.4,48.52
new,48.52,48.66
pair,48.66,48.9
of,48.9,49.08
Buster,49.08,49.34
Brown,49.34,49.62
shoes,49.62,49.98
and,49.98,50.18
a,50.18,50.3
haircut.,50.3,50.66
This,51.32,51.56
is,51.56,51.72
when,51.72,51.88
I,51.88,52.0
got,52.0,52.16
this,52.16,52.36
big,52.36,52.56
"idea,",52.56,53.02
which,53.22,53.44
hit,53.44,53.6
me,53.6,53.76
like,53.76,53.92
a,53.92,54.06
ton,54.06,54.18
of,54.18,54.34
bricks.,54.34,54.7
If,55.44,55.5
the,55.5,55.64
Elvis,55.64,55.9
haircut,55.9,56.24
was,56.24,56.46
the,56.46,56.62
big,56.62,56.8
"secret,",56.8,57.22
then,57.5,57.66
Elvis',57.66,58.18
haircut,58.18,58.52
I,58.52,58.76
was,58.76,58.92
going,58.92,59.14
to,59.14,59.32
get.,59.32,59.6
I,60.12,60.3
was,60.3,60.44
going,60.44,60.62
to,60.62,60.78
have,60.78,60.96
my,60.96,61.16
day,61.16,61.4
in,61.4,61.54
the,61.54,61.68
"sun,",61.68,61.98
and,62.28,62.44
all,62.44,62.6
the,62.6,62.74
way,62.74,62.88
to,62.88,63.04
town,63.04,63.36
that,63.36,63.54
was,63.54,63.68
all,63.68,63.92
I,63.92,64.06
talked,64.06,64.33
about.,64.33,64.6
The,65.28,65.48
fact,65.48,65.68
that,65.68,65.84
I,65.84,65.96
was,65.96,66.1
getting,66.1,66.32
an,66.32,66.5
Elvis,66.5,66.78
"haircut,",66.78,67.3
not,67.56,67.78
just,67.78,68.0
the,68.0,68.18
simple,68.18,68.44
fact,68.44,68.76
that,68.76,68.92
we,68.92,69.04
were,69.04,69.16
getting,69.16,69.38
out,69.38,69.58
of,69.58,69.7
the,69.7,69.78
"orphanage,",69.78,70.32
made,70.6,70.82
me,70.82,70.98
particularly,70.98,71.52
loquacious.,71.52,72.18
I,72.78,72.94
told,72.94,73.2
"everybody,",73.2,73.64
including,73.8,74.06
the,74.06,74.24
orphanage,74.24,74.7
matron,74.7,75.08
I,75.08,75.2
normally,75.2,75.52
"feared,",75.52,76.0
that,76.48,76.7
I,76.7,76.8
was,76.8,76.94
going,76.94,77.06
to,77.06,77.32
look,77.32,77.5
just,77.5,77.8
like,77.8,78.02
Elvis,78.02,78.32
"Presley,",78.32,78.82
and,79.1,79.22
that,79.22,79.32
I,79.32,79.44
would,79.44,79.58
learn,79.58,79.76
to,79.76,79.94
move,79.94,80.16
around,80.16,80.46
just,80.46,80.7
like,80.7,80.92
he,80.92,81.02
"did,",81.02,81.34
and,81.58,81.68
that,81.68,81.76
I,81.76,81.82
would,81.82,81.92
be,81.92,82.04
rich,82.04,82.26
and,82.26,82.44
famous,82.44,82.74
one,82.74,83.02
"day,",83.02,83.28
just,83.48,83.7
like,83.7,83.94
him.,83.94,84.22
The,85.22,85.3
matron,85.3,85.64
understood,85.64,86.0
my,86.0,86.24
idea,86.24,86.56
was,86.56,86.76
something,86.76,87.02
that,87.02,87.22
I,87.22,87.3
was,87.3,87.44
really,87.44,87.72
excited,87.72,88.18
"about,",88.18,88.54
and,88.74,88.88
said,88.88,89.03
nothing.,89.03,89.38
When,90.06,90.28
I,90.28,90.38
got,90.38,90.52
my,90.52,90.68
new,90.68,90.84
Buster,90.84,91.14
Brown,91.14,91.42
"shoes,",91.42,91.82
I,92.02,92.1
was,92.1,92.24
smiling,92.24,92.64
from,92.64,92.94
ear,92.94,93.16
to,93.16,93.3
ear.,93.3,93.58
Those,94.26,94.56
"shoes,",94.56,94.9
they,94.96,95.1
shined,95.1,95.4
really,95.4,95.68
"brightly,",95.68,96.08
and,96.36,96.44
I,96.44,96.56
liked,96.56,96.8
looking,96.8,97.06
at,97.06,97.24
the,97.24,97.38
bones,97.38,97.66
in,97.66,97.82
my,97.82,97.96
"feet,",97.96,98.28
which,98.3,98.52
I,98.52,98.64
had,98.64,98.76
never,98.76,98.96
seen,98.96,99.24
"before,",99.24,99.66
through,100.08,100.24
a,100.24,100.38
special,100.38,100.7
x-ray,100.7,101.16
machine,101.16,101.64
they,101.64,101.9
had,101.9,102.1
in,102.1,102.22
the,102.22,102.32
shoe,102.32,102.5
store,102.5,102.84
that,102.84,103.25
made,103.25,103.58
the,103.58,103.74
bones,103.74,104.04
in,104.04,104.2
your,104.2,104.32
feet,104.32,104.56
look,104.56,104.78
green.,104.78,105.08
I,105.9,106.1
was,106.1,106.24
now,106.24,106.42
almost,106.42,106.78
ready,106.78,107.06
to,107.06,107.24
go,107.24,107.36
back,107.36,107.54
to,107.54,107.68
the,107.68,107.8
orphanage,107.8,108.18
and,108.18,108.32
practice,108.32,108.66
being,108.66,108.96
like,108.96,109.14
the,109.14,109.28
man,109.28,109.5
who,109.5,109.66
all,109.66,109.84
the,109.84,109.92
girls,109.92,110.22
"loved,",110.22,110.62
since,110.72,110.92
I,110.92,111.08
had,111.08,111.22
my,111.22,111.4
new,111.4,111.58
Buster,111.58,111.9
Brown,111.9,112.18
shoes.,112.18,112.62
It,113.38,113.44
was,113.44,113.58
the,113.58,113.72
new,113.72,113.88
"haircut,",113.88,114.24
"though,",114.38,114.66
that,114.96,115.12
I,115.12,115.26
needed,115.26,115.5
to,115.5,115.72
complete,115.72,116.04
my,116.04,116.22
new,116.22,116.42
look.,116.42,116.72
We,117.36,117.6
finally,117.6,117.96
arrived,117.96,118.36
at,118.36,118.5
the,118.5,118.62
"unassuming,",118.62,119.16
unembellished,119.32,119.94
barber,119.94,120.24
"shop,",120.24,120.64
where,120.98,121.12
they,121.12,121.26
cut,121.26,121.46
our,121.46,121.62
hair,121.62,121.8
for,121.8,122.0
"free,",122.0,122.32
because,122.42,122.74
we,122.74,122.9
were,122.9,123.04
orphans.,123.04,123.56
Even,124.18,124.42
though,124.42,124.58
we,124.58,124.7
were,124.7,124.8
supposed,124.8,125.08
to,125.08,125.28
slowly,125.28,125.56
wait,125.56,125.8
to,125.8,125.96
be,125.96,126.1
"called,",126.1,126.4
I,126.48,126.62
ran,126.62,126.8
straight,126.8,127.16
up,127.16,127.38
to,127.38,127.5
one,127.5,127.64
of,127.64,127.72
the,127.72,127.9
barber,127.9,128.14
"chairs,",128.14,128.48
and,128.6,128.72
climbed,128.72,129.02
up,129.02,129.28
onto,129.28,129.52
the,129.52,129.7
board,129.7,129.98
the,129.98,130.16
barber,130.16,130.42
placed,130.42,130.74
across,130.74,131.1
the,131.1,131.32
arms,131.32,131.6
to,131.6,131.74
make,131.74,131.94
me,131.94,132.1
sit,132.1,132.28
up,132.28,132.44
higher.,132.44,132.76
I,133.22,133.4
looked,133.4,133.58
at,133.58,133.7
the,133.7,133.8
man,133.8,134.04
and,134.04,134.2
"said,",134.2,134.5
with,134.66,134.8
a,134.8,134.92
beaming,134.92,135.18
smile,135.18,135.54
on,135.54,135.68
my,135.68,135.82
"face,",135.82,136.18
I,136.3,136.5
want,136.5,136.76
an,136.76,136.92
Elvis,136.92,137.2
haircut.,137.2,137.62
Can,137.62,138.12
you,138.12,138.22
make,138.22,138.38
my,138.38,138.58
hair,138.58,138.74
like,138.74,138.96
"Elvis's,",138.96,139.46
I,139.46,139.6
asked.,139.6,139.92
The,140.66,140.74
"barber,",140.74,141.02
who,141.12,141.22
was,141.22,141.38
a,141.38,141.5
genial,141.5,141.76
young,141.76,142.06
"man,",142.06,142.36
grinned,142.66,142.88
back,142.88,143.12
at,143.12,143.26
me,143.26,143.42
and,143.42,143.58
said,143.58,143.7
that,143.7,143.84
he,143.84,143.94
would,143.94,144.06
try,144.06,144.32
his,144.32,144.44
best.,144.44,144.9
I,145.48,145.66
was,145.66,145.8
so,145.8,145.96
happy,145.96,146.28
when,146.28,146.44
he,146.44,146.54
started,146.54,146.76
to,146.76,146.92
cut,146.92,147.06
my,147.06,147.22
"hair,",147.22,147.56
but,147.86,148.08
just,148.08,148.28
as,148.28,148.44
he,148.44,148.58
started,148.58,148.86
to,148.86,149.06
"cut,",149.06,149.34
the,149.5,149.66
"matron,",149.66,150.02
who,150.06,150.28
had,150.28,150.42
been,150.42,150.56
watching,150.56,150.92
me,150.92,151.24
and,151.24,151.62
had,151.62,151.78
a,151.78,151.92
look,151.92,152.08
as,152.08,152.24
cold,152.24,152.52
as,152.52,152.7
"ice,",152.7,153.04
motioned,153.36,153.82
for,153.82,153.96
him,153.96,154.1
to,154.1,154.26
come,154.26,154.42
over,154.42,154.64
to,154.64,154.82
where,154.82,154.96
she,154.96,155.14
was,155.14,155.3
standing.,155.3,155.68
She,156.22,156.42
whispered,156.42,156.86
something,156.86,157.12
into,157.12,157.34
his,157.34,157.54
ear,157.54,157.76
that,157.76,157.94
caused,157.94,158.22
the,158.22,158.38
barber,158.38,158.6
to,158.6,158.78
shake,158.78,158.98
his,158.98,159.16
head,159.16,159.36
like,159.36,159.54
he,159.54,159.63
was,159.63,159.84
telling,159.84,160.08
her,160.08,160.34
no.,160.34,160.68
In,161.26,161.5
"response,",161.5,161.9
the,162.04,162.12
matron,162.12,162.38
walked,162.38,162.66
over,162.66,162.86
to,162.86,163.04
a,163.04,163.18
little,163.18,163.34
man,163.34,163.6
sitting,163.6,163.86
in,163.86,164.04
an,164.04,164.16
office,164.16,164.42
chair,164.42,164.72
that,164.72,164.94
squeaked,164.94,165.34
as,165.34,165.48
it,165.48,165.6
rolled,165.6,165.84
around,165.84,166.16
the,166.16,166.34
floor,166.34,166.66
and,166.66,166.86
spoke,166.86,167.14
to,167.14,167.32
him.,167.32,167.54
It,168.22,168.28
was,168.28,168.4
the,168.4,168.52
little,168.52,168.7
man,168.7,168.96
who,168.96,169.14
then,169.14,169.3
walked,169.3,169.6
over,169.6,169.9
and,169.9,170.1
said,170.1,170.26
something,170.26,170.58
to,170.58,170.74
the,170.74,170.88
man,170.88,171.08
who,171.08,171.22
was,171.22,171.36
cutting,171.36,171.58
my,171.6,171.8
hair.,171.8,172.08
The,172.64,172.88
next,172.88,173.08
thing,173.08,173.26
I,173.26,173.4
"knew,",173.4,173.64
the,174.14,174.3
man,174.3,174.52
who,174.52,174.64
was,174.64,174.76
cutting,174.76,174.96
my,174.96,175.14
hair,175.14,175.36
told,175.36,175.6
me,175.6,175.72
that,175.72,175.84
he,175.84,175.94
was,175.94,176.06
no,176.06,176.22
longer,176.22,176.56
allowed,176.56,176.88
to,176.92,177.08
give,177.08,177.2
me,177.2,177.32
an,177.32,177.44
Elvis,177.44,177.76
cut.,177.76,178.1
Why,178.68,178.92
"not,",178.92,179.18
I,179.24,179.36
cried,179.36,179.6
desperately.,179.6,180.14
The,180.92,181.2
kindly,181.2,181.48
barber,181.48,181.84
stopped,181.84,182.16
by,182.16,182.32
the,182.32,182.46
matron,182.46,182.78
did,182.78,182.96
not,182.96,183.12
"answer,",183.12,183.5
but,184.02,184.18
from,184.18,184.32
his,184.32,184.46
expression,184.46,184.9
I,184.9,185.16
could,185.16,185.32
tell,185.32,185.5
that,185.5,185.64
he,185.64,185.76
wished,185.76,186.0
he,186.0,186.14
could,186.14,186.3
cut,186.3,186.48
it,186.48,186.62
as,186.62,186.76
I,186.76,186.9
had,186.9,187.02
asked.,187.02,187.38
Within,187.82,188.14
a,188.14,188.26
few,188.26,188.4
"minutes,",188.4,188.78
it,188.96,189.04
wasn't,189.04,189.32
an,189.32,189.44
Elvis,189.44,189.68
"haircut,",189.68,190.08
but,190.3,190.42
a,190.42,190.54
short,190.54,190.78
buzz,190.78,191.08
cut,191.08,191.28
that,191.28,191.46
the,191.46,191.6
barber,191.6,191.82
had,191.82,192.02
given,192.02,192.24
me.,192.26,192.54
When,192.9,193.1
he,193.1,193.22
finished,193.22,193.46
shaving,193.46,193.76
off,193.76,194.02
all,194.02,194.18
my,194.18,194.36
hair,194.36,194.58
and,194.58,194.72
made,194.72,194.86
me,194.86,195.02
smell,195.02,195.24
real,195.24,195.48
good,195.48,195.72
with,195.72,195.9
his,195.9,196.06
"powder,",196.06,196.42
the,196.82,196.98
barber,197.22,197.3
handed,197.3,197.52
me,197.52,197.72
a,197.72,197.84
nickel,197.84,198.04
and,198.04,198.22
told,198.22,198.38
me,198.38,198.5
to,198.5,198.62
go,198.62,198.76
outside,198.76,199.12
to,199.12,199.28
the,199.28,199.38
snack,199.38,199.62
machine,199.62,199.94
and,199.94,200.12
buy,200.12,200.26
myself,200.26,200.6
a,200.64,200.82
candy,200.82,201.06
bar.,201.06,201.34
I,201.52,202.14
handed,202.14,202.42
him,202.42,202.6
the,202.6,202.72
nickel,202.72,202.92
back,202.92,203.26
and,203.26,203.42
told,203.42,203.62
him,203.62,203.74
that,203.74,203.86
I,203.86,203.94
was,203.94,204.1
not,204.1,204.32
hungry.,204.32,204.7
I'm,205.38,205.6
so,205.6,205.8
"sorry,",205.8,206.14
"baby,",206.26,206.52
he,206.6,206.74
said,206.74,207.04
as,207.04,207.5
I,207.5,207.64
climbed,207.64,207.86
out,207.86,208.06
of,208.06,208.18
his,208.18,208.3
barber,208.3,208.56
chair.,208.56,208.88
I,209.32,209.52
am,209.52,209.66
not,209.66,209.84
a,209.84,209.98
"baby,",209.98,210.26
I,210.36,210.48
said,210.48,210.72
as,210.72,211.0
I,211.0,211.14
wiped,211.14,211.32
the,211.32,211.48
tears,211.48,211.74
from,211.74,211.92
my,211.92,212.08
eyes.,212.08,212.4
I,213.04,213.24
then,213.24,213.4
sat,213.4,213.66
down,213.66,213.9
on,213.9,214.02
the,214.02,214.12
floor,214.12,214.36
and,214.36,214.54
brushed,214.54,214.78
away,214.78,215.02
the,215.02,215.2
hair,215.2,215.44
that,215.44,215.6
had,215.6,215.74
accumulated,215.74,216.22
on,216.22,216.46
my,216.46,216.62
shiny,216.62,216.9
new,216.94,217.12
buster,217.12,217.44
brown,217.44,217.7
shoes.,217.7,218.18
My,218.78,218.96
head,218.96,219.18
was,219.18,219.36
no,219.36,219.54
longer,219.54,219.84
in,219.84,220.0
the,220.0,220.12
"clouds,",220.12,220.54
and,220.9,221.04
I,221.04,221.14
got,221.14,221.28
up,221.28,221.42
off,221.42,221.58
the,221.58,221.74
"floor,",221.74,222.06
brushed,222.3,222.52
off,222.52,222.72
my,222.72,222.9
short,222.9,223.14
"pants,",223.14,223.56
and,223.74,223.86
walked,223.86,224.12
solemnly,224.12,224.62
toward,224.62,224.88
the,224.88,225.08
door.,225.08,225.36
The,226.18,226.24
matron,226.24,226.52
was,226.52,226.7
smiling,226.7,227.04
at,227.04,227.24
"me,",227.24,227.38
sort,227.48,227.6
of,227.6,227.74
funny-like.,227.74,228.28
The,228.82,229.0
"barber,",229.0,229.32
upset,229.44,229.7
by,229.7,229.9
the,229.9,230.02
"matron,",230.02,230.34
said,230.46,230.6
to,230.6,230.74
"her,",230.74,230.96
You,231.24,231.44
are,231.44,231.58
just,231.58,231.76
a,231.76,231.94
damn,231.94,232.16
"bitch,",232.16,232.48
lady.,232.62,232.84
She,233.5,233.74
yelled,233.74,233.94
back,233.94,234.18
at,234.18,234.34
him,234.34,234.44
at,234.44,234.54
the,234.54,234.62
top,234.62,234.78
of,234.78,234.9
her,234.9,235.02
lungs,235.02,235.36
before,235.36,235.88
walking,235.88,236.24
toward,236.24,236.52
the,236.52,236.72
office,236.72,237.04
as,237.04,237.26
fast,237.26,237.52
as,237.52,237.65
she,237.65,237.78
could.,237.78,238.1
To,238.48,238.68
show,238.68,238.86
his,238.86,239.04
"anger,",239.04,239.34
the,239.52,239.6
man,239.6,239.8
hit,239.8,239.96
the,239.96,240.1
wall,240.1,240.3
with,240.3,240.46
his,240.46,240.6
hand,240.6,240.88
and,240.88,241.04
then,241.04,241.18
walked,241.18,241.46
outside,241.46,241.84
where,241.84,242.04
he,242.04,242.1
stood,242.1,242.34
against,242.34,242.6
the,242.6,242.76
brick,242.76,242.94
"wall,",242.94,243.26
smoking,243.6,243.86
a,243.86,244.06
cigarette.,244.06,244.34
I,244.98,245.22
understood,245.22,245.58
right,245.58,245.9
there,245.9,246.08
my,246.08,246.26
haircut,246.26,246.56
was,246.56,246.78
something,246.78,247.06
that,247.06,247.24
had,247.24,247.38
been,247.38,247.54
out,247.54,247.78
of,247.78,247.92
the,247.92,248.04
power,248.04,248.32
of,248.32,248.48
the,248.48,248.62
"barber,",248.62,248.92
and,248.98,249.42
then,249.42,249.54
I,249.54,249.68
slowly,249.68,250.02
walked,250.02,250.36
outside,250.36,250.9
to,250.9,251.16
join,251.16,251.4
the,251.4,251.56
man.,251.56,251.82
He,252.62,252.7
looked,252.7,252.88
"down,",252.88,253.22
smiled,253.5,253.8
at,253.8,253.98
"me,",253.98,254.22
and,254.72,254.82
then,254.82,254.9
he,254.9,255.02
patted,255.02,255.22
me,255.22,255.38
on,255.38,255.5
top,255.5,255.68
of,255.68,255.8
my,255.8,255.94
bald,255.94,256.28
as,256.28,256.44
a,256.44,256.54
coot,256.54,256.74
head.,256.74,257.06
It,257.62,257.94
was,257.94,258.04
a,258.04,258.18
fact,258.18,258.36
of,258.36,258.5
my,258.5,258.64
life,258.64,258.88
that,258.88,259.02
I,259.02,259.1
was,259.1,259.22
not,259.22,259.38
going,259.38,259.56
to,259.56,259.64
have,259.64,259.8
hair,259.8,260.06
that,260.06,260.2
was,260.2,260.34
anything,260.34,260.62
like,260.62,260.88
Elvis's,260.88,261.31
any,261.31,261.52
time,261.52,261.76
soon.,261.76,262.1
I,262.5,262.68
then,262.68,262.84
looked,262.84,263.04
up,263.04,263.16
at,263.16,263.26
the,263.26,263.36
barber,263.36,263.6
with,263.6,263.78
my,263.78,263.96
wet,263.96,264.22
red,264.22,264.46
eyes,264.46,264.8
and,264.8,264.98
"asked,",264.98,265.28
Do,265.66,265.84
you,265.84,265.96
know,265.96,266.1
if,266.1,266.28
Elvis,266.28,266.54
Presley,266.54,266.94
has,266.94,267.18
green,267.18,267.46
bones?,267.46,267.86
