text,start,end
tulip,136.1,136.42
will,136.42,136.56
form,136.56,136.86
from,136.86,137.06
a,137.06,137.18
flowering,137.18,137.68
bulb,137.68,137.98
after,137.98,138.28
7,138.28,138.6
to,138.6,138.76
12,138.76,139.06
years.,139.06,139.52
When,139.98,140.26
a,140.26,140.38
bulb,140.38,140.58
grows,140.58,140.9
into,140.9,141.1
the,141.1,141.28
flower,141.28,141.6
the,141.6,141.8
original,141.8,142.18
bulb,142.18,142.5
will,142.5,142.68
disappear,142.68,143.12
but,143.12,143.64
a,143.64,143.78
clone,143.78,144.04
bulb,144.04,144.38
forms,144.38,144.72
in,144.72,144.86
its,144.86,145.0
place,145.0,145.42
as,145.42,145.76
do,145.76,145.9
several,145.9,146.22
buds.,146.22,146.7
Properly,147.22,147.78
cultivated,147.78,148.3
these,148.3,148.58
buds,148.58,148.88
will,148.88,149.02
become,149.02,149.3
bulbs,149.3,149.66
of,149.66,149.84
their,149.84,150.0
own.,150.0,150.28
The,150.42,151.02
tulip,151.02,151.39
breaking,151.39,151.7
virus,151.7,152.22
which,152.22,152.46
many,152.46,152.7
botanists,152.7,153.14
have,153.14,153.28
studied,153.28,153.68
spreads,153.68,154.26
only,154.26,154.6
through,154.6,154.84
buds,154.84,155.2
not,155.2,155.48
seeds,155.54,156.0
and,156.0,156.28
so,156.28,156.44
cultivating,156.44,156.96
the,156.96,157.12
most,157.12,157.3
appealing,157.3,157.66
varieties,157.66,158.14
takes,158.14,158.48
years.,158.48,158.94
Propagation,159.64,160.34
is,160.34,160.52
greatly,160.52,160.84
slowed,160.84,161.18
down,161.18,161.44
by,161.44,161.62
the,161.62,161.8
virus.,161.8,162.24
Tulips,162.82,163.4
bloom,163.4,163.66
in,163.66,163.84
April,163.84,164.14
and,164.14,164.34
May,164.34,164.51
for,164.51,164.76
about,164.76,165.0
a,165.0,165.18
week,165.18,165.44
and,165.44,165.66
the,165.66,165.8
secondary,165.8,166.18
buds,166.18,166.54
appear,166.54,166.88
shortly,166.88,167.24
thereafter.,167.24,167.78
Bulbs,168.44,168.88
can,168.88,169.04
be,169.04,169.16
uprooted,169.16,169.58
and,169.58,169.74
moved,169.74,170.02
about,170.02,170.38
from,170.38,170.66
June,170.66,170.94
to,170.94,171.1
September,171.1,171.56
and,171.56,172.08
thus,172.08,172.24
actual,172.24,172.6
purchases,172.6,173.06
occurred,173.2,173.56
during,173.56,173.86
these,173.86,174.12
months.,174.12,174.52
As,175.18,175.3
the,175.3,175.44
flowers,175.44,175.74
grew,175.74,175.96
in,175.96,176.1
popularity,176.1,176.68
professional,176.68,177.22
growers,177.32,177.7
paid,177.7,178.0
higher,178.0,178.34
and,178.34,178.5
higher,178.5,178.68
prices,178.68,179.08
for,179.08,179.38
bulbs,179.38,179.7
with,179.7,179.88
the,179.88,180.0
virus.,180.0,180.46
By,180.76,181.12
1634,181.12,182.02
in,182.02,182.34
part,182.34,182.37
as,182.37,182.76
a,182.76,182.88
result,182.88,183.1
of,183.1,183.3
demand,183.3,183.64
from,183.64,183.86
the,183.86,184.0
French,184.0,184.34
speculators,184.34,185.48
began,185.48,185.84
to,185.84,186.04
enter,186.04,186.24
the,186.24,186.4
market.,186.4,186.72
In,186.98,187.34
1636,187.34,188.24
the,188.24,188.5
Dutch,188.5,188.7
created,188.7,189.08
a,189.08,189.28
type,189.28,189.48
of,189.48,189.62
formal,189.62,189.96
futures,189.96,190.4
markets,190.4,190.84
which,190.84,191.56
merchants,191.56,191.98
used,191.98,192.28
to,192.28,192.46
sell,192.58,192.8
and,192.8,192.94
buy,192.94,193.2
contracts,193.2,193.78
to,193.78,193.98
buy,193.98,194.18
bulbs,194.18,194.5
at,194.5,194.68
the,194.68,194.78
end,194.78,194.92
of,194.92,195.02
the,195.02,195.14
season.,195.14,195.5
Traders,196.12,196.6
met,196.6,196.82
at,196.82,196.91
taverns,196.91,197.48
and,197.48,197.6
buyers,197.6,197.9
were,197.9,198.08
required,198.08,198.38
to,198.38,198.58
pay,198.58,198.72
a,198.72,198.86
fee,198.86,199.02
per,199.02,199.24
trade.,199.24,199.66
People,200.2,200.48
were,200.48,200.66
purchasing,200.66,201.06
bulbs,201.14,201.46
at,201.46,201.66
higher,201.66,201.92
and,201.92,202.08
higher,202.08,202.26
prices,202.26,202.76
intending,202.76,203.26
to,203.26,203.46
resell,203.46,203.88
them,203.88,204.06
for,204.06,204.24
a,204.24,204.36
profit.,204.36,204.72
However,205.34,205.62
such,205.62,205.88
a,205.88,206.04
scheme,206.04,206.28
could,206.28,206.5
not,206.5,206.7
last,206.7,207.12
unless,207.12,207.42
someone,207.42,207.72
was,207.72,207.9
ultimately,207.9,208.28
willing,208.28,208.62
to,208.62,208.77
pay,208.77,209.04
such,209.04,209.3
high,209.3,209.5
prices,209.5,209.86
and,209.86,210.08
take,210.08,210.26
possession,210.26,210.66
of,210.66,210.86
the,210.86,210.98
bulbs.,210.98,211.32
In,211.64,212.14
February,212.14,212.52
1637,212.52,213.44
tulip,213.44,213.98
traders,213.98,214.3
could,214.3,214.54
no,214.54,214.72
longer,214.72,215.0
find,215.0,215.32
new,215.32,215.52
buyers,215.52,215.9
willing,215.9,216.2
to,216.2,216.38
pay,216.38,216.56
increasingly,216.56,217.14
inflated,217.14,217.71
prices,217.71,218.12
for,218.12,218.38
their,218.38,218.54
bulbs.,218.54,219.0
As,219.54,219.9
this,219.9,220.08
realization,220.08,220.64
set,220.64,221.02
in,221.02,221.16
the,221.16,221.28
demand,221.28,221.6
for,221.6,221.8
tulips,221.8,222.18
collapsed,222.8,222.82
and,222.82,223.28
prices,223.28,223.66
plummeted,223.66,224.34
the,224.34,224.8
speculative,224.8,225.26
bubble,225.26,225.68
burst.,225.68,226.2
Some,226.84,227.12
were,227.12,227.28
left,227.28,227.46
holding,227.48,227.74
contracts,227.74,228.26
to,228.26,228.46
purchase,228.46,228.84
tulips,228.84,229.24
at,229.24,229.38
prices,229.38,229.68
now,229.68,229.92
ten,229.92,230.22
times,230.22,230.56
greater,230.56,230.88
than,230.88,231.1
those,231.1,231.26
on,231.26,231.46
the,231.46,231.56
open,231.56,231.8
market,231.8,232.18
while,232.18,232.74
others,232.74,233.04
found,233.04,233.3
themselves,233.3,233.66
in,233.66,233.84
possession,233.84,234.2
of,234.2,234.42
bulbs,234.42,234.7
now,234.7,234.88
worth,234.88,235.1
a,235.1,235.24
fraction,235.24,235.6
of,235.6,235.78
the,235.78,235.9
price,235.9,236.18
they,236.18,236.36
had,236.36,236.5
paid.,236.5,236.84
The,237.28,237.44
event,237.44,237.68
was,237.68,237.86
popularized,237.86,238.48
in,238.48,238.64
1841,238.64,239.26
by,239.36,239.62
the,239.62,239.76
book,239.76,239.98
Extraordinary,239.98,240.64
Popular,240.64,241.04
Delusions,241.04,241.68
and,241.68,241.88
the,241.88,242.0
Madness,242.0,242.34
of,242.34,242.5
Crowds,242.5,243.1
that,243.1,243.34
a,243.34,243.52
British,243.52,243.74
journalist,243.74,244.16
Charles,244.16,244.58
Mackey,244.58,245.06
wrote.,245.06,245.36
That,245.9,246.04
crowds,246.04,246.38
of,246.38,246.56
people,246.56,246.82
often,246.82,247.08
behave,247.12,247.42
irrationally,247.42,248.0
was,248.0,248.18
the,248.18,248.34
main,248.34,248.54
thesis,248.54,248.86
of,248.86,249.06
the,249.06,249.18
book,249.18,249.44
and,249.44,249.66
tulip,249.66,250.02
mania,250.02,250.34
was,250.34,250.52
one,250.52,250.68
of,250.68,250.76
the,250.76,250.9
primary,250.9,251.28
examples.,251.28,251.94
According,252.48,252.8
to,252.8,253.04
Mackey,253.04,253.46
at,253.46,253.92
one,253.92,254.14
point,254.14,254.38
12,254.38,254.68
acres,254.68,254.98
of,254.98,255.18
land,255.18,255.42
were,255.42,255.52
offered,255.52,255.92
for,255.92,256.14
a,256.14,256.32
Semper,256.32,256.62
Augustus,256.62,257.22
bulb.,257.22,257.6
He,258.24,258.4
claims,258.4,258.76
that,258.76,258.96
many,258.96,259.16
such,259.16,259.42
investors,259.42,259.9
ruined,259.9,260.36
by,260.36,260.56
the,260.56,260.74
fall,260.74,260.94
in,260.94,261.1
prices,261.1,261.44
were,261.44,261.68
desperate,261.68,262.16
and,262.16,262.66
Dutch,262.66,262.92
commerce,262.92,263.3
suffered,263.3,263.66
a,263.66,263.84
severe,263.84,264.18
shock.,264.18,264.68
In,265.12,265.34
Mackey's,265.34,265.78
account,265.78,266.08
the,266.08,266.28
panicked,266.28,266.6
tulip,266.6,266.92
speculators,266.92,267.5
sought,267.5,267.76
help,267.76,268.0
from,268.0,268.16
the,268.16,268.25
government,268.25,268.62
of,268.62,268.82
the,268.82,268.94
Netherlands,268.94,269.38
which,269.38,269.96
responded,269.96,270.42
by,270.42,270.66
declaring,270.66,271.08
that,271.08,271.28
anyone,271.28,271.54
who,271.54,271.73
had,271.73,271.92
bought,271.92,272.14
contracts,272.14,272.66
to,272.66,272.88
purchase,272.88,273.2
bulbs,273.2,273.52
in,273.52,273.72
the,273.72,273.84
future,273.84,274.2
could,274.2,274.68
void,274.68,274.94
their,274.94,275.14
contract,275.14,275.54
by,275.6,275.82
payment,275.82,276.16
of,276.16,276.34
a,276.34,276.44
10%,276.44,276.62
fee.,276.96,277.3
Attempts,278.0,278.38
that,278.38,278.5
were,278.5,278.62
made,278.62,278.86
to,278.86,279.02
resolve,279.02,279.32
the,279.32,279.52
situation,279.52,280.02
to,280.02,280.18
the,280.18,280.3
satisfaction,280.3,280.78
of,280.78,281.04
all,281.04,281.2
parties,281.2,281.6
were,281.6,281.8
unsuccessful.,281.8,282.5
The,283.18,283.36
mania,283.36,283.7
finally,283.7,284.04
ended,284.04,284.36
Mackey,284.4,284.78
says,284.78,285.14
with,285.14,285.68
individuals,285.68,286.14
stuck,286.14,286.6
with,286.6,286.76
the,286.76,286.9
bulbs,286.9,287.18
they,287.18,287.38
held,287.38,287.62
at,287.62,287.78
the,287.78,287.9
end,287.9,288.02
of,288.02,288.14
the,288.14,288.2
crash.,288.2,288.68
No,289.14,289.32
court,289.32,289.64
would,289.64,289.82
enforce,289.82,290.18
payment,290.18,290.52
of,290.52,290.74
a,290.74,290.84
contract,290.84,291.38
since,291.38,292.0
judges,292.0,292.34
regarded,292.34,292.78
the,292.78,292.96
debts,292.98,293.28
as,293.28,293.44
contracted,293.44,294.0
through,294.0,294.26
gambling,294.26,294.74
and,294.74,295.02
thus,295.02,295.24
not,295.24,295.48
enforceable,295.48,296.08
by,296.08,296.28
law.,296.28,296.66
Although,297.04,297.56
Mackey's,297.62,298.08
book,298.08,298.28
is,298.28,298.42
a,298.42,298.54
classic,298.54,298.9
that,298.9,299.1
many,299.1,299.3
publishing,299.3,299.72
houses,299.72,300.06
continue,300.06,300.54
reprinting,300.54,301.11
today,301.11,301.52
his,301.52,302.04
account,302.04,302.44
is,302.44,302.64
contested.,302.64,303.32
Many,303.76,304.0
modern,304.0,304.36
scholars,304.36,304.8
believe,304.8,305.16
the,305.16,305.34
mania,305.34,305.62
was,305.62,305.77
not,305.77,306.0
as,306.0,306.18
extraordinary,306.18,306.72
as,306.72,307.06
Mackey,307.06,307.38
described,307.38,307.92
with,307.92,308.16
some,308.16,308.4
arguing,308.4,308.74
that,308.74,308.94
the,308.94,309.06
price,309.06,309.3
changes,309.3,309.66
may,309.72,309.92
not,309.92,310.14
have,310.14,310.3
constituted,310.3,310.9
a,310.9,311.08
bubble.,311.08,311.36
Research,312.0,312.42
on,312.42,312.64
the,312.64,312.78
tulip,312.78,313.1
mania,313.1,313.5
is,313.5,313.7
difficult,313.7,314.08
because,314.2,314.46
of,314.46,314.64
the,314.64,314.76
limited,314.76,315.02
data,315.02,315.42
from,315.42,315.64
the,315.64,315.82
1630s.,315.82,316.78
However,317.32,317.48
some,317.48,317.84
modern,317.84,318.14
economists,318.14,318.72
have,318.8,318.98
proposed,318.98,319.32
rational,319.32,319.8
explanations,319.8,320.48
rather,320.48,321.16
than,321.16,321.28
a,321.28,321.42
speculative,321.42,321.82
mania,321.82,322.42
for,322.42,322.76
the,322.76,322.81
rise,322.81,323.18
and,323.18,323.34
fall,323.34,323.62
in,323.62,323.78
prices.,323.78,324.18
For,324.84,324.94
example,324.94,325.36
other,325.36,325.64
flowers,325.64,326.08
such,326.08,326.58
as,326.58,326.7
the,326.7,326.84
hyacinth,326.84,327.38
also,327.38,327.8
had,327.8,328.18
high,328.18,328.38
prices,328.38,328.72
on,328.72,328.94
the,328.94,329.06
flowers,329.06,329.32
introduction,329.32,329.88
which,329.88,330.54
then,330.54,330.74
fell,330.74,331.04
dramatically.,331.06,331.64
The,332.14,332.24
high,332.24,332.42
prices,332.42,332.78
may,332.78,333.02
also,333.02,333.3
have,333.3,333.52
been,333.52,333.66
driven,333.66,333.92
by,333.92,334.14
expectations,334.14,334.84
of,334.84,335.08
a,335.08,335.17
parliamentary,335.17,335.68
decree,335.68,336.3
that,336.3,336.94
contracts,336.94,337.42
could,337.42,337.62
be,337.62,337.78
voided,337.78,338.16
for,338.16,338.36
a,338.36,338.5
small,338.5,338.72
cost,338.72,339.28
thus,339.28,339.88
lowering,339.88,340.36
the,340.36,340.56
risk,340.56,340.8
to,340.8,340.98
buyers.,340.98,341.44
Despite,342.02,342.4
these,342.4,342.64
disagreements,342.64,343.38
about,343.38,343.62
whether,343.62,343.9
the,343.9,344.04
phenomenon,344.04,344.56
technically,344.56,345.08
constituted,345.08,345.8
an,345.8,345.94
economic,345.94,346.36
bubble,346.36,346.72
the,346.72,347.22
term,347.22,347.46
tulip,347.46,347.9
mania,347.9,348.28
is,348.28,348.48
still,348.48,348.74
often,348.74,349.06
used,349.06,349.36
metaphorically,349.36,350.08
to,350.08,350.26
refer,350.26,350.46
to,350.46,350.64
any,350.64,350.84
large,350.84,351.16
economic,351.16,351.64
bubble,351.64,352.02
when,352.02,352.56
asset,352.56,352.63
prices,352.63,353.26
deviate,353.26,353.8
from,353.8,354.04
intrinsic,354.04,354.5
values.,354.5,355.12
