text,start,end
which,86.26,86.5
hung,86.5,86.68
in,86.68,86.82
curls,86.82,87.18
on,87.18,87.4
her,87.4,87.54
"shoulders,",87.54,88.0
the,88.52,88.66
snowflakes,88.66,89.2
kept,89.2,89.46
"landing,",89.46,89.88
but,90.28,90.48
she,90.48,90.62
did,90.62,90.74
not,90.74,90.92
notice,90.92,91.26
them,91.26,91.54
as,91.54,91.98
she,91.98,92.14
shivered,92.14,92.6
along.,92.6,92.94
She,93.82,94.02
was,94.02,94.16
losing,94.16,94.46
strength,94.46,95.02
and,95.02,95.32
beginning,95.32,95.58
to,95.58,95.76
doubt,95.76,96.04
she,96.04,96.28
could,96.28,96.44
weather,96.44,96.7
this,96.7,96.96
storm.,96.96,97.34
It,98.76,98.94
was,98.94,99.08
New,99.08,99.3
"Year's,",99.3,99.76
and,99.96,100.08
the,100.08,100.2
girl,100.2,100.4
asked,100.4,100.72
herself,100.72,101.22
"why,",101.22,101.86
as,102.06,102.18
lights,102.18,102.46
shone,102.46,102.84
from,102.84,103.04
every,103.04,103.28
window,103.28,103.68
and,103.68,104.06
the,104.06,104.28
savory,104.28,104.6
smell,104.6,104.98
of,104.98,105.18
roast,105.18,105.48
goose,105.48,105.94
crept,105.94,106.4
out,106.4,106.56
on,106.56,106.7
the,106.7,106.8
"streets,",106.8,107.18
she,107.78,107.96
was,107.96,108.12
outside,108.12,108.7
all,108.7,109.32
alone.,109.32,109.8
"Exhausted,",111.04,111.52
she,111.64,111.74
finally,111.74,112.0
sat,112.0,112.3
down,112.3,112.54
in,112.54,112.7
a,112.7,112.82
corner,112.82,113.14
behind,113.14,113.52
a,113.52,113.7
little,113.7,113.84
bakery.,113.84,114.24
She,114.96,115.18
put,115.18,115.34
a,115.34,115.48
rag,115.48,115.8
she,115.8,115.94
had,115.94,116.1
found,116.1,116.38
over,116.38,116.64
her,116.64,116.82
legs,116.82,117.16
to,117.16,117.36
cover,117.36,117.6
"herself,",117.6,118.04
but,118.34,118.54
she,118.54,118.66
could,118.66,118.78
not,118.78,118.96
keep,118.96,119.22
off,119.22,119.43
the,119.43,119.62
cold.,119.62,119.98
The,120.62,120.94
"girl,",120.94,121.28
who,121.46,121.56
the,121.56,121.68
night,121.68,121.92
air,121.92,122.12
had,122.12,122.3
completely,122.3,122.72
"enveloped,",122.72,123.42
dared,123.64,123.86
not,123.86,124.08
go,124.08,124.3
"home,",124.3,124.68
for,125.06,125.22
she,125.22,125.38
had,125.38,125.46
sold,125.46,125.96
no,125.96,126.28
matches.,126.28,126.72
Her,127.88,128.12
father,128.12,128.42
had,128.42,128.6
been,128.6,128.74
mean,128.74,129.14
and,129.14,129.34
moody,129.34,129.7
ever,129.7,130.14
since,130.14,130.42
his,130.42,130.56
wife,130.56,130.86
had,130.86,131.04
gone,131.04,131.3
to,131.3,131.5
meet,131.5,131.68
her,131.68,131.84
maker.,131.84,132.1
He,132.9,133.1
would,133.1,133.24
certainly,133.24,133.48
beat,133.48,133.74
"her,",133.74,133.94
as,134.24,134.44
he,134.44,134.54
has,134.54,134.66
done,134.66,134.84
several,134.84,135.16
times,135.16,135.62
in,135.62,135.78
the,135.78,135.88
weeks,135.88,136.04
"past,",136.04,136.56
because,137.08,137.3
she,137.3,137.47
had,137.47,137.62
not,137.62,137.82
earned,137.82,138.16
any,138.16,138.44
money,138.44,138.68
to-day.,138.68,139.06
"Besides,",140.02,140.58
it,140.94,141.2
was,141.2,141.32
almost,141.32,141.56
as,141.56,141.78
cold,141.78,142.1
at,142.1,142.28
home,142.28,142.58
as,142.58,142.78
"outside,",142.78,143.22
for,143.68,143.84
they,143.84,143.96
had,143.96,144.08
only,144.08,144.28
a,144.28,144.48
patchy,144.48,144.98
roof,144.98,145.3
to,145.3,145.55
cover,145.55,145.88
them.,145.88,146.12
The,148.04,148.28
girl's,148.28,148.6
little,148.6,148.76
hands,148.76,149.12
were,149.12,149.32
almost,149.32,149.6
frozen,149.6,149.96
"solid,",149.96,150.46
so,150.8,150.98
she,150.98,151.14
decided,151.14,151.58
that,151.58,151.98
a,151.98,152.08
burning,152.08,152.32
match,152.32,152.7
might,152.74,152.96
be,152.96,153.12
of,153.12,153.26
some,153.26,153.46
good.,153.46,153.76
Scratch,154.34,155.1
sounded,155.1,155.62
the,155.62,155.82
match,155.82,156.14
as,156.14,156.46
she,156.46,156.6
drew,156.6,156.8
it,156.8,156.98
out.,156.98,157.2
How,157.78,157.98
it,157.98,158.12
sputtered,158.12,158.84
as,158.84,159.1
it,159.1,159.24
burnt!,159.24,159.54
It,160.0,160.14
gave,160.14,160.26
a,160.26,160.42
"warm,",160.42,160.82
candle-like,161.1,161.64
bright,161.64,161.98
light,161.98,162.36
that,162.36,162.74
the,162.74,162.86
girl,162.86,163.08
hid,163.08,163.34
from,163.34,163.54
the,163.54,163.68
world,163.68,164.02
as,164.02,164.4
she,164.4,164.54
held,164.54,164.78
her,164.78,164.94
hand,164.94,165.3
over,165.3,165.62
it.,165.62,165.86
Why,166.8,166.88
had,166.88,167.02
no,167.02,167.22
one,167.22,167.4
wanted,167.4,167.68
to,167.68,167.88
buy,167.88,168.1
even,168.1,168.4
one,168.4,168.66
match?,168.66,169.1
A,169.96,170.14
wonderful,170.14,170.48
light,170.48,170.88
it,170.88,171.24
"was,",171.24,171.48
really.,171.56,171.84
It,172.76,172.98
seemed,172.98,173.22
to,173.22,173.34
the,173.34,173.46
girl,173.46,173.8
that,173.8,174.28
she,174.28,174.42
was,174.42,174.56
sitting,174.56,174.78
by,174.78,174.96
a,174.96,175.12
large,175.12,175.5
iron,175.5,175.84
"stove,",175.84,176.52
with,176.88,177.08
polished,177.08,177.52
brass,177.52,177.9
feet,177.92,178.26
and,178.26,178.66
a,178.66,178.78
brass,178.78,179.06
ornament.,179.06,179.54
How,180.22,180.46
the,180.46,180.62
fire,180.62,180.9
burned!,180.9,181.34
The,182.32,182.56
girl,182.56,182.74
was,182.74,182.94
"pleased,",182.94,183.46
and,183.56,183.66
the,183.66,183.76
fire,183.76,184.0
actually,184.0,184.3
seemed,184.3,184.72
so,184.72,185.08
warm,185.08,185.48
that,185.48,186.08
the,186.08,186.22
child,186.22,186.52
stretched,186.52,186.98
out,186.98,187.1
her,187.1,187.32
feet,187.32,187.6
as,187.6,187.84
if,187.84,187.98
to,187.98,188.12
warm,188.12,188.34
"them,",188.34,188.6
"when,",189.28,189.66
"suddenly,",189.92,190.26
the,190.78,190.94
flame,190.94,191.24
of,191.24,191.4
the,191.4,191.52
match,191.52,191.88
went,191.88,192.42
out.,192.42,192.72
It,194.22,194.26
was,194.26,194.36
a,194.36,194.48
"short,",194.48,194.78
stubby,194.98,195.28
match,195.28,195.68
that,195.68,196.0
the,196.0,196.1
little,196.1,196.28
girl,196.28,196.56
next,196.56,197.04
rubbed,197.04,197.68
on,197.68,197.8
the,197.8,197.9
wall.,197.9,198.16
It,199.1,199.38
burst,199.38,199.58
into,199.58,199.78
a,199.78,199.94
"flame,",199.94,200.32
and,200.8,200.98
lo,200.98,201.1
and,201.1,201.24
"behold,",201.24,201.68
the,202.14,202.28
girl,202.28,202.5
was,202.5,202.7
transported,202.7,203.38
from,203.38,203.76
her,203.76,203.94
dank,203.94,204.3
city,204.3,204.76
to,205.18,205.42
a,205.42,205.54
"beautiful,",205.54,205.88
sunny,206.22,206.38
forest.,206.38,206.96
She,207.96,208.14
heard,208.14,208.28
the,208.28,208.44
birds,208.44,208.74
"chirping,",208.74,209.18
and,209.68,209.96
she,209.96,210.1
was,210.1,210.24
surrounded,210.24,210.6
by,210.6,210.84
wildflowers,210.84,211.7
and,211.7,211.94
birches,211.94,212.44
as,212.44,212.78
white,212.78,213.0
as,213.02,213.18
snow.,213.18,213.5
A,214.34,214.56
little,214.56,214.76
squirrel,214.76,215.24
hid,215.24,215.84
some,215.84,216.06
food,216.06,216.54
in,216.54,216.8
the,216.8,216.9
ground,216.9,217.36
and,217.36,217.9
scurried,217.9,218.32
off,218.32,218.62
into,218.62,218.9
the,218.9,219.1
underbrush.,219.1,219.7
The,220.9,220.96
girl,220.96,221.1
was,221.1,221.26
"curious,",221.26,221.72
so,222.08,222.28
she,222.28,222.44
dug,222.44,222.62
some,222.62,222.82
squirrel,222.82,223.14
food,223.14,223.38
up,223.38,223.64
to,223.64,223.92
see,223.92,224.04
what,224.04,224.2
it,224.2,224.32
"was,",224.32,224.64
but,224.98,225.44
then,225.44,225.56
she,225.56,225.7
forgot,225.7,225.92
to,225.96,226.12
put,226.12,226.22
it,226.22,226.32
back.,226.32,226.64
The,227.36,227.62
squirrel,227.62,227.86
came,227.86,228.08
back,228.08,228.48
and,228.48,229.12
looked,229.12,229.32
in,229.32,229.48
its,229.48,229.6
hiding,229.6,229.86
"place,",229.86,230.28
but,230.52,230.68
the,230.68,230.8
food,230.8,231.04
was,231.04,231.24
nowhere,231.24,231.48
to,231.48,231.7
be,231.7,231.84
found.,231.84,232.2
Then,233.26,233.48
the,233.48,233.64
match,233.64,233.92
went,233.92,234.14
"out,",234.14,234.44
and,234.76,235.08
it,235.08,235.2
wasn't,235.2,235.42
the,235.42,235.54
forest,235.54,235.88
that,235.88,236.06
remained,236.06,236.44
before,236.44,236.76
her,236.76,237.0
eyes.,237.0,237.4
It,237.74,238.22
was,238.22,238.34
only,238.34,238.56
the,238.56,238.78
"thick,",238.78,239.12
"damp,",239.38,239.72
cold,239.9,240.4
wall.,240.4,241.04
The,243.2,243.42
girl,243.42,243.6
looked,243.6,243.8
despondently,243.8,244.58
into,244.58,244.98
the,244.98,245.18
sky,245.18,245.56
that,245.56,245.8
was,245.8,245.94
now,245.94,246.12
fully,246.12,246.48
"darkened,",246.48,247.12
and,247.52,247.72
suddenly,247.72,248.0
she,248.24,248.28
saw,248.28,248.5
a,248.5,248.68
star,248.68,248.98
"fall,",248.98,249.46
leaving,249.76,250.04
behind,250.04,250.46
it,250.46,250.72
a,250.72,250.98
bright,250.98,251.28
streak,251.28,251.74
of,251.74,251.98
fire.,251.98,252.36
Someone,253.08,253.46
is,253.46,253.66
"dying,",253.66,254.02
thought,254.16,254.36
the,254.36,254.5
little,254.5,254.64
girl.,254.64,254.96
It,255.64,255.9
was,255.9,256.04
her,256.04,256.2
old,256.2,256.36
"grandmother,",256.36,256.86
the,257.44,257.68
one,257.68,257.82
who,257.82,257.96
had,257.96,258.08
loved,258.08,258.3
her,258.3,258.46
the,258.46,258.6
"most,",258.6,258.98
and,259.42,259.56
the,259.56,259.68
one,259.68,259.8
who,259.8,259.94
the,259.94,260.04
girl,260.04,260.24
used,260.24,260.46
to,260.46,260.6
visit,260.6,260.82
every,260.82,261.04
"Sunday,",261.04,261.44
who,261.98,262.12
had,262.12,262.24
told,262.24,262.46
her,262.46,262.6
that,262.6,262.74
when,262.74,262.84
a,262.84,262.96
star,262.96,263.2
"falls,",263.2,263.68
a,264.26,264.44
soul,264.44,264.8
leaves,264.8,265.2
this,265.2,265.35
earth.,265.35,265.8
It,266.32,266.66
was,266.66,266.78
her,266.78,266.92
last,266.92,267.32
match,267.32,267.78
that,267.78,268.12
the,268.12,268.22
little,268.22,268.38
girl,268.38,268.68
now,268.68,268.94
rubbed,268.94,269.26
on,269.26,269.36
the,269.36,269.46
"wall,",269.46,269.74
and,270.28,270.44
the,270.44,270.54
light,270.54,270.72
again,270.72,271.06
shone,271.14,271.66
round,271.66,271.96
her.,271.96,272.24
Her,272.96,273.3
old,273.3,273.5
grandmother,273.5,273.98
in,273.98,274.18
the,274.18,274.3
brightness,274.3,274.62
"stood,",274.62,275.12
and,275.68,275.8
loving,275.8,276.06
in,276.06,276.24
her,276.24,276.38
appearance.,276.38,276.74
The,278.52,278.54
girl,278.54,278.56
understood,278.56,278.84
her,278.84,279.08
grandmother,279.08,279.46
would,279.46,279.68
soon,279.68,279.92
"disappear,",279.92,280.5
but,281.12,281.36
she,281.36,281.48
tried,281.48,281.78
to,281.78,281.96
play,281.96,282.14
for,282.14,282.23
time.,282.23,282.74
"Grandmother,",283.68,284.36
cried,284.56,284.76
the,284.76,284.92
little,284.92,285.08
"one,",285.08,285.36
"oh,",285.6,285.78
take,285.88,285.98
me,285.98,286.14
with,286.14,286.36
you.,286.36,286.58
I,287.32,287.52
know,287.52,287.68
you,287.68,287.8
will,287.8,287.94
go,287.94,288.1
away,288.1,288.42
when,288.42,288.64
the,288.64,288.78
match,288.78,288.98
burns,288.98,289.3
out.,289.3,289.62
The,290.44,290.66
girl,290.66,290.84
decided,290.84,291.2
to,291.2,291.4
light,291.4,291.56
the,291.56,291.7
whole,291.7,291.86
bundle,291.86,292.22
of,292.22,292.4
"matches,",292.4,292.84
in,293.38,293.5
order,293.5,293.66
to,293.66,293.86
keep,293.86,294.04
her,294.04,294.18
grandmother,294.18,294.54
there.,294.62,294.92
The,296.12,296.36
girl,296.36,296.64
saw,296.64,296.92
the,296.92,297.08
matches,297.08,297.4
glowed,297.4,297.92
with,297.92,298.04
a,298.04,298.18
light,298.18,298.38
that,298.38,298.56
was,298.56,298.72
brighter,298.72,299.08
than,299.08,299.3
the,299.3,299.44
"day,",299.44,299.68
and,300.34,300.48
her,300.48,300.6
grandmother,300.6,300.96
had,301.04,301.22
never,301.22,301.44
appeared,301.44,301.84
so,301.84,302.08
large,302.08,302.64
or,302.64,303.06
so,303.06,303.24
beautiful,303.24,303.62
as,303.62,303.94
she,303.94,304.08
did,304.08,304.34
in,304.34,304.62
the,304.62,304.74
light,304.74,304.94
of,304.94,305.1
the,305.1,305.2
little,305.2,305.36
matches.,305.36,305.74
The,306.74,306.82
grandmother,306.82,307.3
then,307.3,307.88
took,307.88,308.08
the,308.08,308.22
little,308.22,308.4
girl,308.4,308.66
in,308.66,308.8
her,308.8,308.94
"arms,",308.94,309.34
and,309.82,309.96
they,309.96,310.08
both,310.08,310.32
flew,310.32,310.58
upwards,310.58,311.02
in,311.02,311.4
brightness,311.4,311.82
and,311.82,312.2
joy,312.2,312.52
far,312.52,312.84
above,312.84,313.1
the,313.1,313.28
"earth,",313.28,313.62
where,313.98,314.16
there,314.16,314.3
was,314.3,314.44
neither,314.44,314.66
cold,314.66,315.16
nor,315.16,315.4
"hunger,",315.4,315.76
and,316.18,316.34
the,316.34,316.4
little,316.4,316.64
girl,316.64,316.92
felt,316.92,317.24
safe,317.24,317.66
and,317.66,317.88
peaceful.,317.88,318.28
In,319.3,319.5
the,319.5,319.62
dawn,319.62,319.92
of,319.92,320.1
the,320.1,320.24
morning,320.24,320.56
there,320.56,320.8
lay,320.8,321.06
the,321.06,321.24
poor,321.24,321.48
little,321.48,321.72
"one,",321.72,322.0
not,322.46,322.7
frowning,322.7,323.24
but,323.24,323.48
"smiling,",323.48,324.0
and,324.84,324.89
with,324.89,325.08
a,325.08,325.22
pale,325.22,325.6
face,325.6,326.08
leaning,326.08,326.44
against,326.44,326.78
the,326.78,326.94
"wall,",326.94,327.26
frozen,328.0,328.4
and,328.4,328.94
stone,328.94,329.3
dead.,329.3,329.64
She,330.88,331.08
tried,331.08,331.34
to,331.34,331.5
warm,331.5,331.68
"herself,",331.68,332.14
said,332.34,332.52
some.,332.52,332.84
Men,334.1,334.16
who,334.16,334.3
saw,334.3,334.56
her,334.56,334.74
were,334.74,334.92
asking,334.92,335.2
their,335.2,335.38
parents,335.38,335.68
why,335.68,335.88
no,335.88,336.06
one,336.06,336.2
helped,336.2,336.58
the,336.58,337.2
girl,337.2,337.44
who,337.44,337.62
they,337.62,337.78
knew,337.78,338.06
looked,338.06,338.34
dirt,338.34,338.6
poor,338.6,338.96
and,338.96,339.16
helpless.,339.16,339.62
Passers-by,340.82,341.5
who,341.5,341.7
saw,341.7,341.94
her,341.94,342.12
sitting,342.12,342.38
motionless,342.38,343.08
wished,343.08,343.96
they,343.96,344.12
could,344.12,344.26
have,344.26,344.4
helped,344.4,344.56
the,344.56,344.72
"girl,",344.72,344.94
but,345.52,345.75
their,345.75,345.94
good,345.94,346.12
intentions,346.12,346.68
were,346.68,347.2
a,347.2,347.36
day,347.36,347.52
late,347.52,347.84
and,347.84,348.28
a,348.28,348.38
dollar,348.38,348.56
short.,348.56,348.96
Other,349.96,350.22
people,350.22,350.54
suspected,350.54,350.98
the,350.98,351.18
girl,351.18,351.34
had,351.34,351.5
fallen,351.5,351.8
asleep,351.8,352.16
and,352.16,352.36
"frozen,",352.36,352.78
but,353.72,353.9
no,353.9,354.06
one,354.06,354.2
imagined,354.2,354.74
what,354.74,355.0
beautiful,355.0,355.4
things,355.4,355.72
she,355.72,355.9
had,355.9,356.08
"seen,",356.08,356.42
nor,357.0,357.2
into,357.2,357.42
what,357.42,357.62
glory,357.62,358.04
she,358.04,358.4
had,358.4,358.56
entered,358.56,358.9
with,358.9,359.22
her,359.22,359.34
grandmother,359.34,359.8
on,360.2,360.4
New,360.4,360.56
Year's,360.56,360.8
Day.,360.8,361.04
