text,start,end
being,224.52,224.7
small?,224.7,225.22
Nothing,225.9,226.48
at,226.48,226.66
"all,",226.66,226.88
but,226.96,227.06
it,227.06,227.16
makes,227.16,227.34
things,227.34,227.58
hard,227.58,227.78
to,227.78,227.92
find.,227.92,228.24
Or,229.18,229.36
"notice,",229.36,229.84
Abby,230.0,230.24
"said,",230.24,230.58
suddenly,230.88,231.2
feeling,231.2,231.6
like,231.6,232.14
the,232.14,232.34
small,232.34,232.7
overlooked,232.7,233.18
Mr.,233.18,233.5
Sticky,233.6,233.88
"herself,",233.88,234.38
and,234.88,235.08
storming,235.08,235.52
from,235.52,235.7
the,235.7,235.84
room.,235.84,236.1
The,237.96,238.2
door,238.2,238.36
to,238.36,238.46
the,238.46,238.56
bedroom,238.56,238.8
opened,238.8,239.06
a,239.06,239.18
few,239.18,239.3
minutes,239.3,239.56
"later,",239.56,239.88
and,240.3,240.46
Mom's,240.46,240.78
face,240.78,240.98
appeared.,240.98,241.36
She,242.42,242.58
was,242.58,242.74
there,242.74,242.88
to,242.88,243.04
try,243.04,243.18
to,243.18,243.34
make,243.34,243.54
up,243.54,243.8
for,243.8,244.1
having,244.1,244.3
been,244.3,244.56
insensitive,244.56,245.1
earlier.,245.1,245.54
She,246.98,247.18
had,247.18,247.3
put,247.3,247.44
her,247.44,247.58
work,247.58,247.78
on,247.78,247.92
the,247.92,248.02
back,248.02,248.2
"burner,",248.2,248.52
and,248.8,248.92
occupied,248.92,249.34
herself,249.34,249.88
with,249.88,250.26
Sticky.,250.26,250.58
"Abby,",252.3,252.66
who,253.08,253.34
was,253.34,253.46
breathing,253.46,253.72
fire,253.72,254.28
all,254.28,255.06
on,255.06,255.24
account,255.24,255.46
of,255.46,255.64
the,255.64,255.72
little,255.72,255.86
"snail,",255.86,256.28
tried,256.84,257.12
to,257.12,257.28
ignore,257.28,257.62
"her,",257.62,257.86
but,258.06,258.22
it,258.22,258.32
was,258.32,258.42
hard,258.42,258.74
when,258.74,258.98
Mom,258.98,259.24
walked,259.24,259.5
over,259.5,259.7
to,259.7,259.82
the,259.82,259.92
bed,259.92,260.14
and,260.14,260.3
sat,260.3,260.5
next,260.5,260.74
to,260.74,260.88
her.,260.88,261.0
"Mom,",262.1,262.52
who,262.62,262.74
Abby,262.74,262.98
still,262.98,263.26
strained,263.26,263.86
to,263.86,264.12
remain,264.12,264.42
upset,264.42,264.76
"with,",264.76,265.02
had,265.1,265.22
gone,265.22,265.42
out,265.42,265.6
to,265.6,265.74
find,265.74,265.92
her,265.92,266.06
"glasses,",266.06,266.38
in,267.06,267.24
order,267.24,267.38
to,267.38,267.56
search,267.56,267.82
for,267.82,268.04
Sticky,268.04,268.36
more,268.36,268.62
effectively.,268.62,269.06
This,270.16,270.34
is,270.34,270.46
my,270.46,270.62
new,270.62,270.9
and,270.9,271.1
extra-powerful,271.1,271.92
pair,271.92,272.3
I,272.3,272.48
have,272.48,272.8
for,272.8,273.44
important,273.44,273.86
"occasions,",273.86,274.44
like,274.7,274.94
snail,274.94,275.28
"hunting,",275.28,275.6
she,275.7,275.84
said.,275.84,276.06
She,277.02,277.22
smiled,277.22,277.52
at,277.52,277.7
"Abby,",277.7,277.98
trying,278.42,278.64
to,278.64,278.8
butter,278.8,279.0
her,279.0,279.2
"up,",279.2,279.46
but,279.88,280.12
Abby,280.12,280.42
didn't,280.42,280.66
smile,280.66,280.94
back.,280.94,281.3
Abby,282.2,282.56
believed,282.56,282.96
her,282.96,283.16
mom's,283.16,283.56
idea,283.56,283.84
would,283.84,284.02
not,284.02,284.2
"succeed,",284.2,284.7
but,285.08,285.38
then,285.38,285.52
she,285.52,285.66
had,285.66,285.78
an,285.78,285.9
idea,285.9,286.14
of,286.14,286.34
her,286.34,286.5
own.,286.5,286.72
I've,287.1,287.9
got,287.9,288.0
a,288.0,288.12
magnifying,288.12,288.58
"glass,",288.58,289.04
Abby,289.24,289.52
suddenly,289.52,289.84
"remembered,",289.84,290.32
and,290.78,291.16
rushed,291.16,291.38
off,291.38,291.64
to,291.64,291.8
find,291.8,292.02
it.,292.02,292.18
On,293.64,293.92
the,293.92,294.08
floor,294.08,294.3
beside,294.3,294.66
each,294.66,294.88
"other,",294.88,295.16
they,295.26,295.36
"sat,",295.36,295.74
shuffling,296.26,296.82
around,296.82,297.06
the,297.06,297.24
"tank,",297.24,297.48
looking,297.86,298.1
all,298.1,298.42
over,298.42,298.62
the,298.62,298.74
"place,",298.74,299.14
and,299.76,299.9
peering,299.9,300.18
into,300.18,300.38
the,300.38,300.54
corners,300.54,301.04
among,301.04,301.74
the,301.74,301.92
big,301.92,302.08
pebbles,302.08,302.54
and,302.54,302.8
the,302.8,302.92
pond,302.92,303.2
weed.,303.2,303.44
Abby,304.62,304.96
tried,304.96,305.2
to,305.2,305.36
"imagine,",305.36,305.76
if,305.84,305.96
she,305.96,306.08
were,306.08,306.24
"Sticky,",306.24,306.64
a,307.26,307.5
little,307.5,307.66
water,307.66,307.94
"snail,",307.94,308.28
where,308.54,308.8
would,308.8,308.94
she,308.94,309.1
hide,309.1,309.32
out?,309.32,309.48
At,310.86,311.1
one,311.1,311.26
point,311.26,311.42
she,311.42,311.58
thought,311.58,311.74
she,311.74,311.9
saw,311.9,312.16
"him,",312.16,312.42
but,312.76,313.04
it,313.04,313.14
wasn't,313.14,313.44
the,313.44,313.58
water,313.58,313.8
snail.,313.8,314.12
It,315.02,315.16
was,315.16,315.28
a,315.28,315.42
large,315.42,315.72
speck,315.72,316.02
of,316.02,316.16
dust,316.16,316.46
that,316.46,316.62
was,316.62,316.76
deceptively,316.76,317.4
bobbing,317.4,317.9
around,317.9,318.22
in,318.22,318.4
the,318.4,318.5
water,318.5,318.72
like,318.72,318.94
a,318.94,319.08
live,319.08,319.32
animal.,319.32,319.48
They,320.82,321.0
were,321.0,321.14
ready,321.14,321.34
to,321.34,321.52
call,321.52,321.66
it,321.66,321.78
"quits,",321.78,322.14
when,322.32,322.52
suddenly,322.52,322.84
Mom,322.84,323.18
"cried,",323.18,323.24
Mom,323.24,323.26
"cried,",323.26,323.52
Aha!,323.76,324.06
Tucked,325.2,325.62
in,325.62,325.7
a,325.7,325.8
curve,325.8,326.1
of,326.1,326.26
the,326.26,326.4
"archway,",326.4,326.86
perfectly,327.22,327.56
hidden,327.56,327.94
against,327.94,328.3
a,328.3,328.48
pitch-dark,328.48,329.02
"stone,",329.02,329.52
sat,329.92,330.2
Mr.,330.2,330.44
"Sticky,",330.54,330.86
safe,331.6,331.86
and,331.86,332.04
sound.,332.04,332.4
You,334.04,334.32
I,334.32,334.5
can,334.5,334.62
always,334.62,334.82
count,334.82,335.08
"on,",335.08,335.34
Abby,335.5,335.84
said,335.84,336.08
to,336.08,336.24
her,336.24,336.38
"mom,",336.38,336.68
with,336.82,336.96
relief.,336.96,337.36
Then,338.28,338.5
she,338.5,338.66
noticed,338.66,338.94
another,338.94,339.24
water,339.24,339.54
snail,339.54,339.88
was,339.88,340.1
right,340.1,340.3
next,340.3,340.52
to,340.52,340.68
"Sticky,",340.68,341.0
and,341.32,341.48
asked,341.48,341.78
where,341.78,341.94
this,341.94,342.14
new,342.14,342.38
addition,342.38,342.64
to,342.64,342.8
the,342.8,342.92
family,342.92,343.2
could,343.2,343.42
have,343.42,343.54
come,343.54,343.72
from.,343.72,343.94
I'm,344.96,345.4
beginning,345.4,345.62
to,345.62,345.82
suspect,345.82,346.24
the,346.24,346.46
pond,346.46,346.78
weed,346.78,347.0
is,347.0,347.14
"guilty,",347.14,347.5
don't,347.7,347.86
you,347.86,347.96
think?,347.96,348.16
replied,348.32,348.62
Mom.,348.62,348.98
They,350.04,350.16
both,350.16,350.4
laughed,350.4,350.8
and,350.8,351.0
climbed,351.0,351.3
into,351.3,351.52
Abby's,351.52,351.88
bed,351.88,352.06
"together,",352.06,352.46
and,353.14,353.34
though,353.34,353.48
it,353.48,353.58
was,353.58,353.72
"cozy,",353.72,354.14
it,354.6,354.78
was,354.78,354.9
a,354.9,354.98
bit,354.98,355.06
of,355.06,355.18
a,355.18,355.28
squeeze.,355.28,355.7
Budge,356.68,357.06
"up,",357.06,357.22
Mom,357.32,357.5
"said,",357.5,357.78
giving,358.2,358.44
Abby,358.44,358.74
a,358.74,358.9
push,358.9,359.2
with,359.2,359.62
her,359.62,359.72
bottom.,359.72,360.0
I,360.78,360.98
"can't,",360.98,361.28
because,361.36,361.5
I'm,361.5,361.68
already,361.68,361.86
on,361.86,362.0
the,362.0,362.12
edge.,362.12,362.48
Good,363.28,363.54
heavens,363.54,363.88
you've,363.88,364.16
grown,364.16,364.38
then.,364.38,364.66
When,365.24,365.48
did,365.48,365.64
that,365.64,365.86
happen?,365.86,366.14
You,366.74,366.94
could,366.94,367.06
have,367.06,367.16
put,367.16,367.28
an,367.28,367.4
elephant,367.4,367.72
in,367.72,367.96
here,367.96,368.12
last,368.12,368.4
time,368.4,368.58
we,368.58,368.7
did,368.7,368.86
this.,368.86,369.12
Before,369.64,370.02
I,370.02,370.22
know,370.22,370.4
"it,",370.4,370.58
you'll,370.76,370.9
be,370.9,371.02
all,371.02,371.22
grown,371.22,371.46
up.,371.46,371.7
On,372.62,372.82
her,372.82,372.96
mom's,372.96,373.3
"chest,",373.3,373.66
Abby,374.24,374.5
then,374.5,374.68
put,374.68,374.84
her,374.84,374.98
head,374.98,375.26
and,375.26,375.68
smiled.,375.68,376.14
