text,start,end
that,39.0,39.12
the,39.12,39.24
military,39.24,39.66
then,39.66,39.92
engaged,39.92,40.36
in,40.36,40.52
a,40.52,40.64
cover-up.,40.64,41.14
The,41.58,41.82
incident,41.82,42.14
has,42.14,42.36
turned,42.36,42.66
into,42.66,42.88
a,42.88,43.06
widely,43.06,43.32
known,43.32,43.64
pop,43.64,43.94
culture,43.94,44.28
"phenomenon,",44.28,44.94
making,45.38,45.74
the,45.74,45.94
name,45.94,46.14
Roswell,46.14,46.66
synonymous,46.66,47.28
with,47.28,47.56
UFOs.,47.56,48.34
It,48.86,49.1
ranks,49.1,49.42
as,49.42,49.6
one,49.6,49.74
of,49.74,49.86
the,49.86,49.98
most,49.98,50.18
publicized,50.18,50.9
and,50.9,51.08
controversial,51.08,51.72
alleged,51.72,52.26
UFO,52.26,52.86
incidents.,52.86,53.44
On,54.2,54.28
July,54.28,54.56
"9,",54.56,55.02
"1947,",55.24,56.16
a,56.6,56.74
press,56.74,57.02
release,57.02,57.4
that,57.4,57.64
Roswell,57.64,58.14
Army,58.14,58.54
Airfield,58.54,59.1
issued,59.1,59.6
stated,59.6,60.32
that,60.32,60.56
personnel,60.56,61.02
from,61.14,61.38
the,61.38,61.56
field's,61.56,61.96
bomb,61.96,62.22
group,62.22,62.54
had,62.54,62.74
recovered,62.74,63.14
a,63.14,63.36
crashed,63.36,63.78
flying,63.78,64.26
disc,64.26,64.76
from,64.76,65.32
a,65.32,65.48
ranch,65.48,65.76
near,65.76,65.96
"Roswell,",65.96,66.58
sparking,66.9,67.48
intense,67.48,67.98
media,67.98,68.32
interest.,68.32,68.88
Later,69.46,69.78
the,69.78,69.96
same,69.96,70.22
"day,",70.22,70.48
the,70.58,70.68
commanding,70.68,71.12
general,71.12,71.48
of,71.48,71.72
the,71.72,71.86
8th,71.86,72.12
Air,72.12,72.32
Force,72.32,72.6
stated,72.6,72.92
"that,",72.92,73.2
in,73.3,73.42
"fact,",73.42,73.76
a,73.8,74.06
weather,74.06,74.24
balloon,74.24,74.58
had,74.58,74.76
been,74.76,74.92
recovered,74.92,75.26
by,75.26,75.5
the,75.5,75.64
Roswell,75.64,76.1
Army,76.1,76.44
Airfield,76.44,77.0
"personnel,",77.0,77.64
rather,77.84,78.36
than,78.36,78.57
a,78.57,79.0
flying,79.0,79.32
saucer.,79.32,79.88
A,80.56,80.7
subsequent,80.7,81.1
press,81.1,81.46
conference,81.46,81.94
was,81.94,82.12
"called,",82.12,82.54
featuring,82.74,83.06
debris,83.06,83.46
from,83.46,83.68
the,83.68,83.84
crashed,83.84,84.16
object,84.16,84.56
that,84.56,84.7
confirmed,84.7,85.26
the,85.26,85.82
weather,85.82,86.06
balloon,86.06,86.36
description.,86.36,86.92
The,87.24,87.7
case,87.7,87.94
was,87.94,88.12
quickly,88.12,88.4
forgotten,88.4,88.84
and,88.84,89.04
almost,89.04,89.34
completely,89.34,89.86
"ignored,",89.86,90.38
even,90.58,90.8
by,90.8,91.0
UFO,91.0,91.4
"researchers,",91.4,91.98
for,92.06,92.32
more,92.32,92.5
than,92.5,92.66
30,92.66,92.98
years.,92.98,93.48
Then,94.02,94.4
in,94.4,94.58
"1978,",94.58,95.46
nuclear,96.0,96.28
physicist,96.28,96.88
and,96.88,97.14
author,97.14,97.5
Stanton,97.5,98.0
Friedman,98.0,98.58
interviewed,98.58,99.04
Jesse,99.04,99.44
"Marcel,",99.44,99.96
the,100.32,100.48
only,100.48,100.7
person,100.7,101.12
known,101.12,101.36
to,101.36,101.52
have,101.52,101.66
accompanied,101.66,102.06
the,102.06,102.26
Roswell,102.26,102.66
debris,102.66,103.02
from,103.02,103.28
where,103.28,103.5
it,103.5,103.62
was,103.62,103.76
recovered,103.76,104.16
to,104.2,104.4
Fort,104.4,104.66
Worth.,104.66,105.06
Over,105.58,105.82
the,105.82,105.98
next,105.98,106.18
few,106.18,106.38
"years,",106.38,106.72
the,106.84,106.96
accounts,106.96,107.3
he,107.3,107.52
and,107.52,107.68
others,107.68,107.94
gave,107.94,108.42
elevated,108.42,109.18
Roswell,109.18,109.7
from,109.7,109.88
a,109.88,110.02
forgotten,110.02,110.36
incident,110.4,110.82
to,110.82,111.04
perhaps,111.04,111.32
the,111.32,111.52
most,111.52,111.7
famous,111.7,112.2
UFO,112.2,112.66
case,112.66,113.04
of,113.04,113.18
all,113.18,113.38
time.,113.38,113.8
By,114.26,114.44
the,114.44,114.6
early,114.6,114.82
"1990s,",114.82,115.74
UFO,115.84,116.18
researchers,116.18,116.7
had,116.7,116.94
interviewed,116.94,117.34
several,117.34,117.72
hundred,117.72,118.0
people,118.0,118.36
who,118.36,118.58
had,118.58,118.88
or,118.88,119.04
claimed,119.04,119.36
to,119.4,119.56
have,119.56,119.72
had,119.72,119.98
a,119.98,120.12
connection,120.12,120.48
with,120.48,120.72
the,120.72,120.88
events,120.88,121.16
at,121.16,121.32
Roswell,121.32,121.82
in,121.82,122.0
1947.,122.0,122.7
"Additionally,",123.74,124.28
hundreds,124.48,124.7
of,124.7,124.94
documents,124.94,125.38
were,125.38,125.6
obtained,125.6,125.94
by,125.94,126.14
Freedom,126.14,126.5
of,126.5,126.72
Information,126.72,127.22
Act,127.22,127.56
"requests,",127.56,128.14
as,128.56,128.74
were,128.74,128.88
some,128.88,129.16
that,129.16,129.32
insiders,129.32,129.84
apparently,129.84,130.36
leaked.,130.36,130.8
Their,131.88,132.08
conclusions,132.08,132.62
were,132.62,132.94
that,132.94,133.08
at,133.08,133.24
least,133.24,133.46
one,133.46,133.7
alien,133.7,134.02
craft,134.02,134.48
had,134.48,134.68
crashed,134.68,135.12
in,135.12,135.28
the,135.28,135.38
Roswell,135.38,135.76
"vicinity,",135.76,136.22
that,136.88,136.92
"aliens,",136.92,137.36
some,137.52,137.7
possibly,137.7,138.14
still,138.14,138.48
"alive,",138.48,138.82
were,138.9,139.02
"recovered,",139.02,139.46
and,139.94,140.06
that,140.06,140.16
a,140.16,140.26
massive,140.26,140.58
cover-up,140.58,141.18
of,141.18,141.28
any,141.28,141.46
knowledge,141.46,141.82
of,141.82,141.98
the,141.98,142.1
incident,142.1,142.38
was,142.38,142.62
put,142.62,142.84
in,142.84,143.0
place.,143.0,143.42
Numerous,144.08,144.62
"books,",144.62,145.02
"articles,",145.34,145.76
television,145.96,146.28
"specials,",146.28,146.86
and,146.94,147.0
even,147.0,147.2
a,147.2,147.38
made-for-TV,147.38,148.02
movie,148.02,148.5
brought,148.5,149.0
the,149.0,149.16
1947,149.16,150.0
incident,150.1,150.5
fame,150.5,150.84
and,150.84,151.0
notoriety,151.0,151.68
so,151.68,151.9
that,151.9,152.04
by,152.04,152.18
the,152.18,152.34
"mid-1990s,",152.34,153.4
strong,153.52,153.76
majorities,153.76,154.34
in,154.34,154.54
"polls,",154.54,154.94
such,155.34,155.47
as,155.47,155.74
a,155.74,155.84
1997,155.84,156.56
CNN,156.56,157.22
Time,157.22,157.66
"poll,",157.66,158.1
believed,158.56,158.92
that,158.92,159.16
aliens,159.16,159.62
had,159.62,159.84
visited,159.84,160.18
"Earth,",160.18,160.66
and,161.0,161.12
specifically,161.12,161.58
that,161.58,161.86
aliens,161.86,162.24
had,162.28,162.46
landed,162.46,162.74
at,162.74,162.96
"Roswell,",162.96,163.54
and,163.78,163.9
that,163.9,164.02
the,164.02,164.18
government,164.18,164.6
was,164.6,165.28
covering,165.28,165.62
up,165.62,165.86
the,165.86,165.98
fact.,165.98,166.38
During,167.38,167.68
the,167.68,167.84
1980s,167.84,168.58
and,168.58,168.7
"1990s,",168.7,169.54
a,169.64,169.72
new,169.72,169.98
narrative,169.98,170.4
emerged,170.4,170.94
which,170.94,171.46
was,171.46,171.68
at,171.68,171.82
strong,171.82,172.24
odds,172.24,172.74
with,172.74,173.1
what,173.1,173.28
was,173.28,173.54
reported,173.54,174.08
in,174.08,174.38
1947.,174.38,175.12
This,176.2,176.46
narrative,176.46,176.86
evolved,176.86,177.4
over,177.4,177.68
the,177.68,177.9
years,177.9,178.22
from,178.22,178.46
the,178.46,178.6
time,178.6,178.82
the,178.82,179.0
first,179.0,179.3
book,179.3,179.6
on,179.6,179.76
Roswell,179.76,180.26
was,180.26,180.5
published,180.5,180.92
in,180.92,181.12
"1980,",181.12,181.78
as,182.14,182.32
many,182.32,182.6
new,182.6,182.88
witnesses,182.88,183.3
and,183.3,183.54
accounts,183.54,183.9
"emerged,",183.9,184.44
drawn,184.76,185.06
out,185.06,185.3
in,185.3,185.48
part,185.48,185.72
by,185.72,185.92
the,185.92,186.06
publicity,186.06,186.48
on,186.54,186.78
the,186.78,186.9
incident.,186.9,187.32
Of,188.12,188.18
the,188.18,188.3
hundreds,188.3,188.58
of,188.58,188.78
witnesses,188.78,189.14
that,189.14,189.38
the,189.38,189.52
various,189.52,189.84
researchers,189.84,190.4
"interviewed,",190.4,190.92
a,191.28,191.44
seemingly,191.44,191.8
impressive,191.8,192.36
"figure,",192.36,192.78
a,193.22,193.34
comparable,193.34,193.78
few,193.78,194.16
were,194.16,194.36
true,194.36,194.64
"witnesses,",194.64,195.12
who,195.58,195.76
claimed,195.76,195.98
to,195.98,196.12
have,196.12,196.26
actually,196.26,196.58
seen,196.58,196.88
debris,196.88,197.26
or,197.26,197.46
aliens.,197.46,197.98
Most,198.46,198.82
of,198.82,198.96
these,198.96,199.12
so-called,199.12,199.56
witnesses,199.56,200.0
were,200.0,200.34
repeating,200.34,200.74
the,200.74,200.92
claims,200.92,201.2
of,201.2,201.4
"others,",201.4,201.72
and,201.9,201.98
their,201.98,202.1
testimony,202.1,202.62
would,202.62,202.9
be,202.9,203.08
inadmissible,203.08,203.72
hearsay,203.72,204.34
in,204.34,204.56
an,204.56,204.72
American,204.72,205.04
court.,205.04,205.46
As,206.26,206.58
for,206.58,206.74
the,206.74,206.92
several,206.92,207.2
accounts,207.2,207.64
from,207.64,207.88
those,207.88,208.12
who,208.12,208.3
claimed,208.3,208.5
to,208.5,208.66
have,208.66,208.8
seen,208.8,208.98
"aliens,",208.98,209.5
critics,209.8,210.1
identified,210.1,210.62
a,210.66,210.82
variety,210.82,211.16
of,211.16,211.4
problems,211.4,211.8
with,211.8,212.06
them.,212.06,212.28
These,212.72,212.98
problems,212.98,213.4
ranged,213.4,213.76
from,213.76,213.94
the,213.94,214.08
reliability,214.08,214.52
of,214.52,214.88
second-hand,214.88,215.34
accounts,215.34,215.8
to,215.8,216.28
serious,216.28,216.7
credibility,216.7,217.22
problems,217.44,217.66
with,217.66,217.9
witnesses,217.9,218.3
making,218.3,218.7
demonstrably,218.7,219.44
false,219.44,219.8
or,219.8,220.0
internally,220.0,220.5
inconsistent,220.5,221.16
"claims,",221.16,221.78
to,222.3,222.37
dubious,222.37,222.9
deathbed,222.9,223.46
"confessions,",223.46,224.18
or,224.6,224.76
accounts,224.76,225.2
from,225.2,225.44
elderly,225.44,225.84
or,225.84,226.08
easily,226.08,226.42
confused,226.42,227.02
witnesses.,227.02,227.48
A,228.2,228.38
basic,228.38,228.7
problem,228.7,229.14
with,229.14,229.4
all,229.4,229.6
the,229.6,229.76
witness,229.76,230.04
"accounts,",230.04,230.58
according,230.92,231.26
to,231.26,231.46
the,231.46,231.6
"critics,",231.6,231.98
is,232.22,232.36
that,232.36,232.48
they,232.48,232.6
all,232.6,232.83
came,232.83,233.14
a,233.14,233.3
minimum,233.3,233.52
of,233.52,233.78
31,233.78,234.14
years,234.14,234.58
after,234.58,234.94
the,234.94,235.14
events,235.14,235.48
in,235.48,235.66
"question,",235.66,236.04
and,236.5,236.66
in,236.66,236.78
many,236.78,236.98
cases,236.98,237.36
were,237.36,237.56
recounted,237.56,238.08
more,238.08,238.28
than,238.28,238.44
40,238.44,238.76
years,238.76,239.04
after,239.04,239.28
the,239.28,239.42
fact.,239.42,239.76
Not,240.3,240.6
only,240.6,240.84
are,240.84,240.98
memories,240.98,241.34
this,241.34,241.62
old,241.62,241.96
of,241.96,242.16
dubious,242.16,242.56
"reliability,",242.56,243.16
they,243.8,244.0
were,244.0,244.16
also,244.16,244.46
subject,244.46,244.88
to,244.88,245.08
contamination,245.08,245.66
from,245.88,246.04
other,246.04,246.34
accounts,246.34,246.76
the,246.76,246.94
witnesses,246.94,247.36
may,247.36,247.64
have,247.64,247.78
been,247.78,247.92
exposed,247.92,248.4
to.,248.4,248.66
Though,249.36,249.66
there,249.66,249.9
had,249.9,250.12
always,250.12,250.46
been,250.46,250.72
skeptics,250.72,251.38
who,251.38,251.66
had,251.66,251.82
many,251.82,252.04
objections,252.04,252.54
to,252.54,252.76
the,252.76,252.9
plausibility,252.9,253.52
of,253.52,253.65
these,253.65,253.82
"accounts,",253.82,254.26
it,254.44,254.48
was,254.48,254.62
not,254.62,254.82
until,254.82,255.06
the,255.06,255.22
mid-1990s,255.22,256.18
that,256.18,256.3
a,256.3,256.44
strong,256.44,256.74
counter-argument,256.74,257.52
to,257.52,257.66
the,257.66,257.78
presence,257.78,258.02
of,258.06,258.22
aliens,258.22,258.62
was,258.62,258.86
widely,258.86,259.2
publicized.,259.2,260.02
The,260.54,260.78
General,260.78,261.06
Accounting,261.06,261.6
Office,261.6,261.94
launched,261.94,262.32
an,262.32,262.5
inquiry,262.5,262.94
and,262.94,263.4
directed,263.4,263.72
the,263.72,263.94
Office,263.94,264.26
of,264.26,264.44
the,264.44,264.58
Secretary,264.58,264.96
of,265.0,265.14
the,265.14,265.24
Air,265.24,265.42
Force,265.42,265.74
to,265.74,265.94
conduct,265.94,266.3
an,266.3,266.5
internal,266.5,266.86
investigation.,266.86,267.62
The,267.78,268.16
result,268.16,268.46
was,268.46,268.66
summarized,268.66,269.22
in,269.22,269.4
two,269.4,269.62
reports.,269.62,270.22
The,271.28,271.38
"first,",271.38,271.68
released,271.78,272.12
in,272.12,272.34
"1995,",272.34,273.02
concluded,273.4,273.72
that,273.72,273.92
the,273.92,274.06
reported,274.06,274.42
recovered,274.42,274.92
material,274.92,275.4
in,275.4,275.64
1947,275.64,276.28
was,276.28,276.71
likely,276.71,277.04
debris,277.04,277.46
from,277.46,277.72
a,277.72,277.86
secret,277.86,278.12
government,278.12,278.5
program,278.5,278.96
called,278.96,279.28
Project,279.28,279.74
"Mogul,",279.74,280.24
which,280.72,280.94
involved,280.94,281.34
high-altitude,281.34,282.1
balloons,282.12,282.52
meant,282.52,282.78
to,282.78,282.96
detect,282.96,283.3
sound,283.3,283.62
waves,283.62,283.94
generated,283.94,284.32
by,284.32,284.56
Soviet,284.56,284.94
atomic,284.94,285.38
bomb,285.38,285.66
tests,285.66,286.0
and,286.0,286.22
ballistic,286.22,286.62
missiles.,286.66,287.12
The,287.74,287.94
second,287.94,288.22
"report,",288.22,288.68
released,288.94,289.34
two,289.34,289.56
years,289.56,289.78
"later,",289.78,290.12
in,290.26,290.3
"1997,",290.3,291.12
concluded,291.52,291.9
that,291.9,292.12
reports,292.12,292.48
of,292.48,292.68
recovered,292.68,293.06
alien,293.12,293.44
bodies,293.44,293.86
were,293.86,294.08
likely,294.08,294.36
a,294.36,294.58
combination,294.58,295.06
of,295.06,295.58
innocently,295.58,296.42
transformed,296.42,296.94
memories,296.94,297.34
of,297.34,297.56
military,297.56,297.96
accidents,298.0,298.46
involving,298.46,298.9
injured,298.9,299.3
or,299.3,299.48
killed,299.48,299.76
"personnel,",299.76,300.38
innocently,300.88,301.38
transformed,301.38,302.06
memories,302.06,302.56
of,302.56,303.14
the,303.14,303.38
recovery,303.38,303.8
of,303.8,304.18
anthropomorphic,304.18,305.22
dummies,305.22,305.66
in,305.66,305.92
military,305.92,306.32
programs,306.32,306.9
U.S.,306.9,307.28
conducted,307.3,307.74
in,307.74,307.98
the,307.98,308.1
"1950s,",308.1,308.98
and,309.56,309.76
hoaxes,309.76,310.22
that,310.22,310.3
various,310.3,310.66
witnesses,310.66,311.14
and,311.14,311.36
UFO,311.36,311.74
proponents,311.74,312.32
perpetrated.,312.32,312.98
The,313.54,313.8
psychological,313.8,314.3
effects,314.3,314.76
of,314.76,314.94
time,314.94,315.18
compression,315.18,315.66
and,315.66,315.88
confusion,315.88,316.4
about,316.4,316.7
when,316.7,316.94
events,316.94,317.24
occurred,317.24,317.66
explain,317.66,317.9
the,317.9,318.28
discrepancy,318.28,318.88
with,318.88,319.08
the,319.08,319.22
years,319.22,319.48
in,319.48,319.68
question.,319.68,320.06
In,320.5,320.74
January,320.74,321.1
"1997,",321.1,321.8
Karl,322.22,322.4
"Pflock,",322.4,322.92
one,323.06,323.18
of,323.18,323.26
the,323.26,323.34
more,323.34,323.5
prominent,323.5,323.92
pro-UFO,323.92,324.66
"researchers,",324.66,325.2
"said,",325.36,325.68
Based,325.88,326.34
on,326.34,326.52
my,326.52,326.76
"research,",326.76,327.32
and,327.46,327.58
that,327.58,327.74
of,327.74,327.9
"others,",327.9,328.26
I,328.58,328.72
am,328.72,328.84
as,328.84,329.0
certain,329.0,329.26
as,329.26,329.46
it,329.46,329.6
is,329.6,329.68
possible,329.68,330.08
to,330.08,330.3
be,330.3,330.44
without,330.44,330.66
absolute,330.74,331.1
proof,331.1,331.6
that,331.6,332.06
no,332.06,332.3
flying,332.3,332.66
saucer,332.66,333.12
or,333.12,333.26
saucers,333.26,333.78
crashed,333.78,334.2
in,334.2,334.36
the,334.36,334.46
general,334.46,334.74
vicinity,334.74,335.32
of,335.32,335.76
Roswell,335.76,336.28
or,336.36,336.52
on,336.52,336.68
the,336.68,336.8
plains,336.8,337.14
of,337.14,337.34
San,337.34,337.62
Augustin,337.62,338.26
in,338.26,338.72
1947.,338.72,339.44
He,340.14,340.36
then,340.36,340.6
"added,",340.6,340.87
The,340.87,341.42
debris,341.42,341.68
found,341.68,342.08
was,342.08,342.28
the,342.28,342.42
remains,342.42,342.7
of,342.7,342.88
something,342.88,343.14
very,343.14,343.44
"earthly,",343.44,343.9
all,344.4,344.58
but,344.58,344.7
certainly,344.7,345.04
something,345.04,345.44
from,345.44,345.72
the,345.72,345.9
top-secret,345.9,346.52
Project,346.52,346.92
Mogul.,346.92,347.42
Although,348.02,348.32
most,348.32,348.7
now,348.7,348.92
agree,348.92,349.2
with,349.2,349.38
this,349.38,349.52
"conclusion,",349.52,350.06
each,350.4,350.66
"year,",350.66,350.96
during,351.08,351.28
July,351.28,351.6
4,351.6,351.96
"weekend,",351.96,352.44
the,352.9,353.04
city,353.04,353.22
of,353.22,353.42
Roswell,353.42,353.84
hosts,353.84,354.22
the,354.22,354.44
Roswell,354.44,354.98
UFO,354.98,355.46
"Festival,",355.46,355.96
celebrating,356.22,356.6
all,356.6,356.88
things,356.88,357.18
"UFO,",357.18,357.76
featuring,358.08,358.44
prominent,358.44,358.99
ufologists,358.99,360.0
and,360.0,360.38
discussions.,360.38,360.88
