text,start,end
guilty,68.4,68.78
for,69.4,69.58
she,69.58,69.76
had,69.76,69.9
been,69.9,70.06
the,70.06,70.2
one,70.2,70.36
to,70.36,70.5
buy,70.5,70.66
the,70.66,70.8
phone,70.8,71.02
for,71.02,71.2
Lucy,71.2,71.5
just,71.5,71.84
a,71.84,72.0
couple,72.0,72.16
of,72.16,72.3
months,72.3,72.48
ago.,72.48,72.68
She,73.62,73.82
then,73.82,74.02
admitted,74.02,74.38
her,74.38,74.6
regret,74.6,74.94
about,74.94,75.16
the,75.16,75.34
phone,75.34,75.56
was,75.56,75.74
still,75.74,75.9
bugging,75.9,76.22
her,76.22,76.42
out,76.62,76.84
loud,76.84,77.12
as,77.12,77.3
she,77.3,77.44
"sighed,",77.44,77.92
I,78.44,78.72
never,78.72,78.92
should,78.92,79.12
have,79.12,79.24
given,79.24,79.42
you,79.42,79.56
that,79.56,79.74
"phone,",79.74,80.06
Lucy.,80.2,80.38
"No,",81.52,81.76
it's,81.8,81.96
fine.,81.96,82.24
I,82.32,82.4
love,82.4,82.6
"it,",82.6,82.74
said,82.8,82.94
"Lucy,",82.94,83.26
knowing,83.94,84.24
that,84.24,84.44
affording,84.44,84.76
the,84.76,84.96
phone,84.96,85.2
had,85.2,85.38
been,85.38,85.5
no,85.5,85.72
small,85.72,86.06
thing,86.06,86.4
for,86.4,86.6
her,86.6,86.74
mother.,86.74,86.98
It,88.0,88.16
had,88.16,88.24
been,88.24,88.36
nothing,88.36,88.62
but,88.62,88.86
trouble,88.86,89.18
though.,89.18,89.48
Lucy,90.44,90.8
did,90.8,90.98
not,90.98,91.2
know,91.2,91.42
who,91.42,91.62
it,91.62,91.78
was,91.78,92.1
that,92.1,92.26
was,92.26,92.36
sending,92.36,92.58
her,92.58,92.76
the,92.76,92.86
messages,92.86,93.18
and,94.12,94.3
she,94.3,94.42
did,94.42,94.54
not,94.54,94.7
know,94.7,94.96
how,94.96,95.16
they,95.16,95.3
got,95.3,95.46
her,95.46,95.62
"number,",95.62,95.96
but,96.58,96.76
whoever,96.76,97.02
it,97.02,97.24
"was,",97.24,97.56
he,98.16,98.44
or,98.44,98.66
she,98.66,98.94
had,98.94,99.16
slowly,99.16,99.46
taken,99.46,99.86
over,99.86,100.22
Lucy's,100.22,100.82
life.,100.82,101.1
She,102.02,102.22
was,102.22,102.34
getting,102.34,102.52
several,102.52,102.84
texts,102.84,103.22
a,103.22,103.42
day,103.42,103.6
"now,",103.6,103.92
all,104.18,104.5
of,104.5,104.64
which,104.64,104.78
were,104.78,104.96
abusive,104.96,105.4
and,105.4,105.66
hurtful.,105.66,106.1
Lucy,106.8,107.1
wondered,107.1,107.36
what,107.36,107.52
the,107.52,107.64
person,107.64,108.0
who,108.0,108.22
was,108.22,108.34
messaging,108.34,108.72
her,108.72,109.04
might,109.04,109.66
be,109.66,109.84
thinking,109.84,110.13
or,110.13,110.52
trying,110.52,110.72
to,110.72,110.9
achieve,110.9,111.4
with,111.4,111.8
all,111.8,111.94
of,111.94,112.06
their,112.06,112.18
hateful,112.18,112.48
messages.,112.48,112.98
As,113.96,114.4
a,114.4,114.52
car,114.52,114.72
pulled,114.72,115.0
up,115.0,115.18
outside,115.18,115.5
the,115.5,115.68
"school,",115.68,115.98
which,116.28,116.48
looked,116.48,116.66
like,116.66,116.8
a,116.8,116.92
large,116.92,117.22
shadow,117.22,117.7
in,117.7,118.12
the,118.12,118.24
darkness,118.24,118.6
of,118.6,118.84
a,118.84,118.92
November,118.92,119.2
"evening,",119.2,119.58
Lucy,120.32,120.6
felt,120.6,120.82
a,120.82,120.98
shiver,120.98,121.32
run,121.32,121.72
down,121.72,121.9
her,121.9,122.08
spine.,122.08,122.5
Hastened,123.3,123.66
by,123.66,123.86
"Jill,",123.86,124.16
who,124.26,124.34
did,124.34,124.46
not,124.46,124.6
want,124.6,124.78
to,124.78,124.88
be,124.88,124.96
late,124.96,125.22
to,125.22,125.4
her,125.4,125.56
own,125.56,125.72
"concert,",125.72,126.12
Lucy,126.7,127.04
hesitantly,127.04,127.58
stepped,127.58,127.96
out,127.96,128.14
of,128.14,128.22
the,128.22,128.32
car,128.32,128.7
and,128.7,129.18
walked,129.18,129.44
toward,129.44,129.66
the,129.66,129.8
school.,129.8,130.06
It,130.78,131.06
was,131.06,131.24
Jill,131.24,131.54
"who,",131.54,131.76
in,131.84,131.9
her,131.9,132.02
final,132.02,132.3
year,132.3,132.48
of,132.48,132.6
high,132.6,132.76
"school,",132.76,133.06
had,133.14,133.32
become,133.32,133.5
involved,133.5,133.96
in,133.96,134.16
helping,134.16,134.38
organize,134.38,134.86
this,134.86,135.1
year's,135.1,135.42
school,135.42,135.7
talent,135.7,136.12
show,136.12,136.46
and,136.86,137.0
she,137.0,137.12
took,137.12,137.3
her,137.3,137.44
position,137.44,137.82
very,137.82,138.28
seriously.,138.28,138.86
Lucy,139.64,140.08
hurried,140.08,140.42
behind,140.42,140.72
"Jill,",140.72,141.08
pulling,141.44,141.68
on,141.68,141.86
the,141.86,141.98
"worn,",141.98,142.3
oversized,142.4,142.8
coat,142.8,143.28
that,143.28,143.86
had,143.86,144.02
originally,144.02,144.36
belonged,144.36,144.8
to,144.8,145.0
Jill,145.0,145.3
in,145.84,146.04
order,146.04,146.2
to,146.2,146.36
keep,146.36,146.56
her,146.56,146.72
dry,146.72,147.16
as,147.16,147.4
the,147.4,147.54
raindrops,147.54,148.02
fell,148.02,148.32
all,148.32,148.6
around,148.6,148.86
them.,148.86,149.08
As,150.1,150.34
the,150.34,150.48
sisters,150.48,150.84
entered,150.84,151.16
the,151.16,151.32
hall,151.32,151.64
where,151.64,151.86
the,151.86,152.02
show,152.02,152.22
was,152.22,152.42
to,152.42,152.56
take,152.56,152.7
"place,",152.7,153.12
Jill,153.84,154.12
filled,154.12,154.52
with,154.52,154.7
excitement,154.7,155.16
while,155.16,155.64
Lucy,155.64,156.0
regretted,156.0,156.54
that,156.54,156.68
she,156.68,156.8
had,156.8,156.94
promised,156.94,157.28
her,157.28,157.43
mother,157.43,157.71
she,157.71,158.0
would,158.0,158.14
participate,158.14,158.56
in,158.56,158.8
the,158.8,158.92
show.,158.92,159.18
To,159.78,159.98
waste,159.98,160.2
your,160.2,160.38
talent,160.38,160.72
would,160.72,160.9
be,160.9,161.0
a,161.0,161.1
real,161.1,161.24
"shame,",161.24,161.62
for,161.9,162.04
you,162.04,162.16
have,162.16,162.3
such,162.3,162.54
a,162.54,162.68
beautiful,162.68,162.9
"voice,",162.9,163.4
her,163.7,163.9
mother,163.9,164.12
had,164.12,164.3
argued,164.3,164.68
two,164.68,164.9
months,164.9,165.16
back,165.16,165.48
when,165.5,165.7
the,165.7,165.82
concert,165.82,166.1
was,166.1,166.3
first,166.3,166.56
announced.,166.56,166.98
Lucy,167.76,168.04
had,168.04,168.24
been,168.24,168.48
considering,168.48,168.98
"it,",168.98,169.28
for,169.52,169.66
she,169.66,169.8
did,169.8,169.96
love,169.96,170.16
to,170.16,170.34
sing.,170.34,170.68
That,170.88,171.34
very,171.34,171.62
"night,",171.62,171.96
the,172.22,172.3
first,172.3,172.52
text,172.52,172.78
message,172.78,173.18
had,173.18,173.36
come,173.36,173.56
through.,173.56,173.86
How,174.7,174.9
does,174.9,175.08
it,175.08,175.2
feel,175.2,175.48
to,175.48,175.68
be,175.68,175.84
tall,175.84,176.26
and,176.26,176.44
lanky,176.44,176.82
like,176.82,177.0
a,177.0,177.14
giraffe?,177.14,177.6
it,177.76,177.88
had,177.88,178.04
"asked,",178.04,178.38
taking,178.56,178.82
Lucy,178.82,179.12
by,179.12,179.32
surprise.,179.32,179.92
One,180.68,181.0
of,181.0,181.1
the,181.1,181.2
popular,181.2,181.58
"girls,",181.58,182.02
Lucy,182.26,182.54
had,182.54,182.72
always,182.72,182.96
known,182.96,183.2
she,183.2,183.4
"wasn't,",183.4,183.9
but,184.34,184.54
before,184.54,184.78
the,184.78,184.96
messages,184.96,185.26
"began,",185.26,185.76
Lucy,186.04,186.28
had,186.28,186.44
always,186.44,186.64
been,186.64,186.8
quite,186.8,187.02
proud,187.02,187.48
of,187.48,187.8
being,187.8,187.96
a,187.96,188.08
little,188.08,188.2
different.,188.2,188.54
But,189.16,189.32
text,189.32,189.7
by,189.7,189.94
"text,",189.94,190.38
Lucy's,190.88,191.28
self-confidence,191.28,192.0
had,192.0,192.28
deflated,192.28,192.84
and,192.84,193.72
in,193.72,193.86
the,193.86,194.0
end,194.0,194.34
it,194.58,194.74
had,194.74,194.86
taken,194.86,195.08
some,195.08,195.38
doing,195.38,195.72
to,195.72,196.16
get,196.16,196.32
her,196.32,196.48
to,196.48,196.66
agree,196.66,196.96
to,196.96,197.18
perform,197.18,197.56
in,197.56,197.74
the,197.74,197.86
show.,197.86,198.08
"Now,",198.94,199.24
"however,",199.36,199.66
Lucy,199.9,200.16
had,200.16,200.36
no,200.36,200.52
choice,200.52,200.96
but,200.96,201.54
to,201.54,201.68
make,201.68,201.92
her,201.92,202.08
way,202.08,202.3
toward,202.3,202.54
the,202.54,202.7
stage,202.7,203.16
where,203.54,203.74
Jill,203.74,204.04
was,204.04,204.26
beckoning,204.26,204.74
encouragingly,204.74,205.74
to,205.74,205.92
her.,205.92,206.14
She,206.4,206.82
was,206.82,207.0
the,207.0,207.12
first,207.12,207.3
performer.,207.3,207.8
"Lucy,",208.62,208.96
announced,209.1,209.38
by,209.38,209.56
her,209.56,209.7
sister,209.7,210.0
to,210.0,210.2
the,210.2,210.32
"audience,",210.32,210.76
was,210.96,211.22
all,211.22,211.48
nerves,211.48,211.92
as,211.92,212.1
she,212.1,212.24
walked,212.24,212.52
out,212.54,212.78
onto,212.78,212.98
the,212.98,213.12
middle,213.12,213.28
of,213.28,213.42
the,213.42,213.54
"stage,",213.54,213.96
where,214.3,214.5
there,214.5,214.66
was,214.66,214.8
nothing,214.8,215.02
but,215.02,215.16
a,215.16,215.3
microphone,215.3,215.78
and,215.78,216.2
her.,216.2,216.44
She,217.08,217.34
heard,217.34,217.5
the,217.5,217.62
audience,217.62,217.9
applaud,217.9,218.4
and,218.92,219.06
could,219.06,219.2
feel,219.2,219.48
a,219.48,219.76
sense,219.76,219.98
of,219.98,220.12
anticipation,220.12,220.8
emanate,220.8,221.46
from,221.46,221.68
the,221.68,221.82
other,221.82,222.04
side,222.04,222.46
of,222.46,222.62
the,222.62,222.74
heavy,222.74,222.9
curtain.,222.92,223.24
As,224.06,224.26
the,224.26,224.38
curtains,224.38,224.62
began,224.62,224.9
to,224.9,225.08
"part,",225.08,225.42
she,225.74,225.88
cast,225.88,226.14
a,226.14,226.28
worried,226.28,226.5
look,226.5,226.7
at,226.7,226.84
Jill,226.84,227.06
in,227.06,227.2
the,227.2,227.3
"wings,",227.3,227.64
who,228.08,228.2
assured,228.2,228.52
her,228.52,228.86
with,228.86,229.26
a,229.26,229.36
positive,229.36,229.78
thumbs,229.78,230.12
up.,230.12,230.42
Lucy,231.14,231.5
thought,231.5,231.8
to,231.8,231.94
herself,231.94,232.38
that,232.38,232.64
she,232.64,232.74
could,232.74,232.9
not,232.9,233.04
go,233.04,233.22
through,233.22,233.4
with,233.4,233.6
this,233.6,233.9
and,233.9,234.14
that,234.14,234.3
"she,",234.3,234.68
unlike,234.86,235.3
her,235.3,235.5
older,235.5,235.72
"sister,",235.72,236.1
was,236.54,236.74
not,236.74,236.92
confident,236.92,237.42
enough,237.42,237.84
to,237.84,238.16
put,238.16,238.32
herself,238.32,238.68
before,238.68,239.02
the,239.02,239.2
judging,239.2,239.44
audience.,239.44,239.98
The,241.02,241.18
crowd,241.18,241.44
looked,241.44,241.7
up,241.7,241.88
at,241.88,242.0
her,242.0,242.22
and,242.22,242.52
Lucy,242.52,242.72
was,242.72,242.9
ready,242.9,243.12
to,243.12,243.28
run,243.28,243.62
when,243.62,244.38
the,244.38,244.52
first,244.52,244.78
notes,244.78,245.04
of,245.04,245.18
the,245.18,245.3
music,245.3,245.66
sounded,245.66,246.12
out,246.12,246.5
and,246.5,246.84
a,246.84,246.98
sudden,246.98,247.24
calm,247.24,247.78
settled,247.78,248.18
over,248.18,248.5
her.,248.5,248.74
She,249.52,249.7
closed,249.7,250.04
her,250.04,250.22
eyes,250.22,250.46
and,250.46,250.64
shut,250.64,250.86
everything,250.86,251.14
"out,",251.14,251.48
including,251.56,252.06
the,252.06,252.3
"audience,",252.3,252.8
the,253.16,253.28
nerves,253.28,253.78
that,253.78,254.02
threatened,254.02,254.22
to,254.22,254.4
take,254.4,254.6
"over,",254.6,254.86
the,254.92,255.06
text,255.06,255.32
messages,255.32,255.82
and,255.82,256.34
the,256.34,256.44
way,256.44,256.54
they,256.54,256.68
made,256.68,256.84
her,256.84,256.98
feel.,256.98,257.32
It,257.76,257.9
was,257.9,258.04
just,258.04,258.24
her,258.24,258.46
and,258.46,258.6
the,258.6,258.7
music,258.7,259.1
and,259.1,259.68
it,259.68,259.78
was,259.78,259.88
a,259.88,260.0
love,260.0,260.18
story,260.18,260.52
that,260.52,260.68
had,260.68,260.78
been,260.78,260.9
going,260.9,261.12
on,261.12,261.4
her,261.4,261.57
whole,261.57,261.8
life.,261.8,262.14
She,262.72,262.9
began,262.9,263.14
to,263.14,263.34
sing,263.34,263.74
and,263.74,264.28
all,264.28,264.48
the,264.48,264.66
pain,264.66,264.9
and,264.9,265.06
confusion,265.06,265.56
that,265.56,265.78
the,265.78,265.92
messages,265.92,266.26
had,266.26,266.52
been,266.52,266.66
causing,266.66,267.06
inside,267.06,267.42
her,267.42,267.64
just,267.64,267.84
flowed,267.84,268.22
out.,268.22,268.42
The,268.74,269.02
words,269.02,269.26
were,269.26,269.42
not,269.42,269.58
"important,",269.58,270.0
for,270.26,270.42
it,270.42,270.5
was,270.5,270.6
the,270.6,270.76
feeling,270.76,271.02
behind,271.02,271.4
them,271.4,271.72
that,271.72,272.08
she,272.08,272.22
latched,272.22,272.52
onto.,272.52,272.8
Lucy,273.68,273.9
was,273.9,274.12
in,274.12,274.22
the,274.22,274.32
heart,274.32,274.52
of,274.52,274.64
the,274.64,274.78
song,274.78,275.18
with,275.18,275.54
the,275.54,275.68
rest,275.68,275.88
of,275.88,276.04
the,276.04,276.14
world,276.14,276.38
slipping,276.38,276.72
away.,276.72,277.02
When,277.84,278.02
the,278.02,278.16
song,278.16,278.36
finished,278.36,278.84
and,278.84,279.14
the,279.14,279.26
last,279.26,279.5
note,279.5,279.7
died,279.7,279.94
"away,",279.94,280.28
she,280.62,280.66
opened,280.66,280.9
her,280.9,281.1
eyes.,281.1,281.42
To,282.0,282.18
see,282.18,282.34
the,282.34,282.46
whole,282.46,282.6
audience,282.6,283.02
on,283.02,283.22
their,283.22,283.36
feet,283.36,283.74
and,283.74,284.12
the,284.12,284.26
hall,284.26,284.6
filled,284.6,285.0
with,285.0,285.22
cheers,285.22,285.64
and,285.64,285.84
applause,285.84,286.4
was,286.4,287.12
not,287.12,287.3
what,287.3,287.44
Lucy,287.44,287.66
had,287.66,287.84
expected.,287.84,288.28
Lucy,288.74,289.0
allowed,289.0,289.28
herself,289.28,289.6
to,289.6,289.8
enjoy,289.8,290.08
the,290.08,290.26
sense,290.26,290.46
of,290.46,290.62
achievement,290.62,291.08
and,291.08,291.44
belonging,291.44,291.88
that,291.88,292.34
she,292.34,292.45
had,292.45,292.58
not,292.58,292.74
felt,292.74,292.96
in,292.96,293.1
a,293.1,293.18
very,293.18,293.3
long,293.3,293.54
time.,293.54,293.9
Then,294.4,294.58
she,294.58,294.72
saw,294.72,294.9
her,294.9,295.06
mother,295.06,295.38
who,295.38,295.84
was,295.84,295.98
cheering,295.98,296.3
the,296.3,296.52
loudest,296.52,297.0
of,297.0,297.18
all,297.18,297.42
in,297.42,297.58
the,297.58,297.68
crowd,297.68,298.08
and,298.08,298.52
Jill,298.52,298.88
who,298.88,299.04
was,299.04,299.2
beaming,299.2,299.52
at,299.52,299.72
her,299.72,299.96
with,299.96,300.24
pride,300.24,300.64
from,300.64,300.86
the,300.86,300.98
wings.,300.98,301.3
She,302.3,302.5
knew,302.5,302.66
she,302.66,302.84
owed,302.84,303.06
them,303.06,303.32
big,303.32,303.58
time,303.58,303.98
for,303.98,304.34
reminding,304.34,304.76
her,304.76,305.08
what,305.08,305.3
she,305.3,305.44
was,305.44,305.58
capable,305.58,305.94
of,305.94,306.36
and,306.36,306.52
who,306.52,306.74
she,306.74,306.88
really,306.88,307.12
was.,307.12,307.56
The,307.96,308.48
next,308.48,308.7
time,308.7,308.92
her,308.92,309.1
phone,309.1,309.36
"bleeped,",309.36,309.82
she,310.2,310.38
would,310.38,310.52
tap,310.52,310.74
the,310.74,310.9
message,310.9,311.22
straight,311.22,311.74
into,311.74,312.0
oblivion,312.0,312.58
where,312.58,313.14
it,313.14,313.3
belonged.,313.3,313.74
