text,start,end
meg,52.56,52.76
is,52.76,52.92
mondom,52.92,53.3
"neki,",53.3,53.6
"azért,",53.86,54.28
mert,54.5,54.68
culipánhagymát,54.68,55.5
vittél,55.5,55.84
a,55.84,55.96
"szakácsnak,",55.96,56.56
rendes,56.66,57.0
hagyba,57.0,57.28
helyett.,57.28,57.66
Hetese,59.46,59.84
lopta,59.84,60.14
az,60.14,60.26
"ecseggyét,",60.26,60.76
és,60.82,60.96
épp,60.96,61.2
"kifakadt,",61.2,61.8
hogy,61.96,62.54
szavamra,62.54,63.18
a,63.18,63.32
"legigasságtalanabb,",63.32,64.48
amikor,65.0,65.4
Alizra,65.4,65.8
tévedt,65.8,66.16
a,66.16,66.24
"pillantása,",66.24,66.94
kifigyelte,67.0,67.52
"őket,",67.52,67.94
és,68.22,68.4
sírteleneen,68.4,68.96
hallgatott.,68.96,69.48
A,70.28,70.44
többiek,70.44,70.78
is,70.78,70.94
oda,70.94,71.12
"néztek,",71.12,71.62
és,71.86,72.06
mindmélyen,72.06,72.6
meghajoltak.,72.6,73.32
Lennétek,74.6,75.14
kedvesek,75.14,75.6
megmondani?,75.6,76.16
kérdezte,76.24,76.86
Alisz,76.86,77.18
félénken.,77.18,77.7
Miért,77.96,78.36
festitek,78.36,78.84
át,78.84,79.02
a,79.02,79.12
rózsákat?,79.12,79.48
Ötös,80.88,81.26
és,81.26,81.4
hetes,81.4,81.68
nem,81.68,81.88
szólt,81.88,82.22
egy,82.22,82.42
szót,82.42,82.66
"sem,",82.66,82.88
csak,83.16,83.36
kettesre,83.36,83.82
pillantott.,83.82,84.4
Kettes,85.04,85.54
folytott,85.54,85.98
hangon,85.98,86.32
magyarázni,86.32,86.84
kezdett.,86.84,87.32
"Tudja,",87.86,88.22
"kisasszony,",88.28,88.82
az,88.96,89.08
a,89.08,89.2
"helyzet,",89.2,89.56
hogy,89.9,90.08
ide,90.08,90.22
egy,90.22,90.4
piros,90.4,90.78
rózsapakrot,90.78,91.36
kellett,91.36,91.7
volna,91.7,91.94
"ültetni,",91.94,92.46
de,92.66,92.94
tévedésből,92.94,93.62
fehéret,93.62,94.02
ültettük,94.02,94.52
"ide,",94.52,94.76
és,94.94,95.26
a,95.26,95.36
királynő,95.36,95.8
pikkel,95.8,96.2
"ránk,",96.2,96.56
"ezért,",96.66,96.96
ha,97.04,97.1
"megtudja,",97.1,97.54
mind,97.62,97.74
nyányunkat,97.74,98.22
lefejeztet.,98.22,98.48
"Úgyhogy,",99.62,100.0
"kisasszony,",100.12,100.62
még,100.78,100.96
mielőtt,100.96,101.28
ide,101.28,101.44
"érne,",101.44,101.82
mindent,102.1,102.42
"megteszünk,",102.42,102.98
hogy...,103.08,103.28
Ebben,104.12,104.42
a,104.42,104.54
pillanatban,104.54,104.94
"ötös,",104.94,105.32
aki,105.4,105.62
idáig,105.62,105.98
nyugtalanul,105.98,106.54
pásztázta,106.54,107.3
a,107.3,107.4
"kertet,",107.4,107.84
felkiáltott.,108.02,108.48
A,109.4,109.62
királynő!,109.62,110.26
A,110.88,112.36
királynő!,112.36,113.0
És,113.98,114.18
mindhárom,114.18,114.68
kertész,114.68,115.14
azonnal,115.14,115.54
hasra,115.54,115.86
vetette,115.86,116.18
magát.,116.18,116.48
Léptek,117.54,118.04
zaj,118.04,118.2
a,118.2,118.36
"hallatszott,",118.36,118.9
és,119.04,119.16
"Alisz,",119.16,119.5
aki,119.6,119.78
alig,119.78,120.0
"várta,",120.0,120.36
hogy,120.42,120.52
láthassa,120.52,120.94
a,120.94,121.12
"királynőt,",121.12,121.56
körülnézett.,121.64,122.26
Először,123.42,123.9
tíz,123.9,124.2
katona,124.2,124.56
tűnt,124.56,124.88
fel.,124.88,125.12
Ugyanolyan,125.62,126.16
formájúak,126.16,126.8
"voltak,",126.8,127.16
mint,127.2,127.34
a,127.34,127.46
"kertészek,",127.46,128.04
szögletesek,128.28,128.9
és,128.9,129.04
"laposak,",129.04,129.58
kezük-lábuk,129.92,130.62
a,130.62,130.7
négy,130.7,130.92
sarokban.,130.92,131.38
Utánuk,132.4,132.9
tíz,132.9,133.16
udvaronc,133.16,133.66
"következett,",133.66,134.3
akik,134.62,134.9
káró,134.9,135.28
mintás,135.28,135.7
ruhát,135.7,136.0
"viseltek,",136.0,136.58
és,136.9,137.08
kettesével,137.08,137.7
"mosnyíroztak,",137.7,138.32
mint,138.4,138.5
a,138.5,138.64
katonák.,138.64,139.04
Őket,140.12,140.4
a,140.4,140.52
királyi,140.52,140.88
csemeték,140.88,141.26
"követték,",141.26,141.84
tízen,141.98,142.3
"voltak,",142.3,142.74
és,143.04,143.2
a,143.2,143.3
kis,143.3,143.46
drágák,143.46,143.86
párosával,143.86,144.56
kéz,144.56,144.9
a,144.9,145.0
"kézben,",145.0,145.4
vidáman,145.52,145.92
ugránnozva,145.92,146.48
"közeledtek,",146.48,147.14
szívekkel,147.3,147.78
díszített,147.78,148.26
ruhában.,148.26,148.48
Mögöttük,149.76,150.2
a,150.2,150.3
vennégek,150.3,150.76
"lépkedtek,",150.76,151.3
főleg,151.36,151.66
királyok,151.66,152.08
és,152.08,152.24
"királynők,",152.24,152.86
és,153.26,153.42
Alisz,153.42,153.7
felismerte,153.7,154.24
közöttük,154.24,154.7
a,154.7,154.82
fehérnyulat,154.82,155.38
is.,155.38,155.48
Illegesen,156.58,157.08
hadarba,157.08,157.5
"beszélt,",157.5,157.96
mindenre,158.16,158.56
"mosolygott,",158.56,159.16
ami,159.28,159.36
"elhangzott,",159.36,159.94
és,160.42,160.58
Alisz,160.58,160.82
észesen,160.82,161.26
vette.,161.26,161.48
Utánuk,162.66,163.18
a,163.18,163.34
kör,163.34,163.58
bubi,163.58,163.9
"következett,",163.9,164.64
aki,164.96,165.2
vörös,165.2,165.56
bársonypárnán,165.56,167.0
vitte,167.0,167.38
a,167.38,167.56
király,167.56,167.88
"koroláját,",167.88,168.58
aki,169.16,169.34
pedig,169.34,169.62
ezt,169.62,169.76
a,169.76,169.88
pompás,169.88,170.28
menetet,170.28,170.66
"zárta,",170.66,171.08
nem,171.18,171.34
volt,171.34,171.58
"más,",171.58,171.88
mint,171.98,172.14
a,172.14,172.3
kör,172.3,172.52
király,172.52,172.98
és,172.98,173.12
királynő.,173.12,173.48
Alisz,175.36,175.72
nem,175.72,175.88
volt,175.88,176.06
benne,176.06,176.3
"biztos,",176.3,176.68
hogy,176.74,176.86
neki,176.86,177.08
is,177.08,177.18
hasra,177.18,177.5
kellene,177.5,177.84
"efeküdnie,",177.84,178.4
mint,178.58,178.6
a,178.6,178.74
"kertészetnek,",178.74,179.46
de,179.7,180.1
nem,180.1,180.24
emeljék,180.24,180.54
ezzel,180.54,180.8
"rá,",180.8,181.02
hogy,181.14,181.26
hallott,181.26,181.6
volna,181.6,181.86
ilyen,181.86,182.12
szabályról,182.12,182.58
a,182.58,182.68
felvonulásokat,182.68,183.4
illetően.,183.4,183.48
És,184.84,185.02
különben,185.02,185.46
"is,",185.46,185.66
mi,185.74,185.84
értelme,185.84,186.2
lenne,186.2,186.44
a,186.44,186.58
"felvonulásnak,",186.58,187.36
"gondolta,",187.48,188.02
ha,188.18,188.5
az,188.5,188.62
emberek,188.62,188.98
mind,188.98,189.16
hasra,189.16,189.52
kellene,189.52,189.84
"efeküdniük,",189.84,190.46
és,190.68,190.84
nem,190.84,190.98
látnának,190.98,191.36
belőle,191.36,191.48
semmit.,191.48,191.5
Így,193.02,193.3
tehát,193.3,193.48
állva,193.48,193.84
maradt,193.84,194.12
és,194.12,194.36
várt.,194.36,194.48
Amikor,196.02,196.4
a,196.4,196.48
menet,196.48,196.72
Alisz,196.72,196.98
elé,196.98,197.22
"ért,",197.22,197.54
mind,197.72,197.88
megálltak,197.88,198.36
és,198.36,198.52
"ránéztek,",198.52,199.08
a,199.28,199.4
királynő,199.4,199.78
pedig,199.78,200.02
szigorúan,200.02,200.48
így,200.48,200.5
szólt.,200.5,200.52
Ez,200.52,200.54
meg,200.54,200.56
ki?,200.56,201.24
A,203.12,203.3
kör,203.3,203.5
bubikhoz,203.5,203.98
"beszélt,",203.98,204.44
aki,204.5,204.68
válaszként,204.68,205.16
csak,205.16,205.32
mosolygott,205.32,205.48
és,205.48,205.5
meghajolt.,205.5,205.52
Idióta!,207.62,208.42
vetette,208.84,209.34
fel,209.34,209.58
a,209.58,209.72
fejét,209.72,210.04
türelmetlenül,210.04,210.62
a,210.62,210.72
"királynő,",210.72,211.18
majd,211.22,211.38
Aliszhoz,211.38,211.48
fordulva,211.48,211.5
így,211.5,211.52
folytatta.,211.52,211.54
Mi,211.54,211.56
a,211.56,211.58
"neved,",211.58,211.72
gyermek?,211.74,212.98
Alisz,215.52,215.88
a,215.88,215.98
"nevem,",215.98,216.2
engedelmével,216.3,216.48
felség.,216.48,216.5
Válaszolta,218.12,218.7
Alisz,218.7,218.96
nagyon,218.96,219.14
"illedelmesen,",219.14,219.94
de,220.12,220.22
gondolatban,220.22,220.48
hozzá,220.48,220.5
tette.,220.5,220.52
Hiszen,222.14,222.44
csak,222.44,222.58
egy,222.58,222.72
pakli,222.72,223.06
kártyáról,223.06,223.68
van,223.68,223.82
"szó,",223.82,224.06
nem,224.16,224.34
kell,224.34,224.48
félnem,224.48,224.5
tőlük.,224.5,224.52
És,226.26,226.48
ezek,226.48,226.88
kik?,226.88,227.22
kérdezte,227.32,227.98
a,227.98,228.12
királynő,228.12,228.48
a,228.48,228.5
három,228.5,228.52
kertészre,228.52,228.54
mutatva.,228.54,228.56
Akik,230.2,230.46
a,230.46,230.58
rózsabogor,230.58,231.1
körül,231.1,231.4
"hasaltak,",231.4,232.0
ugyanis,232.56,232.92
mivel,232.92,233.18
mind,233.18,233.44
lapjukkal,233.44,233.48
lefelé,233.48,233.5
"feküdtek,",233.5,233.52
és,233.52,233.54
a,233.54,233.56
hátukon,233.56,233.58
a,233.58,233.6
mind,233.6,233.62
ugyanolyan,233.62,234.22
"volt,",234.22,234.28
mint,234.34,234.36
a,234.36,234.38
többi,234.38,234.62
"kártyán,",234.62,235.46
nem,238.46,238.64
lehetett,238.64,238.96
"megállapítani,",238.96,239.66
hogy,239.76,239.84
"kertészek,",239.84,240.4
"katonák,",240.56,241.04
udvarocok,241.16,241.48
vagy,241.48,241.5
királyi,241.5,241.52
csemeték.,241.52,241.54
Honnan,244.02,244.46
tudjam?,244.46,244.92
kérdezett,245.06,245.8
vissza,245.8,246.14
"Alisz,",246.14,246.38
meglepődve,246.48,246.5
saját,246.5,246.52
merészségén.,246.52,246.54
Nekem,246.58,246.88
semmi,246.88,247.34
közöm,247.34,247.94
hozzá.,247.94,248.3
A,251.4,251.62
királynő,251.62,252.08
elbörösülött,252.08,252.74
a,252.74,252.84
"haraktól,",252.84,253.3
és,253.46,253.54
miután,253.54,253.88
egy,253.88,254.04
pillanatig,254.04,254.66
vadállatként,254.66,255.48
méregette,255.48,255.5
"Alisz,",255.5,255.52
visítani,255.52,255.54
kezdett.,255.54,255.56
Üssétek,255.56,255.74
le,255.74,256.28
a,256.28,256.4
fejét!,256.4,257.48
