text,start,end
「,32.52,32.64
おい、,32.64,32.82
気,33.18,33.32
を,33.32,33.42
つ,33.42,33.54
ける,33.54,33.7
よ。,33.7,33.88
五,34.44,34.6
番、,34.6,34.82
ペ,35.18,35.36
ン,35.36,35.44
キ,35.44,35.52
が,35.52,35.68
か,35.68,35.82
かった,35.82,36.06
ね,36.06,36.24
え,36.24,36.3
じゃ,36.3,36.42
ね,36.42,36.5
え,36.5,36.6
か,36.6,36.72
。」,36.72,36.9
「,38.02,38.1
俺,38.1,38.28
の,38.28,38.44
せ,38.44,38.58
い,38.58,38.66
じゃ,38.66,38.78
ね,38.78,38.94
え,38.94,39.08
。」,39.08,39.24
と,39.24,39.44
五,39.44,39.78
番,39.78,40.0
が、,40.0,40.18
ふ,40.74,40.94
く,40.94,41.06
れ,41.06,41.2
つ,41.2,41.38
った,41.38,41.64
で,41.64,41.82
言,41.82,42.16
いました。,42.16,42.5
七,43.86,44.14
番,44.14,44.34
が,44.34,44.52
肘,44.52,44.74
で,44.74,44.92
押,44.92,45.08
し,45.08,45.18
上,45.18,45.28
が,45.28,45.38
った,45.38,45.52
んだ。,45.52,45.72
それ,46.9,47.16
を,47.16,47.3
聞,47.3,47.44
いて,47.44,47.68
七,47.68,48.04
番,48.04,48.22
が,48.22,48.36
顔,48.36,48.56
を,48.56,48.7
上,48.7,48.78
げ、,48.78,48.9
「,49.44,49.56
ああ、,49.56,49.78
そうだ,50.22,50.64
ろう,50.64,50.88
と,50.88,51.0
も,51.0,51.14
よ。,51.14,51.24
そう,51.68,51.92
やって,51.92,52.1
何,52.1,52.38
でも,52.38,52.6
他,52.6,52.78
人,52.78,52.92
の,52.92,53.06
せ,53.06,53.18
い,53.18,53.24
に,53.24,53.32
して,53.32,53.52
な,53.52,53.72
。」,53.72,53.94
と,53.94,54.28
言,54.28,54.7
いました。,54.7,55.1
「,56.06,56.36
黙,56.36,56.58
って,56.58,56.76
た,56.76,56.88
ほ,56.88,56.98
う,56.98,57.04
が,57.04,57.14
身,57.14,57.28
の,57.28,57.4
ため,57.4,57.54
だ,57.54,57.72
ぜ,57.72,57.86
。」,57.86,58.06
と,58.06,58.28
五,58.28,58.58
番,58.58,58.76
が,58.76,58.92
言,58.92,59.04
いました。,59.04,59.34
「,60.2,60.32
俺,60.32,60.46
は,60.46,60.6
昨,60.6,60.76
日,60.76,60.9
女,60.9,61.14
王,61.14,61.36
が,61.36,61.66
言,61.66,62.18
って,62.18,62.42
お,62.42,63.08
ら,63.08,63.2
れる,63.2,63.36
の,63.36,63.52
を,63.52,63.72
聞,63.72,64.14
いて,64.14,64.32
いた,64.32,64.48
んだ,64.48,64.64
が,64.64,64.76
な。,64.76,64.9
お,65.46,65.66
前,65.66,65.8
は,65.8,65.96
首,65.96,66.2
を,66.2,66.36
は,66.36,66.46
ね,66.46,66.56
ら,66.56,66.7
れて,66.7,66.86
当然,66.86,67.2
だ,67.2,67.42
よ,67.42,67.58
。」,67.58,67.84
「,68.34,68.42
何,68.42,68.64
の,68.64,68.82
罪,68.82,69.0
で,69.0,69.14
だ,69.14,69.32
。」,69.32,69.58
と,69.58,69.82
最,69.82,70.2
初,70.2,70.34
に,70.34,70.44
しゃ,70.44,70.56
べ,70.56,70.68
った,70.68,70.76
男,70.76,71.0
が,71.0,71.18
言,71.18,71.32
いました。,71.32,71.62
「,72.52,72.64
引,72.64,72.78
っ,72.78,72.84
込,72.84,72.92
んで,72.92,73.04
ろ,73.04,73.12
二,73.12,73.26
番。,73.26,73.4
お,73.92,74.14
前,74.14,74.32
には,74.32,74.6
か,74.6,75.04
か,75.04,75.16
わ,75.16,75.26
り,75.26,75.34
は,75.34,75.48
ね,75.48,75.64
え,75.64,75.74
こと,75.74,75.9
だ,75.9,76.08
。」,76.08,76.28
と,76.28,76.58
七,76.58,77.18
番,77.18,77.38
が,77.38,77.56
言,77.56,77.74
いました。,77.74,78.08
「,78.96,79.08
いい,79.08,79.28
や、,79.28,79.44
か,79.54,79.6
か,79.6,79.72
わ,79.72,79.86
り,79.86,80.0
は,80.0,80.16
大,80.16,80.38
あり,80.38,80.54
さ,80.54,80.78
。」,80.78,81.02
と,81.02,81.26
五,81.26,81.5
番,81.5,81.68
が,81.68,81.88
言,81.88,82.0
いました。,82.0,82.34
「,83.38,83.44
言,83.44,83.56
って,83.56,83.7
や,83.7,83.8
ろう,83.8,83.96
か。,83.96,84.16
料,84.66,84.94
理,84.94,85.1
盤,85.1,85.4
の,85.4,85.82
ところ,85.82,86.28
へ,86.28,86.5
玉,86.5,86.74
ね,86.74,86.9
ぎ,86.9,87.0
の,87.0,87.14
代,87.14,87.3
わ,87.3,87.36
り,87.36,87.44
に,87.44,87.58
チ,87.58,87.7
ュ,87.7,87.76
ー,87.76,87.84
リ,87.84,87.94
ップ,87.94,88.08
の,88.08,88.34
香,88.34,88.94
コ,88.94,89.06
ン,89.06,89.18
を,89.18,89.4
と,89.4,89.84
ろ,89.84,89.96
け,89.96,90.08
あ,90.08,90.2
が,90.2,90.32
った,90.32,90.48
んだ,90.48,90.68
。」,90.68,91.06
七,92.02,92.28
番,92.28,92.5
は,92.5,92.72
ブ,92.72,92.92
ラ,92.92,93.04
シ,93.04,93.2
を,93.2,93.44
ほ,93.44,93.98
お,93.98,94.2
り,94.2,94.36
投,94.36,94.54
げ、,94.54,94.76
「,95.14,95.22
よ,95.22,95.44
い。,95.44,95.64
よ,96.24,96.44
り,96.44,96.58
に,96.58,96.7
も,96.7,96.82
よ,96.82,96.94
って,96.94,97.24
ひ,97.24,97.62
で,97.62,97.76
え,97.76,97.88
言,97.88,98.0
い,98.0,98.04
が,98.04,98.12
か,98.12,98.22
り,98.22,98.36
を,98.36,98.52
。」,98.52,98.84
と,98.84,99.1
叫,99.1,99.6
び,99.6,99.76
始,99.76,99.96
め,99.96,100.14
ました,100.14,100.38
が、,100.38,100.58
その,101.04,101.28
瞬,101.28,101.52
間,101.52,101.7
に,101.7,102.06
ア,102.06,102.28
リ,102.28,102.36
ス,102.36,102.46
が,102.46,102.62
自,102.62,102.76
分,102.76,102.88
た,102.88,103.04
ち,103.04,103.12
の,103.12,103.22
様,103.22,103.44
子,103.44,103.6
を,103.6,103.82
眺,103.82,104.12
めて,104.12,104.4
いる,104.4,104.6
の,104.6,104.72
に,104.72,104.88
傷,104.88,105.1
が,105.1,105.28
つ,105.28,105.42
き、,105.42,105.62
パ,105.96,106.22
ッ,106.22,106.6
と,106.6,106.8
口,106.8,107.36
を,107.36,107.58
つ,107.58,107.82
む,107.82,107.92
ぐ,107.92,108.04
み,108.04,108.14
ました。,108.14,108.4
あと,109.76,109.96
の,109.96,110.12
二,110.12,110.26
人,110.26,110.38
も,110.38,110.7
き,110.7,111.08
ょ,111.08,111.14
ろ,111.14,111.24
き,111.24,111.34
ょ,111.34,111.4
ろ,111.4,111.5
と,111.5,111.62
周,111.62,111.82
り,111.82,111.96
を,111.96,112.08
見て,112.08,112.28
から、,112.28,112.56
そ,112.76,113.1
ろ,113.1,113.22
って,113.22,113.42
丁,113.42,113.7
寧,113.7,113.94
に,113.94,114.22
お,114.22,114.36
じ,114.36,114.48
ぎ,114.48,114.6
を,114.6,114.72
しました。,114.72,115.08
「,116.3,116.4
あの、,116.4,116.64
お,117.34,117.54
聞,117.54,117.66
き,117.66,117.78
して,117.78,117.94
いい,117.94,118.08
か,118.08,118.24
し,118.24,118.36
ら,118.36,118.52
。」,118.52,118.76
と,118.76,118.94
ア,118.94,119.2
リ,119.2,119.3
ス,119.3,119.4
は,119.4,119.56
ちょっと,119.56,120.06
気,120.06,120.8
を,120.8,120.94
く,120.94,121.08
れ,121.08,121.18
し,121.18,121.36
な,121.36,121.52
が,121.52,121.66
ら,121.66,122.2
言,122.2,122.4
いました。,122.4,122.72
「,124.12,124.22
どう,124.22,124.4
して,124.4,124.6
バ,124.6,124.74
ラ,124.74,124.84
に,124.84,125.0
色,125.0,125.16
を,125.16,125.3
塗,125.3,125.4
った,125.4,125.54
り,125.54,125.66
して,125.66,125.82
る,125.82,125.96
の,125.96,126.06
。」,126.06,126.2
五,126.86,127.08
番,127.08,127.26
と,127.26,127.5
七,127.5,127.92
番,127.92,128.16
は,128.16,128.4
何,128.4,128.66
も,128.66,128.82
言,128.82,128.96
わ,128.96,129.02
ず,129.02,129.14
に,129.14,129.28
二,129.28,129.44
番,129.44,129.62
の,129.62,129.76
ほ,129.76,129.82
う,129.82,129.94
が,129.94,130.1
見,130.1,130.28
ました。,130.28,130.6
二,131.44,131.64
番,131.64,131.82
は,131.82,131.98
声,131.98,132.22
を,132.22,132.38
ひ,132.38,132.5
そ,132.5,132.62
めて,132.62,132.84
説,132.84,133.18
明,133.18,133.38
を,133.38,133.56
始,133.56,133.72
め,133.72,133.9
ました。,133.9,134.18
「,135.14,135.44
え,135.44,135.46
ぇ、,135.46,135.52
実,135.66,135.84
は,135.84,136.04
その、,136.04,136.34
ここ,136.68,137.3
には,137.3,137.56
赤,137.56,137.92
い,137.92,138.08
バ,138.08,138.2
ラ,138.2,138.4
を,138.4,138.72
添,138.72,139.18
える,139.18,139.4
は,139.4,139.68
ず,139.68,139.82
にな,139.82,140.1
った,140.1,140.32
の,140.32,140.46
です,140.46,140.7
が、,140.7,140.9
間,141.38,141.6
違,141.6,141.78
えて,141.78,141.96
白,141.96,142.22
い,142.22,142.38
の,142.38,142.5
を,142.5,142.74
あ,142.74,143.08
えて,143.08,143.24
しま,143.24,143.48
い,143.48,143.64
ま,143.64,143.78
して、,143.78,143.96
もし,144.88,145.14
これ,145.14,145.36
が,145.36,145.52
お,145.52,145.68
女,145.68,145.82
王,145.82,145.96
さん,145.96,146.14
に,146.14,146.3
見,146.3,146.44
つ,146.44,146.56
かった,146.56,146.78
ら、,146.78,147.02
わ,147.4,147.54
し,147.54,147.68
ら,147.68,147.82
の,147.82,147.98
ね、,147.98,148.14
首,148.5,148.76
は,148.76,148.96
離,148.96,149.2
れ,149.2,149.4
に,149.4,149.56
と,149.56,149.74
も,149.74,149.92
き,149.92,150.24
ま,150.24,150.38
っと,150.38,150.5
り,150.5,150.66
や,150.66,150.78
す,150.78,150.88
い。,150.88,150.98
それで、,151.84,152.24
まあ,152.62,152.86
こう,152.86,153.24
して,153.24,153.56
お,153.56,154.1
女,154.1,154.28
王,154.28,154.48
様,154.48,154.72
が,154.72,154.98
お,154.98,155.52
見,155.52,155.68
え,155.68,155.86
にな,155.86,156.34
ら,156.34,156.5
ん,156.5,156.62
う,156.62,156.72
ち,156.72,156.82
に,156.82,157.04
。」,157.04,157.3
その,158.06,158.36
瞬,158.36,158.7
間、,158.7,158.94
さ,159.36,159.54
っ,159.54,159.64
き,159.64,159.74
から,159.74,159.92
心,159.92,160.24
配,160.24,160.48
そう,160.48,160.76
に,160.76,160.9
二,160.9,161.02
番,161.02,161.14
の,161.14,161.26
反,161.26,161.48
対,161.48,161.68
側,161.68,161.86
を,161.86,161.98
見て,161.98,162.18
いた,162.18,162.38
五,162.38,162.54
番,162.54,162.72
が、,162.72,162.92
「,163.16,163.5
女,163.5,163.74
王,163.74,163.9
様,163.9,164.14
だ、,164.14,164.38
女,164.56,164.76
王,164.76,164.94
様,164.94,165.18
だ,165.18,165.36
ぞ,165.36,165.52
。」,165.52,165.72
と,165.72,165.9
叫,165.9,166.3
び,166.3,166.5
ました。,166.5,166.78
する,167.74,168.0
と,168.0,168.14
三,168.14,168.38
人,168.38,168.56
の,168.56,168.74
英,168.74,168.94
帝,168.94,169.12
は,169.12,169.38
顔,169.38,170.34
を,170.34,170.62
下,170.62,170.88
に,170.88,171.14
して,171.14,171.86
ピ,171.86,172.1
タ,172.1,172.26
ン,172.26,172.48
と,172.48,172.9
地,172.9,173.5
面,173.5,173.7
に,173.7,173.98
伏,173.98,174.28
せて,174.28,174.44
しま,174.44,174.7
いました。,174.7,175.08
ず,176.54,176.74
い,176.74,176.82
ぶ,176.82,176.92
ん,176.92,177.04
た,177.04,177.16
く,177.16,177.28
さん,177.28,177.46
の,177.46,177.62
人,177.62,177.96
数,177.96,178.18
が,178.18,178.46
近,178.46,178.92
づ,178.92,179.12
いて,179.12,179.36
いる,179.36,179.58
足,179.58,180.12
音,180.12,180.36
が,180.36,180.54
した,180.54,180.72
ので、,180.72,180.82
ア,180.82,181.18
リ,181.18,181.3
ス,181.3,181.4
は,181.4,181.54
女,181.54,181.72
王,181.72,181.86
様,181.86,182.1
を,182.1,182.26
見,182.26,182.38
よう,182.38,182.54
と,182.54,182.74
急,182.74,183.22
い,183.22,183.4
で,183.4,183.44
振,183.44,183.6
り,183.6,183.68
返,183.68,183.82
りました。,183.82,184.16
最,185.44,185.68
初,185.68,185.84
に,185.84,185.96
やって,185.96,186.12
きた,186.12,186.36
のは,186.36,186.66
棒,186.66,187.2
を,187.2,187.36
持,187.36,187.52
った,187.52,187.68
十,187.68,187.94
人,187.94,188.18
の,188.18,188.36
兵,188.36,188.58
隊,188.58,188.74
でした。,188.74,189.06
兵,190.0,190.2
隊,190.2,190.38
た,190.38,190.52
ちは,190.52,190.7
み,190.7,190.92
んな,190.92,191.12
三,191.12,191.44
人,191.44,191.66
の,191.66,191.8
英,191.8,192.02
帝,192.02,192.28
と,192.28,192.54
同,192.54,193.08
じ,193.08,193.22
ように,193.22,193.62
長,193.62,194.04
方,194.04,194.46
形,194.46,194.92
で,194.92,195.62
兵,195.62,195.94
隊,195.94,196.2
体,196.2,196.76
を,196.76,197.06
して,197.06,197.38
お,197.38,197.58
り、,197.58,197.74
その,198.08,198.34
四,198.34,198.64
隅,198.64,198.94
に,198.94,199.44
手,199.44,199.88
足,199.88,200.12
が,200.12,200.36
つ,200.36,200.56
いて,200.56,200.72
いました。,200.72,201.02
その,202.04,202.24
後,202.24,202.44
に,202.44,202.6
十,202.6,202.8
人,202.8,203.0
の,203.0,203.16
帝,203.16,203.4
臣,203.4,203.64
た,203.64,203.94
ち,203.94,204.06
が,204.06,204.22
続,204.22,204.68
き,204.68,204.88
ました,204.88,205.18
が、,205.18,205.4
その,205.7,205.98
人,205.98,206.42
た,206.42,206.58
ちは,206.58,206.86
体,206.86,207.5
中,207.5,207.86
に,207.86,208.1
ダ,208.1,208.3
イ,208.3,208.42
ヤ,208.42,208.52
モ,208.52,208.68
ンド,208.68,208.92
を,208.92,209.44
飾,209.44,209.94
り、,209.94,210.16
兵,210.5,210.74
隊,210.74,210.92
た,210.92,211.08
ち,211.08,211.2
と,211.2,211.32
同,211.32,211.5
じ,211.5,211.66
ように,211.66,211.98
二,211.98,212.3
人,212.3,212.44
ず,212.44,212.62
つ,212.62,212.78
並,212.78,213.02
んで,213.02,213.3
行,213.3,213.64
進,213.64,213.82
して,213.82,214.04
いました。,214.04,214.46
その,216.0,216.08
後,216.08,216.28
来,216.28,216.46
る,216.46,216.56
のは,216.56,216.82
幼,216.82,217.54
い,217.54,217.96
王,217.96,218.52
子,218.52,218.64
と,218.64,218.86
王,218.86,219.32
女,219.32,219.56
王,219.56,219.7
でした。,219.7,220.0
全部,221.18,221.54
で,221.54,221.74
十,221.74,222.0
人,222.0,222.28
の,222.28,222.54
女,222.54,223.06
王,223.06,223.2
と,223.2,223.42
王,223.42,223.74
女,223.74,223.9
王,223.9,224.0
た,224.0,224.1
ちは,224.1,225.08
み,225.08,225.88
んな,225.88,226.18
と,226.18,226.46
て,226.46,226.58
も,226.58,226.7
可愛,226.7,226.96
ら,226.96,227.16
しく,227.16,227.44
揃,227.44,227.84
って,227.84,228.14
ハ,228.14,228.32
ート,228.32,228.54
型,228.54,228.8
の,228.8,229.0
飾,229.0,229.26
り,229.26,229.4
を,229.4,229.52
身,229.52,229.68
に,229.68,229.8
つ,229.8,229.94
け、,229.94,230.1
二,230.38,230.64
人,230.64,230.82
ず,230.82,230.94
つ,230.94,231.02
手,231.02,231.18
に,231.18,231.32
手,231.32,231.44
を,231.44,231.6
取,231.6,231.74
って,231.74,232.0
楽,232.0,232.42
し,232.42,232.62
そう,232.62,232.82
に,232.82,233.58
運,233.58,233.84
び,233.84,234.1
な,234.1,234.52
が,234.52,234.66
ら,234.66,234.96
進,234.96,235.28
んで,235.28,235.46
き,235.46,235.6
ました。,235.6,235.92
次,237.08,237.36
に,237.36,237.52
姿,237.52,237.78
を,237.78,238.0
見,238.0,238.14
せ,238.14,238.26
た,238.26,238.36
のは,238.36,238.62
貧,238.62,239.14
客,239.14,239.34
た,239.34,239.52
ち,239.52,239.62
で、,239.62,239.86
その,240.32,240.6
ほ,240.6,240.94
と,240.94,241.1
ん,241.1,241.26
ど,241.26,241.36
は,241.36,241.58
王,241.58,241.94
様,241.94,242.16
と,242.16,242.38
女,242.38,242.64
王,242.64,242.82
様,242.82,243.06
でした,243.06,243.34
が、,243.34,243.58
中,244.06,244.26
には,244.26,244.6
霊,244.6,245.04
の,245.04,245.3
白,245.3,246.0
う,246.0,246.14
さ,246.14,246.26
ぎ,246.26,246.4
も,246.4,246.58
混,246.58,246.94
じ,246.94,247.04
って,247.04,247.18
いました。,247.18,247.5
白,248.64,248.88
う,248.88,249.04
さ,249.04,249.18
ぎ,249.18,249.3
は,249.3,249.56
お,249.56,250.04
ど,250.04,250.2
お,250.2,250.32
ど,250.32,250.46
と,250.46,250.78
気,250.78,251.42
づ,251.42,251.7
わ,251.7,252.08
し,252.08,252.38
げ,252.38,252.68
に,252.68,252.92
お,252.92,253.24
しゃ,253.24,253.34
べ,253.34,253.48
り,253.48,253.58
を,253.58,253.72
し、,253.72,253.85
何,253.85,254.42
か,254.42,254.6
は,254.6,254.72
言,254.72,254.84
わ,254.84,254.92
れる,254.92,255.06
ため,255.06,255.28
に,255.28,255.68
愛,255.68,256.16
想,256.16,256.38
笑,256.38,256.58
い,256.58,256.78
を,256.78,256.98
浮,256.98,257.66
か,257.66,257.78
べ,257.78,257.82
な,257.82,257.98
が,257.98,258.1
ら,258.1,258.32
ア,258.32,258.5
リ,258.5,258.6
ス,258.6,258.74
には,258.74,259.0
気,259.0,259.46
が,259.46,259.6
つ,259.6,259.66
か,259.66,259.82
ず,259.82,259.96
に,259.96,260.22
通,260.22,260.5
り,260.5,260.66
過,260.66,260.82
ぎ,260.82,260.86
て,260.86,261.02
しま,261.02,261.24
いました。,261.24,261.64
その,263.22,263.5
後,263.5,263.7
に,263.7,263.88
続,263.88,264.1
いた,264.1,264.4
ハ,264.4,264.8
ート,264.8,264.98
の,264.98,265.12
ジャ,265.12,265.26
ック,265.26,265.42
は,265.42,265.7
真,265.7,266.1
っ,266.1,266.2
赤,266.2,266.48
な,266.48,266.94
ビ,266.94,267.18
ロ,267.18,267.3
ード,267.3,267.52
の,267.52,267.92
ク,267.92,268.14
ッ,268.14,268.28
ショ,268.28,268.44
ン,268.44,268.58
の,268.58,268.84
せ,268.84,269.14
た,269.14,269.4
王,269.4,269.9
冠,269.9,270.12
を,270.12,270.44
捧,270.44,270.8
げ,270.8,270.98
て,270.98,271.26
持,271.26,271.66
って,271.66,271.82
いました。,271.82,272.18
そして,273.18,273.56
この,273.56,274.14
立,274.14,274.34
派,274.34,274.56
な,274.56,275.04
女,275.04,275.28
王,275.28,275.5
行,275.5,275.66
列,275.66,275.84
を,275.84,276.42
真,276.42,277.08
っ,277.08,277.16
先,277.16,277.34
ぶ,277.34,277.52
れ,277.52,277.62
と,277.62,277.82
して,277.82,278.06
最後,278.06,278.9
の,278.9,279.1
最後,279.1,279.48
に,279.48,279.68
やって,279.68,279.88
きた,279.88,280.18
二,280.18,280.54
人,280.54,280.7
こ,280.7,280.86
そ、,280.86,281.04
ハ,281.4,281.62
ート,281.62,281.86
の,281.86,282.02
王,282.02,282.22
様,282.22,282.48
と,282.48,282.8
女,282.8,283.12
王,283.12,283.28
様,283.28,283.54
に,283.54,283.8
ほ,283.8,284.44
かな,284.44,284.64
り,284.64,284.8
ません,284.8,285.06
でした。,285.06,285.38
ア,286.6,286.76
リ,286.76,286.9
ス,286.9,287.04
は,287.04,287.28
自,287.28,287.7
分,287.7,287.88
も,287.88,288.22
三,288.22,288.78
人,288.78,289.02
の,289.02,289.22
閻,289.22,289.52
邸,289.52,289.68
た,289.68,289.88
ち,289.88,290.0
みたい,290.0,290.28
に,290.28,290.92
う,290.92,291.08
つ,291.08,291.2
伏,291.2,291.36
せ,291.36,291.52
にな,291.52,292.0
った,292.0,292.2
ほ,292.2,292.28
う,292.28,292.36
が,292.36,292.44
いい,292.44,292.58
の,292.58,292.7
か,292.7,292.82
し,292.82,292.94
ら,292.94,293.1
と,293.1,293.74
ちょっと,293.74,294.16
心,294.16,294.4
配,294.4,294.54
にな,294.54,294.74
りました,294.74,295.1
が、,295.1,295.34
行,295.74,295.92
列,295.92,296.14
の,296.14,296.3
と,296.3,296.46
き,296.46,296.58
に,296.58,296.92
そんな,296.92,297.38
こと,297.38,297.66
を,297.66,297.82
知,297.82,298.04
ら,298.04,298.24
し,298.24,298.6
ろ,298.6,298.86
という,298.86,299.56
規,299.56,300.16
則,300.16,300.36
は,300.36,300.62
聞,300.62,301.16
いた,301.16,301.38
覚,301.38,301.86
え,301.86,302.02
が,302.02,302.2
な,302.2,302.5
かった,302.5,302.76
の,302.76,302.94
です。,302.94,303.16
第一,304.22,304.64
それ,304.64,305.24
じゃ,305.24,305.38
行,305.38,305.64
列,305.64,305.92
する,305.92,306.44
意,306.44,306.68
味,306.68,306.8
が,306.8,306.96
ない,306.96,307.14
ん,307.14,307.26
じゃない,307.26,307.36
か,307.36,307.48
し,307.48,307.6
ら,307.6,307.78
と,307.78,308.24
ア,308.24,308.52
リ,308.52,308.62
ス,308.62,308.76
は,308.76,308.9
思,308.9,309.08
いました。,309.08,309.44
み,310.62,310.82
んな,310.82,310.98
が,310.98,311.14
う,311.14,311.24
つ,311.24,311.34
伏,311.34,311.46
せ,311.46,311.58
にな,311.58,311.78
った,311.78,312.02
ん,312.02,312.16
じゃ,312.16,312.34
せ,312.34,312.8
っ,312.8,312.88
か,312.88,312.96
く,312.96,313.1
の,313.1,313.24
行,313.24,313.42
列,313.42,313.66
を,313.66,313.88
見,313.88,314.36
落,314.36,314.56
と,314.56,314.7
す,314.7,315.0
人,315.0,315.62
が,315.62,315.84
い,315.84,316.12
なく,316.12,316.26
な,316.26,316.46
っちゃ,316.46,316.6
う,316.6,316.74
もの。,316.74,316.86
そ,318.24,318.42
こ,318.42,318.52
で,318.52,318.64
ア,318.64,318.74
リ,318.74,318.82
ス,318.82,318.96
は,318.96,319.18
その,319.18,319.66
場,319.66,319.8
に,319.8,319.96
立,319.96,320.08
った,320.08,320.24
ま,320.24,320.42
ま,320.42,320.62
行,320.62,321.0
列,321.0,321.22
を,321.22,321.42
向,321.42,321.72
か,321.72,321.84
いました。,321.84,322.14
行,323.94,324.16
列,324.16,324.4
が,324.4,324.6
ア,324.6,324.74
リ,324.74,324.82
ス,324.82,324.94
の,324.94,325.08
す,325.08,325.3
ぐ,325.3,325.44
前,325.44,325.7
に,325.7,325.9
まで,325.9,326.38
に,326.38,326.58
やって,326.58,326.94
きた,326.94,327.16
と,327.16,327.34
き,327.34,327.52
み,327.52,328.02
んな,328.02,328.24
は,328.24,328.5
一,328.5,328.82
斉,328.82,329.06
に,329.06,329.28
足,329.28,329.5
を,329.5,329.68
止,329.68,329.82
めて,329.82,330.08
ア,330.08,330.44
リ,330.44,330.56
ス,330.56,330.72
を,330.72,330.92
見,330.92,331.48
ました。,331.48,331.5
そして,332.72,333.02
女,333.02,333.3
王,333.3,333.48
様,333.48,333.72
が,333.72,333.96
厳,333.96,334.26
しい,334.26,334.54
声,334.54,334.78
で,334.78,335.02
何,335.02,335.58
者,335.58,335.82
じゃ,335.82,336.0
と,336.0,336.4
言,336.4,336.48
いました。,336.48,336.5
女,338.32,338.54
王,338.54,338.68
様,338.68,338.96
は,338.96,339.18
それ,339.18,339.58
を,339.58,339.72
ハ,339.72,339.84
ート,339.84,340.0
の,340.0,340.18
ジャ,340.18,340.32
ック,340.32,340.44
に,340.44,340.6
向,340.6,340.78
か,340.78,340.92
って,340.92,341.02
言,341.02,341.12
った,341.12,341.24
の,341.24,341.38
です,341.38,341.48
が、,341.48,341.5
ジャ,342.04,342.2
ック,342.2,342.32
は,342.32,342.5
ただ,342.5,342.8
頭,342.8,343.3
を,343.3,343.48
下,343.48,343.64
げ,343.64,343.76
て,343.76,344.0
笑,344.0,344.38
って,344.38,344.74
見,344.74,345.08
せ,345.08,345.22
た,345.22,345.34
だけ,345.34,345.48
でした。,345.48,345.5
女,347.08,347.24
王,347.24,347.36
様,347.36,347.64
は,347.64,347.92
腹,347.92,348.32
立,348.32,348.5
た,348.5,348.66
ち,348.66,348.8
そう,348.8,349.06
に,349.06,349.36
グ,349.36,349.92
イ,349.92,350.08
と,350.08,350.3
首,350.3,350.92
を,350.92,351.18
広,351.18,351.62
げ,351.62,351.84
て,351.84,352.12
役,352.12,353.0
立,353.0,353.16
た,353.16,353.28
ず,353.28,353.44
と,353.44,353.78
言,353.78,354.04
いました。,354.04,354.32
そして,355.7,356.04
ア,356.04,356.18
リ,356.18,356.26
ス,356.26,356.36
の,356.36,356.52
方,356.52,356.66
を,356.66,356.8
向,356.8,356.94
く,356.94,357.02
と,357.02,357.3
そ,357.3,357.86
この,357.86,358.06
子,358.06,358.28
名,358.28,359.26
前,359.26,359.4
を,359.4,359.52
何,359.52,359.66
と,359.66,359.76
言,359.76,359.9
う,359.9,360.0
と,360.0,360.2
