text,start,end
arm-in-arm,32.24,33.18
with,33.18,33.34
the,33.34,33.46
door,33.46,33.6
mouse,33.6,33.84
14th,34.9,35.38
of,35.38,35.48
May,35.48,35.7
I,35.7,35.86
think,35.86,36.08
it,36.08,36.24
was,36.24,36.56
he,36.56,37.18
said,37.18,37.5
15th,38.58,39.42
said,39.42,39.78
the,39.78,39.92
March,39.92,40.16
hair,40.16,40.44
16th,40.94,42.04
added,42.04,42.28
the,42.28,42.44
door,42.44,42.6
mouse,42.6,42.88
Write,43.94,44.26
that,44.26,44.54
down,44.54,44.96
the,45.4,45.64
king,45.64,45.86
said,45.86,46.06
to,46.06,46.18
the,46.18,46.32
jury,46.32,46.6
and,46.6,47.26
The,47.26,47.46
jury,47.46,47.7
eagerly,47.7,48.16
wrote,48.16,48.38
down,48.38,48.64
all,48.64,48.88
three,48.88,49.06
dates,49.06,49.32
on,49.32,49.48
their,49.48,49.6
slates,49.6,49.96
and,49.96,50.28
then,50.28,50.44
added,50.44,50.66
them,50.66,50.86
up,50.86,51.08
and,51.08,51.3
reduced,51.3,51.56
the,51.56,51.74
answer,51.74,52.02
to,52.02,52.22
shillings,52.22,52.6
and,52.6,52.74
pence,52.74,53.06
Take,54.48,54.8
off,54.8,54.94
your,54.94,55.08
hat,55.08,55.38
the,55.38,56.1
king,56.1,56.32
said,56.32,56.52
to,56.52,56.64
the,56.64,56.74
hatter,56.74,56.94
It,57.9,58.1
isn't,58.1,58.44
mine,58.44,58.9
said,58.9,59.6
the,59.6,59.74
hatter,59.74,59.98
Stolen,60.84,61.44
the,61.44,62.1
king,62.1,62.34
exclaimed,62.34,62.88
turned,62.88,63.46
to,63.46,63.64
the,63.64,63.74
jury,63.74,64.0
who,64.0,64.24
instantly,64.24,64.7
made,64.7,64.98
a,64.98,65.1
memorandum,65.1,65.68
of,65.68,65.84
the,65.84,65.96
fact.,65.96,66.24
I,66.42,66.58
Keep,67.5,67.78
them,67.78,67.96
to,67.96,68.12
sell,68.12,68.44
the,68.44,69.16
hatter,69.16,69.4
added,69.4,69.72
as,69.72,69.92
an,69.92,70.04
explanation.,70.04,70.52
I've,71.0,71.4
none,71.4,71.58
of,71.58,71.74
my,71.74,71.88
own.,71.88,72.22
I'm,72.28,72.58
a,72.58,72.68
hatter,72.68,72.92
Here,74.2,74.4
the,74.4,74.56
Queen,74.56,74.88
put,74.88,75.14
on,75.14,75.26
her,75.26,75.4
spectacles,75.4,75.94
and,75.94,76.16
began,76.16,76.46
staring,76.46,76.82
at,76.82,77.0
the,77.0,77.12
hatter,77.12,77.4
who,77.4,77.98
turned,77.98,78.24
pale,78.24,78.68
and,78.68,78.94
fidgeted,78.94,79.42
Give,80.82,81.1
your,81.1,81.32
evidence,81.32,81.9
said,81.9,82.44
the,82.44,82.58
king,82.58,82.84
and,82.84,83.44
don't,83.44,83.72
be,83.72,83.88
nervous,83.88,84.28
or,84.28,84.78
I'll,84.78,85.0
have,85.0,85.14
you,85.14,85.32
executed,85.32,85.88
on,85.88,86.28
the,86.28,86.44
spot,86.44,86.76
This,88.1,88.4
did,88.4,88.68
not,88.68,88.88
seem,88.88,89.06
to,89.06,89.2
encourage,89.2,89.54
the,89.54,89.74
witness,89.74,89.96
at,89.96,90.14
all,90.14,90.38
He,91.14,91.28
kept,91.28,91.5
shifting,91.5,91.86
from,91.86,92.18
one,92.18,92.4
foot,92.4,92.68
to,92.68,92.84
the,92.84,92.96
other,92.96,93.22
looking,93.22,93.62
uneasily,93.62,94.18
at,94.18,94.32
the,94.32,94.46
Queen,94.46,94.76
and,94.76,95.4
in,95.4,95.52
his,95.52,95.66
confusion,95.66,96.08
He,96.2,96.38
bit,96.38,96.52
a,96.52,96.64
large,96.64,96.88
piece,96.88,97.2
out,97.2,97.38
of,97.38,97.48
his,97.48,97.6
teacup,97.6,98.0
instead,98.0,98.3
of,98.3,98.46
the,98.46,98.56
bread,98.56,98.78
and,98.78,98.96
butter,98.96,99.16
Just,100.72,101.0
at,101.0,101.16
this,101.16,101.32
moment,101.32,101.68
Alice,101.68,102.18
felt,102.18,102.42
a,102.42,102.62
very,102.62,103.02
curious,103.02,103.54
sensation,103.54,104.14
which,104.14,105.14
puzzled,105.14,105.52
her,105.52,105.68
a,105.68,105.84
good,105.84,105.98
deal,105.98,106.3
until,106.3,107.06
she,107.06,107.22
made,107.22,107.44
out,107.44,107.64
what,107.64,107.78
it,107.78,107.9
was,107.9,108.18
She,109.22,109.56
was,109.56,110.02
beginning,110.02,110.34
to,110.34,110.58
grow,110.58,110.82
larger,110.82,111.22
"again,",111.22,111.6
and,111.98,112.56
she,112.56,112.68
thought,112.68,112.88
at,112.88,113.04
first,113.04,113.26
she,113.26,113.4
would,113.4,113.52
get,113.52,113.68
up,113.68,113.82
and,113.82,113.94
leave,113.94,114.08
the,114.08,114.22
court,114.22,114.44
But,115.16,115.38
on,115.38,115.52
second,115.52,115.8
thought,115.8,116.1
she,116.1,116.36
decided,116.36,116.74
to,116.74,116.96
remain,116.96,117.16
where,117.16,117.36
she,117.36,117.5
was,117.5,117.76
as,117.76,117.98
long,117.98,118.22
as,118.22,118.36
there,118.36,118.5
was,118.5,118.64
room,118.64,118.84
for,118.84,119.02
her,119.02,119.2
I,119.2,119.5
Wish,121.28,121.66
you,121.66,121.82
wouldn't,121.82,122.14
squeeze,122.14,122.54
so,122.54,122.9
said,122.9,123.52
the,123.52,123.68
door,123.68,123.82
mouse,123.82,124.14
who,124.14,124.5
was,124.5,124.64
sitting,124.64,124.84
next,124.84,125.08
to,125.08,125.24
her.,125.24,125.48
I,125.62,126.34
can,126.34,126.54
hardly,126.54,126.96
breathe,126.96,127.38
I,127.38,127.82
Can't,128.74,129.3
help,129.3,129.56
it,129.56,129.86
said,129.86,130.52
Alice,130.52,130.86
very,130.86,131.12
meekly.,131.12,131.56
I'm,131.68,132.64
growing,132.64,133.0
You,134.56,134.72
have,134.72,134.88
no,134.88,135.12
right,135.12,135.34
to,135.34,135.5
grow,135.5,135.76
here,135.76,136.16
said,136.16,136.7
the,136.7,136.84
door,136.84,136.98
mouse,136.98,137.24
Don't,138.24,138.5
talk,138.5,138.78
nonsense,138.78,139.54
said,139.54,140.2
Alice,140.2,140.54
more,140.54,140.76
boldly.,140.76,141.2
You,141.42,142.02
know,142.02,142.24
you're,142.24,142.48
growing,142.48,142.78
too,142.78,143.14
"Yes,",144.4,144.74
but,144.9,145.14
I,145.14,145.68
grow,145.68,145.9
at,145.9,146.08
a,146.08,146.18
reasonable,146.18,146.54
pace,146.54,147.0
said,147.0,147.42
the,147.42,147.56
door,147.56,147.7
mouse,147.7,147.96
Not,148.74,148.98
in,148.98,149.12
that,149.12,149.28
ridiculous,149.28,149.76
"fashion,",149.76,150.26
and,150.84,151.34
he,151.34,151.44
got,151.44,151.6
up,151.6,151.74
very,151.74,151.96
sulkily,151.96,152.5
and,152.5,152.84
crossed,152.84,153.16
over,153.16,153.4
to,153.4,153.58
the,153.58,153.72
other,153.72,153.9
side,153.9,154.24
of,154.24,154.4
the,154.4,154.5
court,154.5,154.74
All,156.28,156.44
this,156.44,156.66
time,156.66,156.9
the,156.9,157.06
Queen,157.06,157.24
had,157.24,157.4
never,157.4,157.64
left,157.64,157.92
off,157.92,158.14
staring,158.14,158.44
at,158.44,158.62
the,158.62,158.74
Hatter,158.74,159.02
and,159.02,159.86
just,159.86,160.1
as,160.1,160.26
the,160.26,160.38
door,160.38,160.52
must,160.52,160.74
cross,160.74,161.0
the,161.0,161.18
court,161.18,161.4
She,161.88,162.04
said,162.04,162.26
to,162.26,162.4
one,162.4,162.54
of,162.54,162.66
the,162.66,162.78
officers,162.78,163.16
of,163.16,163.42
the,163.42,163.56
court,163.56,163.8
Bring,164.66,165.02
me,165.02,165.2
the,165.2,165.38
list,165.38,165.66
of,165.66,165.82
the,165.82,165.96
singers,165.96,166.3
in,166.3,166.52
the,166.52,166.66
last,166.66,166.92
concert,166.92,167.42
on,167.42,168.46
which,168.46,168.62
the,168.62,168.78
wretched,168.78,169.06
Hatter,169.06,169.42
trembled,169.42,170.02
so,170.02,170.44
that,170.44,170.58
he,170.58,170.74
shook,170.74,171.0
both,171.0,171.26
his,171.26,171.44
shoes,171.44,171.66
off,171.66,171.96
Give,172.86,173.52
your,173.52,173.94
evidence,173.94,174.66
the,174.66,175.0
king,175.0,175.2
repeated,175.2,175.64
angrily,175.64,176.16
or,176.16,177.08
I'll,177.08,177.36
have,177.36,177.56
you,177.56,177.72
executed,177.72,178.34
whether,178.34,178.7
you're,178.7,178.96
nervous,178.96,179.34
or,179.34,179.64
not,179.64,179.98
I'm,181.14,181.4
a,181.4,181.52
poor,181.52,181.72
man,181.72,181.98
your,181.98,182.16
majesty,182.16,182.6
the,182.6,183.3
Hatter,183.3,183.52
began,183.52,183.92
in,183.92,184.26
a,184.26,184.36
trembling,184.36,184.68
voice,184.68,185.0
And,185.6,185.72
I,185.72,185.88
hadn't,185.88,186.22
begun,186.22,186.42
my,186.42,186.62
tea,186.62,186.9
Not,187.22,187.48
above,187.48,187.7
a,187.7,187.86
week,187.86,188.04
or,188.04,188.26
so,188.26,188.46
and,188.46,188.68
with,188.68,189.2
the,189.2,189.38
bread,189.38,189.6
and,189.6,189.76
butter,189.76,190.0
getting,190.0,190.32
so,190.32,190.56
thin,190.56,190.88
and,190.88,191.24
the,191.24,191.38
twinkling,191.38,191.7
of,191.7,191.88
the,191.88,192.02
teeth,192.02,192.22
The,192.68,192.86
twinkling,192.86,193.3
of,193.3,193.5
the,193.5,193.66
what,193.66,194.04
said,194.04,194.6
the,194.6,194.76
king,194.76,194.98
It,196.1,196.24
began,196.24,196.54
with,196.54,196.76
the,196.76,196.9
tea,196.9,197.2
the,197.2,197.8
Hatter,197.8,198.06
replied,198.06,198.42
Of,199.44,200.08
course,200.08,200.58
twinkling,200.58,201.18
begins,201.18,201.6
with,201.6,201.8
a,201.8,201.96
tea,201.96,202.26
the,202.26,202.96
king,202.96,203.2
said,203.2,203.42
sharply,203.42,203.82
do,203.82,204.58
you,204.58,204.74
take,204.74,205.04
me,205.04,205.22
for,205.22,205.38
a,205.38,205.56
dunce?,205.56,206.0
Go,206.54,206.74
on,206.74,207.04
I'm,208.08,208.36
a,208.36,208.48
poor,208.48,208.66
man,208.66,209.04
the,209.04,209.44
Hatter,209.44,209.72
went,209.72,209.94
on,209.94,210.14
and,210.14,210.82
the,210.82,210.94
most,210.94,211.22
things,211.22,211.5
twinkled,211.5,212.02
after,212.02,212.44
that,212.44,212.72
only,212.72,213.1
the,213.1,213.28
March,213.28,213.54
Hare,213.54,213.72
said,213.72,213.98
I,213.98,214.16
Didn't,214.82,215.7
the,215.7,215.88
March,215.88,216.12
Hare,216.12,216.32
interrupted,216.32,216.8
in,216.8,217.08
a,217.08,217.16
great,217.16,217.3
hurry.,217.3,217.62
You,217.78,218.32
did,218.32,218.66
said,218.66,219.32
the,219.32,219.46
Hatter.,219.46,219.76
I,219.88,220.56
deny,220.56,221.0
it,221.0,221.32
said,221.32,221.8
the,221.8,221.96
March,221.96,222.18
Hare,222.18,222.38
He,223.16,223.48
denies,223.48,224.16
it,224.16,224.46
said,224.46,224.76
the,224.76,224.9
king,224.9,225.2
leave,225.2,225.9
out,225.9,226.1
that,226.1,226.32
part,226.32,226.62
Well,227.64,227.82
at,227.82,227.98
any,227.98,228.12
rate,228.12,228.3
the,228.3,228.48
Dormouse,228.48,228.88
said,228.88,229.14
the,229.14,229.76
Hatter,229.76,230.0
went,230.0,230.2
on,230.2,230.42
looking,230.42,231.18
anxiously,231.18,231.7
around,231.7,231.98
to,231.98,232.14
see,232.14,232.28
if,232.28,232.4
he,232.4,232.5
would,232.5,232.62
deny,232.62,232.84
"it,",232.84,233.02
too,233.18,233.22
But,234.08,234.22
the,234.22,234.36
Dormouse,234.36,234.72
denied,234.72,235.0
nothing,235.0,235.4
being,235.4,236.02
fast,236.02,236.5
asleep,236.5,236.86
After,238.08,238.34
that,238.34,238.72
continued,238.72,239.52
the,239.52,239.7
Hatter,239.7,239.96
I,239.96,240.46
cut,240.46,240.64
some,240.64,240.8
more,240.8,240.94
bread,240.94,241.12
and,241.12,241.26
"butter,",241.26,241.5
but,241.86,242.1
what,242.1,242.56
did,242.56,242.9
the,242.9,243.06
Dormouse,243.06,243.56
say?,243.56,244.0
One,244.78,244.98
of,244.98,245.12
the,245.12,245.22
jury,245.22,245.42
asked,245.42,245.88
that,245.88,246.78
I,246.78,247.04
can't,247.04,247.34
remember,247.34,247.72
said,247.72,248.52
the,248.52,248.68
Hatter,248.68,248.9
You,249.72,249.98
must,249.98,250.4
remember,250.4,251.08
remarked,251.08,251.76
the,251.76,251.86
king,251.86,252.1
or,252.1,252.9
I'll,252.9,253.18
have,253.18,253.44
you,253.44,253.64
executed,253.64,253.93
Executed,253.93,254.42
The,255.38,255.62
miserable,255.62,255.96
Hatter,255.96,256.32
dropped,256.32,256.64
his,256.64,256.82
teacup,256.82,257.2
and,257.2,257.36
bread,257.36,257.56
and,257.56,257.7
butter,257.7,257.94
and,257.94,258.56
went,258.56,258.76
down,258.76,258.98
on,258.98,259.12
one,259.12,259.28
knee,259.28,259.48
I'm,260.52,260.74
a,260.74,260.86
poor,260.86,261.06
man,261.06,261.42
your,261.42,261.7
majesty,261.7,262.2
he,262.2,263.06
began,263.06,263.38
You're,264.42,264.92
a,264.92,265.26
very,265.26,265.64
poor,265.64,266.02
speaker,266.02,266.48
Said,267.36,267.52
the,267.52,267.66
king,267.66,267.92
